Rate	71.43
Rev Jump	14.29
Prior Change	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
5	0.000000	1	0.000000	994	0.035211	0.882746	5	0.000000	0.035000	0.042365	
7	0.142857	0.0	0	993	0.052367	0.882746	12	0.083333	0.053000	0.042399	
6	0.000000	0.0	0	994	0.035211	0.735977	6	0.000000	0.035000	0.042375	
3	1.000000	0.0	0	997	0.053159	0.735977	9	0.333333	0.056000	0.042418	
6	0.166667	0.0	0	994	0.041247	0.735977	15	0.266667	0.042000	0.042417	
4	0.000000	0.0	0	996	0.057229	0.735977	4	0.000000	0.057000	0.042462	
6	0.166667	1	0.000000	993	0.027190	0.735977	10	0.100000	0.028000	0.042417	
3	0.000000	1	0.000000	996	0.024096	0.488076	3	0.000000	0.024000	0.042360	
4	0.250000	0.0	0	996	0.042169	0.488076	7	0.142857	0.043000	0.042362	
4	0.500000	0.0	0	996	0.038153	0.488076	11	0.272727	0.040000	0.042355	
3	0.666667	4	0.000000	993	0.017120	0.488076	3	0.666667	0.019000	0.042283	
5	0.600000	19	0.000000	976	0.022541	0.488076	8	0.625000	0.025000	0.042230	
3	0.333333	0.0	0	997	0.026078	0.488076	11	0.545455	0.027000	0.042183	
1	0.000000	0.0	0	999	0.035035	0.811617	1	0.000000	0.035000	0.042161	
3	0.333333	0.0	0	997	0.025075	0.811617	4	0.250000	0.026000	0.042112	
5	0.000000	0.0	0	995	0.037186	0.811617	9	0.111111	0.037000	0.042097	
2	0.000000	0.0	0	998	0.034068	0.811617	11	0.090909	0.034000	0.042072	
4	1.000000	1	0.000000	995	0.037186	0.456009	4	1.000000	0.041000	0.042069	
1	0.000000	0.0	0	999	0.037037	0.456009	5	0.800000	0.037000	0.042054	
2	1.000000	1	0.000000	997	0.047141	0.456009	7	0.857143	0.049000	0.042075	
1	0.000000	0.0	0	999	0.043043	0.456009	8	0.750000	0.043000	0.042077	
4	0.500000	1	0.000000	995	0.029146	0.456009	12	0.666667	0.031000	0.042045	
2	1.000000	0.0	0	998	0.032064	0.831150	2	1.000000	0.034000	0.042021	
2	0.500000	0.0	0	998	0.039078	0.831150	4	0.750000	0.040000	0.042015	
2	0.000000	0.0	0	998	0.028056	0.831150	6	0.500000	0.028000	0.041973	
4	0.500000	1	0.000000	995	0.035176	0.831150	10	0.500000	0.037000	0.041959	
3	0.000000	0.0	0	997	0.024072	0.929387	3	0.000000	0.024000	0.041906	
1	0.000000	0.0	0	999	0.034034	0.929387	4	0.000000	0.034000	0.041883	
9	0.333333	0.0	0	991	0.033300	0.929387	13	0.230769	0.036000	0.041866	
5	0.000000	0.0	0	995	0.027136	0.929387	5	0.000000	0.027000	0.041823	
3	0.000000	0.0	0	997	0.045135	0.929387	8	0.000000	0.045000	0.041832	
4	0.000000	0.0	0	996	0.027108	0.929387	12	0.000000	0.027000	0.041789	
4	0.000000	1	0.000000	995	0.037186	0.818687	4	0.000000	0.037000	0.041775	
4	0.000000	1	0.000000	995	0.036181	0.818687	8	0.000000	0.036000	0.041759	
2	0.000000	0.0	0	998	0.026052	0.818687	10	0.000000	0.026000	0.041713	
4	0.250000	1	0.000000	995	0.040201	0.417448	4	0.250000	0.041000	0.041711	
5	0.000000	0.0	0	995	0.024121	0.417448	9	0.111111	0.024000	0.041661	
4	0.250000	0.0	0	996	0.037149	0.417448	13	0.153846	0.038000	0.041650	
1	1.000000	1	0.000000	998	0.025050	0.259922	1	1.000000	0.026000	0.041606	
4	0.500000	0.0	0	996	0.025100	0.259922	5	0.600000	0.027000	0.041565	
3	0.000000	0.0	0	997	0.034102	0.259922	8	0.375000	0.034000	0.041544	
3	0.666667	1	0.000000	996	0.019076	0.259922	11	0.454545	0.021000	0.041486	
4	0.750000	2	0.000000	994	0.033199	0.284590	4	0.750000	0.036000	0.041470	
7	0.857143	0.0	0	993	0.020141	0.284590	11	0.818182	0.026000	0.041427	
1	0.000000	1	0.000000	998	0.033066	0.514598	1	0.000000	0.033000	0.041404	
3	0.000000	0.0	0	997	0.025075	0.514598	4	0.000000	0.025000	0.041358	
3	0.666667	0.0	0	997	0.029087	0.514598	7	0.285714	0.031000	0.041330	
4	0.250000	0.0	0	996	0.031124	0.514598	11	0.272727	0.032000	0.041304	
3	1.000000	0.0	0	997	0.051153	0.514598	3	1.000000	0.054000	0.041339	
2	0.500000	0.0	0	998	0.034068	0.514598	5	0.800000	0.035000	0.041321	
1	0.000000	0.0	0	999	0.031031	0.514598	6	0.666667	0.031000	0.041293	
5	0.800000	0.0	0	995	0.023116	0.514598	11	0.727273	0.027000	0.041254	
3	0.000000	1	0.000000	996	0.023092	1.012442	3	0.000000	0.023000	0.041204	
1	0.000000	1	0.000000	998	0.028056	1.012442	4	0.000000	0.028000	0.041168	
5	0.000000	0.0	0	995	0.028141	1.012442	9	0.000000	0.028000	0.041133	
5	0.000000	1	0.000000	994	0.032193	1.012442	14	0.000000	0.032000	0.041108	
5	0.000000	0.0	0	995	0.021106	0.953630	5	0.000000	0.021000	0.041054	
3	0.000000	0.0	0	997	0.034102	0.953630	8	0.000000	0.034000	0.041035	
1	0.000000	2	0.000000	997	0.023069	0.953630	9	0.000000	0.023000	0.040986	
4	0.000000	0.0	0	996	0.038153	0.953630	13	0.000000	0.038000	0.040979	
5	0.000000	2	0.000000	993	0.013092	0.799203	5	0.000000	0.013000	0.040904	
3	0.000000	1	0.000000	996	0.048193	0.799203	8	0.000000	0.048000	0.040923	
5	0.000000	0.0	0	995	0.036181	0.799203	13	0.000000	0.036000	0.040910	
3	0.000000	1	0.000000	996	0.035141	0.784360	3	0.000000	0.035000	0.040894	
6	0.333333	0.0	0	994	0.041247	0.784360	9	0.222222	0.043000	0.040900	
1	0.000000	0.0	0	999	0.030030	0.784360	10	0.200000	0.030000	0.040871	
0.0	0	0.0	0	1000	0.043000	0.784360	0	0.000000	0.043000	0.040877	
4	0.000000	0.0	0	996	0.037149	0.784360	4	0.000000	0.037000	0.040866	
0.0	0	0.0	0	1000	0.030000	0.784360	4	0.000000	0.030000	0.040838	
1	0.000000	0.0	0	999	0.037037	0.784360	5	0.000000	0.037000	0.040828	
2	0.000000	0.0	0	998	0.029058	0.784360	7	0.000000	0.029000	0.040797	
3	0.333333	0.0	0	997	0.037111	0.784360	10	0.100000	0.038000	0.040790	
4	0.750000	3	0.000000	993	0.024169	0.556113	4	0.750000	0.027000	0.040754	
3	0.666667	0.0	0	997	0.026078	0.556113	7	0.714286	0.028000	0.040722	
2	0.500000	0.0	0	998	0.027054	0.556113	9	0.666667	0.028000	0.040689	
2	0.500000	0.0	0	998	0.030060	0.556113	11	0.636364	0.031000	0.040664	
1	1.000000	0.0	0	999	0.031031	0.576273	1	1.000000	0.032000	0.040642	
2	0.000000	0.0	0	998	0.033066	0.576273	3	0.333333	0.033000	0.040622	
1	0.000000	1	0.000000	998	0.024048	0.576273	4	0.250000	0.024000	0.040580	
2	0.000000	0.0	0	998	0.026052	0.576273	6	0.166667	0.026000	0.040543	
5	0.400000	0.0	0	995	0.042211	0.576273	11	0.272727	0.044000	0.040552	
5	0.200000	3	0.000000	992	0.017137	0.576273	5	0.200000	0.018000	0.040495	
0.0	0	2	0.000000	998	0.025050	0.576273	5	0.200000	0.025000	0.040456	
3	0.666667	1	0.000000	996	0.030120	0.576273	8	0.375000	0.032000	0.040435	
0.0	0	0.0	0	1000	0.027000	0.576273	8	0.375000	0.027000	0.040401	
0.0	0	0.0	0	1000	0.014000	0.576273	8	0.375000	0.014000	0.040335	
2	0.000000	0.0	0	998	0.036072	0.576273	10	0.300000	0.036000	0.040324	
3	0.000000	0.0	0	997	0.018054	0.576273	3	0.000000	0.018000	0.040269	
1	0.000000	1	0.000000	998	0.027054	0.576273	4	0.000000	0.027000	0.040236	
2	0.500000	1	0.000000	997	0.032096	0.576273	6	0.166667	0.033000	0.040218	
1	0.000000	0.0	0	999	0.025025	0.576273	7	0.142857	0.025000	0.040180	
4	0.500000	0.0	0	996	0.024096	0.576273	11	0.272727	0.026000	0.040145	
4	0.500000	0.0	0	996	0.022088	0.576273	4	0.500000	0.024000	0.040106	
3	0.333333	0.0	0	997	0.031093	0.576273	7	0.428571	0.032000	0.040086	
4	0.000000	0.0	0	996	0.040161	0.576273	11	0.272727	0.040000	0.040085	
4	0.500000	0.0	0	996	0.036145	0.576273	4	0.500000	0.038000	0.040080	
5	0.600000	0.0	0	995	0.027136	0.576273	9	0.555556	0.030000	0.040056	
2	0.500000	0.0	0	998	0.027054	0.576273	11	0.545455	0.028000	0.040027	
4	0.250000	1	0.000000	995	0.021106	0.873416	4	0.250000	0.022000	0.039983	
2	0.500000	1	0.000000	997	0.029087	0.873416	6	0.333333	0.030000	0.039959	
4	0.250000	2	0.000000	994	0.024145	0.873416	10	0.300000	0.025000	0.039923	
3	0.333333	0.0	0	997	0.028084	0.873416	3	0.333333	0.029000	0.039897	
12	0.000000	0.0	0	988	0.027328	0.873416	15	0.066667	0.027000	0.039866	
7	0.571429	1	0.000000	992	0.020161	0.479888	7	0.571429	0.024000	0.039828	
5	0.600000	0.0	0	995	0.021106	0.479888	12	0.583333	0.024000	0.039790	
1	1.000000	0.0	0	999	0.026026	0.661405	1	1.000000	0.027000	0.039759	
3	0.333333	0.0	0	997	0.017051	0.661405	4	0.500000	0.018000	0.039708	
3	0.666667	0.0	0	997	0.033099	0.661405	7	0.571429	0.035000	0.039697	
5	0.200000	0.0	0	995	0.034171	0.661405	12	0.416667	0.035000	0.039685	
5	0.000000	0.0	0	995	0.039196	1.015951	5	0.000000	0.039000	0.039684	
4	0.000000	0.0	0	996	0.035141	1.015951	9	0.000000	0.035000	0.039673	
4	0.000000	0.0	0	996	0.028112	1.015951	13	0.000000	0.028000	0.039645	
2	0.500000	0.0	0	998	0.018036	0.605893	2	0.500000	0.019000	0.039597	
3	0.000000	1	0.000000	996	0.024096	0.605893	5	0.200000	0.024000	0.039561	
0.0	0	1	0.000000	999	0.020020	0.605893	5	0.200000	0.020000	0.039515	
3	0.666667	0.0	0	997	0.016048	0.605893	8	0.375000	0.018000	0.039465	
3	0.333333	0.0	0	997	0.032096	0.605893	11	0.363636	0.033000	0.039450	
4	0.250000	0.0	0	996	0.020080	0.605893	4	0.250000	0.021000	0.039407	
4	0.250000	0.0	0	996	0.024096	0.605893	8	0.250000	0.025000	0.039374	
1	1.000000	0.0	0	999	0.022022	0.605893	9	0.333333	0.023000	0.039336	
8	0.250000	0.0	0	992	0.038306	0.605893	17	0.294118	0.040000	0.039338	
0.0	0	0.0	0	1000	0.029000	0.605893	0	0.000000	0.029000	0.039314	
6	0.666667	1	0.000000	993	0.028197	0.605893	6	0.666667	0.032000	0.039297	
6	0.000000	0.0	0	994	0.029175	0.605893	12	0.333333	0.029000	0.039274	
4	0.250000	0.0	0	996	0.034137	0.605893	4	0.250000	0.035000	0.039264	
6	0.500000	0.0	0	994	0.032193	0.605893	10	0.400000	0.035000	0.039254	
5	0.200000	0.0	0	995	0.035176	0.605893	5	0.200000	0.036000	0.039247	
0.0	0	0.0	0	1000	0.025000	0.605893	5	0.200000	0.025000	0.039215	
0.0	0	0.0	0	1000	0.036000	0.605893	5	0.200000	0.036000	0.039208	
3	0.000000	0.0	0	997	0.029087	0.605893	8	0.125000	0.029000	0.039185	
6	0.166667	0.0	0	994	0.031187	0.605893	14	0.142857	0.032000	0.039168	
4	0.250000	0.0	0	996	0.018072	0.413710	4	0.250000	0.019000	0.039123	
6	0.666667	8	0.000000	986	0.031440	0.413710	10	0.500000	0.035000	0.039114	
9	0.444444	0.0	0	991	0.027245	0.516943	9	0.444444	0.031000	0.039096	
5	0.600000	0.0	0	995	0.034171	0.516943	14	0.500000	0.037000	0.039091	
3	0.333333	1	0.000000	996	0.035141	0.569617	3	0.333333	0.036000	0.039084	
3	0.333333	1	0.000000	996	0.038153	0.569617	6	0.333333	0.039000	0.039084	
3	0.000000	1	0.000000	996	0.030120	0.569617	9	0.222222	0.030000	0.039064	
3	0.666667	0.0	0	997	0.028084	0.569617	12	0.333333	0.030000	0.039044	
3	0.000000	0.0	0	997	0.026078	0.569617	3	0.000000	0.026000	0.039015	
0.0	0	0.0	0	1000	0.029000	0.569617	3	0.000000	0.029000	0.038993	
1	1.000000	0.0	0	999	0.028028	0.569617	4	0.250000	0.029000	0.038971	
2	0.000000	0.0	0	998	0.036072	0.569617	6	0.166667	0.036000	0.038965	
2	0.000000	0.0	0	998	0.033066	0.569617	8	0.125000	0.033000	0.038952	
2	0.000000	0.0	0	998	0.035070	0.569617	10	0.100000	0.035000	0.038943	
7	0.857143	0.0	0	993	0.040282	0.286325	7	0.857143	0.046000	0.038959	
5	0.600000	0.0	0	995	0.021106	0.286325	12	0.750000	0.024000	0.038926	
3	0.333333	0.0	0	997	0.035105	0.515210	3	0.333333	0.036000	0.038920	
1	0.000000	0.0	0	999	0.037037	0.515210	4	0.250000	0.037000	0.038916	
4	0.250000	0.0	0	996	0.022088	0.515210	8	0.250000	0.023000	0.038881	
2	0.000000	0.0	0	998	0.039078	0.515210	10	0.200000	0.039000	0.038882	
3	0.666667	1	0.000000	996	0.026104	0.515210	3	0.666667	0.028000	0.038858	
4	0.000000	0.0	0	996	0.035141	0.515210	7	0.285714	0.035000	0.038850	
2	0.000000	0.0	0	998	0.044088	0.515210	9	0.222222	0.044000	0.038861	
6	0.333333	0.0	0	994	0.043260	0.515210	15	0.266667	0.045000	0.038874	
1	0.000000	0.0	0	999	0.044044	0.515210	1	0.000000	0.044000	0.038885	
2	0.500000	1	0.000000	997	0.041123	0.515210	3	0.333333	0.042000	0.038892	
2	0.000000	0.0	0	998	0.029058	0.515210	5	0.200000	0.029000	0.038871	
2	0.500000	0.0	0	998	0.017034	0.515210	7	0.285714	0.018000	0.038827	
2	0.000000	0.0	0	998	0.034068	0.515210	9	0.222222	0.034000	0.038816	
5	0.400000	0.0	0	995	0.017085	0.515210	14	0.285714	0.019000	0.038775	
3	0.333333	0.0	0	997	0.037111	0.515210	3	0.333333	0.038000	0.038773	
2	0.000000	0.0	0	998	0.029058	0.515210	5	0.200000	0.029000	0.038753	
7	0.285714	2	0.000000	991	0.028254	0.515210	12	0.250000	0.030000	0.038734	
7	0.571429	0.0	0	993	0.049345	0.515210	7	0.571429	0.053000	0.038764	
5	0.400000	0.0	0	995	0.034171	0.515210	12	0.500000	0.036000	0.038758	
6	0.333333	2	0.000000	992	0.017137	0.549202	6	0.333333	0.019000	0.038717	
2	0.000000	0.0	0	998	0.038076	0.549202	8	0.250000	0.038000	0.038716	
1	0.000000	0.0	0	999	0.026026	0.549202	9	0.222222	0.026000	0.038689	
8	0.250000	11	0.090909	981	0.046891	0.549202	17	0.235294	0.049000	0.038711	
5	0.400000	13	0.000000	982	0.035642	0.549202	5	0.400000	0.037000	0.038707	
5	0.200000	0.0	0	995	0.041206	0.549202	10	0.300000	0.042000	0.038714	
9	0.333333	0.0	0	991	0.050454	0.549202	9	0.333333	0.053000	0.038743	
10	0.600000	12	0.000000	978	0.050102	0.549202	19	0.473684	0.055000	0.038777	
8	0.125000	0.0	0	992	0.036290	1.062206	8	0.125000	0.037000	0.038773	
6	0.000000	0.0	0	994	0.052314	1.062206	14	0.071429	0.052000	0.038800	
5	0.200000	0.0	0	995	0.041206	0.683170	5	0.200000	0.042000	0.038806	
2	0.500000	1	0.000000	997	0.062187	0.683170	7	0.285714	0.063000	0.038856	
5	0.600000	0.0	0	995	0.066332	0.683170	12	0.416667	0.069000	0.038917	
6	0.000000	0.0	0	994	0.045272	1.133227	6	0.000000	0.045000	0.038929	
5	0.000000	0.0	0	995	0.068342	1.133227	11	0.000000	0.068000	0.038988	
6	0.166667	2	0.000000	992	0.045363	0.613934	6	0.166667	0.046000	0.039002	
7	0.142857	0.0	0	993	0.047331	0.613934	13	0.153846	0.048000	0.039020	
2	0.500000	0.0	0	998	0.048096	0.550439	2	0.500000	0.049000	0.039040	
8	0.375000	1	0.000000	991	0.048436	0.550439	10	0.400000	0.051000	0.039064	
5	0.400000	0.0	0	995	0.040201	0.550439	5	0.400000	0.042000	0.039070	
6	0.500000	0.0	0	994	0.040241	0.550439	11	0.454545	0.043000	0.039078	
2	0.500000	0.0	0	998	0.039078	1.010619	2	0.500000	0.040000	0.039080	
2	0.000000	0.0	0	998	0.031062	1.010619	4	0.250000	0.031000	0.039064	
9	0.222222	1	0.000000	990	0.049495	1.010619	13	0.230769	0.051000	0.039087	
2	0.000000	0.0	0	998	0.054108	1.010619	2	0.000000	0.054000	0.039117	
1	0.000000	0.0	0	999	0.041041	1.010619	3	0.000000	0.041000	0.039120	
5	0.400000	0.0	0	995	0.044221	1.010619	8	0.250000	0.046000	0.039134	
1	0.000000	1	0.000000	998	0.028056	1.010619	9	0.222222	0.028000	0.039112	
2	0.500000	0.0	0	998	0.048096	1.010619	11	0.272727	0.049000	0.039132	
3	0.000000	0.0	0	997	0.043129	1.010619	3	0.000000	0.043000	0.039139	
3	0.000000	0.0	0	997	0.039117	1.010619	6	0.000000	0.039000	0.039139	
1	0.000000	0.0	0	999	0.044044	1.010619	7	0.000000	0.044000	0.039148	
3	0.333333	0.0	0	997	0.027081	1.010619	10	0.100000	0.028000	0.039127	
1	0.000000	0.0	0	999	0.028028	0.999133	1	0.000000	0.028000	0.039105	
3	0.333333	1	0.000000	996	0.032129	0.999133	4	0.250000	0.033000	0.039093	
0.0	0	0.0	0	1000	0.048000	0.999133	4	0.250000	0.048000	0.039110	
0.0	0	0.0	0	1000	0.040000	0.999133	4	0.250000	0.040000	0.039112	
1	0.000000	0.0	0	999	0.030030	0.999133	5	0.200000	0.030000	0.039095	
0.0	0	2	0.000000	998	0.045090	0.999133	5	0.200000	0.045000	0.039106	
0.0	0	0.0	0	1000	0.038000	0.999133	5	0.200000	0.038000	0.039104	
0.0	0	0.0	0	1000	0.028000	0.999133	5	0.200000	0.028000	0.039082	
3	0.000000	0.0	0	997	0.030090	0.999133	8	0.125000	0.030000	0.039065	
1	0.000000	0.0	0	999	0.045045	0.999133	9	0.111111	0.045000	0.039076	
0.0	0	1	0.000000	999	0.039039	0.999133	9	0.111111	0.039000	0.039076	
0.0	0	0.0	0	1000	0.034000	0.999133	9	0.111111	0.034000	0.039067	
1	0.000000	0.0	0	999	0.035035	0.999133	10	0.100000	0.035000	0.039059	
2	0.500000	0.0	0	998	0.031062	0.782974	2	0.500000	0.032000	0.039045	
2	0.000000	0.0	0	998	0.038076	0.782974	4	0.250000	0.038000	0.039043	
5	0.000000	0.0	0	995	0.046231	0.782974	9	0.111111	0.046000	0.039057	
4	0.500000	0.0	0	996	0.038153	0.782974	13	0.230769	0.040000	0.039058	
6	0.000000	1	0.000000	993	0.048338	0.782974	6	0.000000	0.048000	0.039075	
6	0.333333	0.0	0	994	0.046278	0.782974	12	0.166667	0.048000	0.039092	
1	1.000000	0.0	0	999	0.031031	0.441573	1	1.000000	0.032000	0.039079	
8	0.250000	0.0	0	992	0.043347	0.441573	9	0.333333	0.045000	0.039090	
2	1.000000	0.0	0	998	0.037074	0.441573	11	0.454545	0.039000	0.039090	
1	0.000000	0.0	0	999	0.031031	0.551292	1	0.000000	0.031000	0.039075	
1	1.000000	0.0	0	999	0.028028	0.551292	2	0.500000	0.029000	0.039056	
3	0.333333	0.0	0	997	0.031093	0.551292	5	0.400000	0.032000	0.039043	
7	0.142857	0.0	0	993	0.032226	0.551292	12	0.250000	0.033000	0.039031	
11	0.181818	1	0.000000	988	0.049595	0.551292	11	0.181818	0.051000	0.039054	
10	0.600000	2	0.000000	988	0.032389	0.352391	10	0.600000	0.038000	0.039052	
5	0.000000	0.0	0	995	0.064322	0.701907	5	0.000000	0.064000	0.039098	
3	0.000000	0.0	0	997	0.045135	0.701907	8	0.000000	0.045000	0.039109	
3	0.000000	1	0.000000	996	0.031124	0.701907	11	0.000000	0.031000	0.039094	
2	0.500000	0.0	0	998	0.041082	0.633935	2	0.500000	0.042000	0.039099	
4	0.000000	0.0	0	996	0.032129	0.633935	6	0.166667	0.032000	0.039086	
5	0.000000	1	0.000000	994	0.041247	0.633935	11	0.090909	0.041000	0.039090	
3	0.333333	0.0	0	997	0.045135	0.427185	3	0.333333	0.046000	0.039102	
8	0.375000	2	0.000000	990	0.054545	0.427185	11	0.363636	0.057000	0.039135	
0.0	0	0.0	0	1000	0.027000	0.427185	0	0.000000	0.027000	0.039113	
5	0.400000	0.0	0	995	0.045226	0.427185	5	0.400000	0.047000	0.039127	
4	0.500000	1	0.000000	995	0.040201	0.427185	9	0.444444	0.042000	0.039132	
10	0.600000	0.0	0	990	0.049495	0.427185	19	0.526316	0.055000	0.039161	
6	0.000000	0.0	0	994	0.029175	0.850088	6	0.000000	0.029000	0.039143	
1	1.000000	28	0.000000	971	0.039135	0.850088	7	0.142857	0.039000	0.039142	
6	0.166667	25	0.000000	969	0.030960	0.850088	13	0.153846	0.031000	0.039128	
6	0.166667	0.0	0	994	0.026157	0.825822	6	0.166667	0.027000	0.039106	
1	0.000000	0.0	0	999	0.032032	0.825822	7	0.142857	0.032000	0.039093	
3	0.000000	0.0	0	997	0.039117	0.825822	10	0.100000	0.039000	0.039093	
4	0.000000	1	0.000000	995	0.038191	0.442251	4	0.000000	0.038000	0.039091	
8	0.500000	0.0	0	992	0.042339	0.442251	12	0.333333	0.046000	0.039103	
6	0.666667	0.0	0	994	0.025151	0.442251	6	0.666667	0.029000	0.039085	
7	0.142857	0.0	0	993	0.036254	0.442251	13	0.384615	0.037000	0.039082	
6	0.666667	0.0	0	994	0.045272	0.442251	6	0.666667	0.049000	0.039099	
2	0.000000	0.0	0	998	0.049098	0.442251	8	0.500000	0.049000	0.039117	
3	0.666667	1	0.000000	996	0.031124	0.442251	11	0.545455	0.033000	0.039106	
6	0.500000	0.0	0	994	0.038229	0.571798	6	0.500000	0.041000	0.039109	
1	0.000000	0.0	0	999	0.062062	0.571798	7	0.428571	0.062000	0.039150	
4	0.500000	0.0	0	996	0.060241	0.571798	11	0.454545	0.062000	0.039190	
11	0.090909	0.0	0	989	0.048534	0.768996	11	0.090909	0.049000	0.039207	
6	0.500000	1	0.000000	993	0.046324	0.448374	6	0.500000	0.049000	0.039224	
4	0.500000	1	0.000000	995	0.050251	0.448374	10	0.500000	0.052000	0.039246	
4	0.000000	1	0.000000	995	0.041206	0.795385	4	0.000000	0.041000	0.039249	
1	0.000000	0.0	0	999	0.045045	0.795385	5	0.000000	0.045000	0.039260	
6	0.166667	1	0.000000	993	0.050352	0.795385	11	0.090909	0.051000	0.039280	
3	0.333333	0.0	0	997	0.039117	0.469932	3	0.333333	0.040000	0.039281	
2	0.500000	0.0	0	998	0.042084	0.469932	5	0.400000	0.043000	0.039288	
3	0.333333	27	0.000000	970	0.054639	0.469932	8	0.375000	0.054000	0.039313	
8	0.250000	9	0.000000	983	0.046796	0.469932	16	0.312500	0.048000	0.039328	
5	0.600000	0.0	0	995	0.043216	0.469932	5	0.600000	0.046000	0.039340	
0.0	0	0.0	0	1000	0.033000	0.469932	5	0.600000	0.033000	0.039329	
2	0.500000	1	0.000000	997	0.026078	0.469932	7	0.571429	0.027000	0.039307	
9	0.444444	2	0.000000	989	0.049545	0.469932	16	0.500000	0.053000	0.039331	
3	0.333333	1	0.000000	996	0.035141	0.627307	3	0.333333	0.036000	0.039325	
5	0.400000	1	0.000000	994	0.033199	0.627307	8	0.375000	0.035000	0.039318	
7	0.428571	0.0	0	993	0.037261	0.627307	15	0.400000	0.040000	0.039319	
0.0	0	0.0	0	1000	0.039000	0.627307	0	0.000000	0.039000	0.039319	
1	0.000000	0.0	0	999	0.030030	0.627307	1	0.000000	0.030000	0.039303	
1	0.000000	0.0	0	999	0.036036	0.627307	2	0.000000	0.036000	0.039297	
1	0.000000	0.0	0	999	0.037037	0.627307	3	0.000000	0.037000	0.039293	
2	0.000000	0.0	0	998	0.056112	0.627307	5	0.000000	0.056000	0.039321	
1	0.000000	0.0	0	999	0.053053	0.627307	6	0.000000	0.053000	0.039345	
2	0.500000	0.0	0	998	0.037074	0.627307	8	0.125000	0.038000	0.039342	
3	0.333333	1	0.000000	996	0.035141	0.627307	11	0.181818	0.036000	0.039337	
5	0.600000	0.0	0	995	0.044221	0.338307	5	0.600000	0.047000	0.039350	
4	0.250000	0.0	0	996	0.044177	0.338307	9	0.444444	0.045000	0.039359	
5	0.600000	0.0	0	995	0.035176	0.338307	14	0.500000	0.038000	0.039357	
13	0.230769	1	1.000000	986	0.043611	0.631274	13	0.230769	0.047000	0.039369	
6	0.500000	0.0	0	994	0.043260	0.631274	6	0.500000	0.046000	0.039381	
1	0.000000	0.0	0	999	0.057057	0.631274	7	0.428571	0.057000	0.039410	
2	0.000000	0.0	0	998	0.037074	0.631274	9	0.333333	0.037000	0.039406	
1	0.000000	0.0	0	999	0.042042	0.631274	10	0.300000	0.042000	0.039410	
2	0.000000	0.0	0	998	0.061122	0.631274	2	0.000000	0.061000	0.039446	
2	0.000000	0.0	0	998	0.036072	0.631274	4	0.000000	0.036000	0.039440	
1	1.000000	0.0	0	999	0.036036	0.631274	5	0.200000	0.037000	0.039436	
2	0.500000	0.0	0	998	0.032064	0.631274	7	0.285714	0.033000	0.039426	
2	0.000000	0.0	0	998	0.039078	0.631274	9	0.222222	0.039000	0.039425	
2	0.000000	0.0	0	998	0.042084	0.631274	11	0.181818	0.042000	0.039429	
3	0.666667	9	0.888889	988	0.034413	0.326465	3	0.666667	0.044000	0.039437	
4	1.000000	0.0	0	996	0.041165	0.326465	7	0.857143	0.045000	0.039446	
1	1.000000	0.0	0	999	0.030030	0.326465	8	0.875000	0.031000	0.039432	
3	0.666667	0.0	0	997	0.039117	0.326465	11	0.818182	0.041000	0.039435	
4	0.250000	1	0.000000	995	0.041206	0.463673	4	0.250000	0.042000	0.039439	
6	0.166667	0.0	0	994	0.043260	0.463673	10	0.200000	0.044000	0.039446	
3	0.333333	0.0	0	997	0.040120	0.463673	3	0.333333	0.041000	0.039449	
6	0.500000	0.0	0	994	0.036217	0.463673	9	0.444444	0.039000	0.039448	
5	0.600000	0.0	0	995	0.046231	0.463673	14	0.500000	0.049000	0.039463	
10	0.200000	0.0	0	990	0.038384	0.586107	10	0.200000	0.040000	0.039464	
6	0.500000	1	0.000000	993	0.025176	0.586107	6	0.500000	0.028000	0.039446	
1	1.000000	0.0	0	999	0.033033	0.586107	7	0.571429	0.034000	0.039437	
1	0.000000	0.0	0	999	0.025025	0.586107	8	0.500000	0.025000	0.039414	
4	0.500000	0.0	0	996	0.049197	0.586107	12	0.500000	0.051000	0.039432	
3	0.000000	0.0	0	997	0.054162	0.968915	3	0.000000	0.054000	0.039456	
5	0.000000	0.0	0	995	0.082412	0.968915	8	0.000000	0.082000	0.039524	
5	0.600000	1	0.000000	994	0.055332	0.968915	13	0.230769	0.058000	0.039554	
1	1.000000	0.0	0	999	0.046046	0.968915	1	1.000000	0.047000	0.039565	
3	0.000000	1	0.000000	996	0.051205	0.968915	4	0.250000	0.051000	0.039584	
4	0.500000	0.0	0	996	0.060241	0.968915	8	0.375000	0.062000	0.039619	
8	0.375000	0.0	0	992	0.063508	0.968915	16	0.375000	0.066000	0.039661	
1	0.000000	1	0.000000	998	0.046092	0.968915	1	0.000000	0.046000	0.039671	
3	0.000000	1	0.000000	996	0.046185	0.968915	4	0.000000	0.046000	0.039681	
5	0.000000	1	0.000000	994	0.045272	0.968915	9	0.000000	0.045000	0.039690	
4	0.000000	1	0.000000	995	0.047236	0.968915	13	0.000000	0.047000	0.039701	
7	0.428571	0.0	0	993	0.040282	0.735163	7	0.428571	0.043000	0.039707	
