Rate	71.43
Rev Jump	14.29
Prior Change	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
57	0.368421	15	0.000000	928	0.031250	0.525633	57	0.368421	0.050000	0.083283	
24	0.500000	18	0.000000	958	0.035491	0.525633	24	0.500000	0.046000	0.082786	
88	0.340909	29	0.000000	883	0.037373	0.556592	88	0.340909	0.063000	0.082525	
84	0.345238	26	0.000000	890	0.049438	0.556592	84	0.345238	0.073000	0.082402	
79	0.354430	13	0.000000	908	0.036344	0.556592	79	0.354430	0.061000	0.082127	
81	0.271605	18	0.055556	901	0.035516	0.556592	81	0.271605	0.055000	0.081784	
123	0.292683	27	0.000000	850	0.061176	0.556592	123	0.292683	0.088000	0.081861	
117	0.384615	20	0.000000	863	0.085747	0.556592	117	0.384615	0.119000	0.082320	
110	0.263636	30	0.000000	860	0.070930	0.556592	110	0.263636	0.090000	0.082414	
109	0.266055	16	0.062500	875	0.068571	0.556592	109	0.266055	0.090000	0.082505	
123	0.406504	28	0.000000	849	0.051826	0.556592	123	0.406504	0.094000	0.082642	
129	0.062016	36	0.055556	835	0.052695	1.050675	129	0.062016	0.054000	0.082305	
120	0.175000	38	0.000000	842	0.036817	0.656077	120	0.175000	0.052000	0.081953	
107	0.467290	26	0.000000	867	0.041522	0.487054	107	0.467290	0.086000	0.081999	
108	0.222222	23	0.000000	869	0.037975	0.529805	108	0.222222	0.057000	0.081715	
120	0.325000	33	0.000000	847	0.042503	0.529805	120	0.325000	0.075000	0.081640	
115	0.260870	26	0.000000	859	0.036088	0.529805	115	0.260870	0.061000	0.081410	
113	0.309735	27	0.000000	860	0.044186	0.529805	113	0.309735	0.073000	0.081318	
89	0.415730	26	0.000000	885	0.035028	0.529805	89	0.415730	0.068000	0.081173	
116	0.198276	27	0.000000	857	0.028005	0.711757	116	0.198276	0.047000	0.080806	
90	0.477778	26	0.000000	884	0.033937	0.425784	90	0.477778	0.073000	0.080723	
115	0.269565	34	0.029412	851	0.039953	0.706328	115	0.269565	0.066000	0.080568	
108	0.166667	32	0.031250	860	0.056977	0.706328	108	0.166667	0.068000	0.080437	
136	0.338235	37	0.000000	827	0.035067	0.494413	136	0.338235	0.075000	0.080381	
102	0.460784	19	0.000000	879	0.026166	0.494413	102	0.460784	0.070000	0.080275	
86	0.325581	26	0.000000	888	0.038288	0.530214	86	0.325581	0.062000	0.080090	
124	0.282258	22	0.000000	854	0.050351	0.530214	124	0.282258	0.078000	0.080069	
78	0.358974	34	0.000000	888	0.038288	0.530214	78	0.358974	0.062000	0.079890	
112	0.312500	22	0.000000	866	0.040416	0.530214	112	0.312500	0.070000	0.079793	
166	0.289157	57	0.017544	777	0.024453	0.530214	166	0.289157	0.068000	0.079679	
193	0.316062	46	0.086957	761	0.036794	0.530214	193	0.316062	0.093000	0.079807	
417	0.369305	63	0.015873	520	0.026923	0.530214	417	0.369305	0.169000	0.080656	
258	0.313953	40	0.050000	702	0.035613	0.530214	258	0.313953	0.108000	0.080914	
434	0.398618	77	0.038961	489	0.036810	0.530214	434	0.398618	0.194000	0.081971	
464	0.461207	75	0.053333	461	0.036876	0.530214	464	0.461207	0.235000	0.083388	
316	0.189873	54	0.055556	630	0.019048	0.888649	316	0.189873	0.075000	0.083311	
113	0.522124	24	0.000000	863	0.037080	0.482734	113	0.522124	0.091000	0.083381	
170	0.223529	39	0.051282	791	0.035398	0.915835	170	0.223529	0.068000	0.083242	
215	0.209302	41	0.024390	744	0.055108	0.915835	215	0.209302	0.087000	0.083276	
169	0.159763	44	0.000000	787	0.027954	0.915835	169	0.159763	0.049000	0.082973	
192	0.473958	17	0.000000	791	0.039191	0.564471	192	0.473958	0.122000	0.083315	
197	0.238579	27	0.000000	776	0.051546	0.773996	197	0.238579	0.087000	0.083347	
193	0.269430	50	0.000000	757	0.046235	0.773996	193	0.269430	0.087000	0.083379	
200	0.335000	15	0.000000	785	0.039490	0.773996	200	0.335000	0.098000	0.083504	
171	0.263158	28	0.035714	801	0.049938	0.773996	171	0.263158	0.086000	0.083525	
166	0.295181	37	0.027027	797	0.053952	0.773996	166	0.295181	0.093000	0.083604	
208	0.254808	33	0.030303	759	0.035573	0.773996	208	0.254808	0.081000	0.083583	
126	0.198413	35	0.000000	839	0.022646	0.773996	126	0.198413	0.044000	0.083256	
139	0.352518	36	0.027778	825	0.040000	0.677701	139	0.352518	0.083000	0.083253	
199	0.336683	24	0.000000	777	0.069498	0.677701	199	0.336683	0.121000	0.083560	
197	0.253807	20	0.000000	783	0.034483	0.677701	197	0.253807	0.077000	0.083507	
190	0.273684	28	0.000000	782	0.049872	0.677701	190	0.273684	0.091000	0.083567	
185	0.318919	51	0.000000	764	0.032723	0.677701	185	0.318919	0.084000	0.083571	
196	0.352041	31	0.000000	773	0.042691	0.677701	196	0.352041	0.102000	0.083716	
104	0.230769	18	0.055556	878	0.034169	0.677701	104	0.230769	0.055000	0.083492	
75	0.253333	16	0.000000	909	0.034103	0.677701	75	0.253333	0.050000	0.083232	
103	0.213592	25	0.000000	872	0.057339	0.677701	103	0.213592	0.072000	0.083146	
141	0.283688	27	0.037037	832	0.034856	0.677701	141	0.283688	0.070000	0.083045	
207	0.342995	44	0.000000	749	0.050734	0.677701	207	0.342995	0.109000	0.083242	
189	0.306878	24	0.000000	787	0.048285	0.677701	189	0.306878	0.096000	0.083338	
209	0.291866	25	0.080000	766	0.030026	0.677701	209	0.291866	0.086000	0.083358	
124	0.362903	30	0.033333	846	0.027187	0.677701	124	0.362903	0.069000	0.083251	
150	0.273333	48	0.000000	802	0.042394	0.677701	150	0.273333	0.075000	0.083191	
202	0.316832	33	0.090909	765	0.056209	0.677701	202	0.316832	0.110000	0.083386	
146	0.253425	32	0.000000	822	0.029197	0.677701	146	0.253425	0.061000	0.083224	
203	0.334975	22	0.000000	775	0.047742	0.677701	203	0.334975	0.105000	0.083381	
184	0.391304	32	0.000000	784	0.043367	0.677701	184	0.391304	0.106000	0.083542	
175	0.280000	32	0.000000	793	0.047919	0.677701	175	0.280000	0.087000	0.083567	
128	0.296875	27	0.000000	845	0.057988	0.677701	128	0.296875	0.087000	0.083591	
164	0.237805	13	0.153846	823	0.058323	0.677701	164	0.237805	0.089000	0.083629	
180	0.316667	48	0.020833	772	0.054404	0.677701	180	0.316667	0.100000	0.083742	
127	0.283465	28	0.000000	845	0.047337	0.677701	127	0.283465	0.076000	0.083689	
97	0.164948	70	0.000000	833	0.049220	0.677701	97	0.164948	0.057000	0.083506	
192	0.583333	22	0.045455	786	0.055980	0.428073	192	0.583333	0.157000	0.084006	
171	0.438596	26	0.076923	803	0.057285	0.476982	171	0.438596	0.123000	0.084270	
183	0.431694	37	0.000000	780	0.037179	0.545173	183	0.431694	0.108000	0.084429	
187	0.358289	28	0.071429	785	0.052229	0.591943	187	0.358289	0.110000	0.084599	
179	0.385475	47	0.021277	774	0.058140	0.591943	179	0.385475	0.115000	0.084801	
81	0.320988	31	0.000000	888	0.048423	0.591943	81	0.320988	0.069000	0.084697	
86	0.244186	19	0.000000	895	0.027933	0.591943	86	0.244186	0.046000	0.084444	
85	0.211765	48	0.000000	867	0.051903	0.591943	85	0.211765	0.063000	0.084305	
197	0.406091	13	0.076923	790	0.044304	0.591943	197	0.406091	0.116000	0.084509	
171	0.111111	80	0.012500	749	0.046729	1.144072	171	0.111111	0.055000	0.084320	
112	0.160714	48	0.020833	840	0.051190	0.976963	112	0.160714	0.062000	0.084178	
53	0.283019	23	0.130435	924	0.034632	0.798775	53	0.283019	0.050000	0.083961	
46	0.130435	51	0.000000	903	0.053156	0.798775	46	0.130435	0.054000	0.083773	
97	0.257732	14	0.000000	889	0.041620	0.728612	97	0.257732	0.062000	0.083637	
110	0.236364	16	0.000000	874	0.052632	0.728612	110	0.236364	0.072000	0.083565	
190	0.231579	45	0.044444	765	0.036601	0.728612	190	0.231579	0.074000	0.083506	
225	0.182222	35	0.028571	740	0.058108	0.728612	225	0.182222	0.085000	0.083515	
228	0.320175	42	0.000000	730	0.030137	0.552857	228	0.320175	0.095000	0.083585	
165	0.381818	48	0.020833	787	0.041931	0.552857	165	0.381818	0.097000	0.083666	
255	0.321569	52	0.038462	693	0.027417	0.552857	255	0.321569	0.103000	0.083783	
307	0.319218	37	0.081081	656	0.039634	0.552857	307	0.319218	0.127000	0.084041	
194	0.329897	37	0.000000	769	0.049415	0.552857	194	0.329897	0.102000	0.084148	
208	0.326923	30	0.100000	762	0.051181	0.552857	208	0.326923	0.110000	0.084301	
243	0.399177	56	0.053571	701	0.035663	0.552857	243	0.399177	0.125000	0.084541	
296	0.432432	68	0.029412	636	0.036164	0.552857	296	0.432432	0.153000	0.084941	
375	0.202667	77	0.025974	548	0.034672	1.038079	375	0.202667	0.097000	0.085011	
396	0.181818	91	0.054945	513	0.064327	1.038079	396	0.181818	0.110000	0.085156	
301	0.408638	72	0.013889	627	0.031898	0.535793	301	0.408638	0.144000	0.085494	
328	0.210366	70	0.028571	602	0.036545	0.836918	328	0.210366	0.093000	0.085537	
152	0.210526	30	0.000000	818	0.068460	0.836918	152	0.210526	0.088000	0.085551	
207	0.183575	44	0.068182	749	0.018692	0.836918	207	0.183575	0.055000	0.085378	
153	0.169935	15	0.133333	832	0.049279	0.787176	153	0.169935	0.069000	0.085286	
134	0.507463	30	0.000000	836	0.033493	0.451618	134	0.507463	0.096000	0.085346	
154	0.227273	29	0.034483	817	0.030600	0.702972	154	0.227273	0.061000	0.085211	
170	0.194118	29	0.000000	801	0.024969	0.702972	170	0.194118	0.053000	0.085033	
202	0.574257	41	0.000000	757	0.051519	0.357625	202	0.574257	0.155000	0.085417	
149	0.436242	23	0.000000	828	0.028986	0.456740	149	0.436242	0.089000	0.085437	
162	0.191358	12	0.000000	826	0.050847	0.793537	162	0.191358	0.073000	0.085369	
138	0.297101	20	0.000000	842	0.022565	0.578828	138	0.297101	0.060000	0.085232	
121	0.404959	14	0.071429	865	0.048555	0.578828	121	0.404959	0.092000	0.085268	
114	0.236842	15	0.066667	871	0.029851	0.694258	114	0.236842	0.054000	0.085101	
245	0.261224	32	0.062500	723	0.030429	0.694258	245	0.261224	0.088000	0.085117	
263	0.239544	33	0.000000	704	0.046875	0.694258	263	0.239544	0.096000	0.085174	
223	0.224215	37	0.000000	740	0.031081	0.694258	223	0.224215	0.073000	0.085110	
214	0.214953	53	0.000000	733	0.032742	0.694258	214	0.214953	0.070000	0.085031	
235	0.246809	36	0.000000	729	0.024691	0.694258	235	0.246809	0.076000	0.084984	
249	0.212851	48	0.000000	703	0.032717	0.694258	249	0.212851	0.076000	0.084937	
257	0.237354	34	0.000000	709	0.023977	0.694258	257	0.237354	0.078000	0.084902	
274	0.273723	38	0.000000	688	0.046512	0.694258	274	0.273723	0.107000	0.085015	
222	0.238739	38	0.000000	740	0.050000	0.694258	222	0.238739	0.090000	0.085040	
264	0.234848	36	0.000000	700	0.014286	0.694258	264	0.234848	0.072000	0.084974	
245	0.224490	45	0.000000	710	0.018310	0.694258	245	0.224490	0.068000	0.084888	
260	0.261538	48	0.000000	692	0.030347	0.694258	260	0.261538	0.089000	0.084909	
264	0.242424	44	0.000000	692	0.039017	0.694258	264	0.242424	0.091000	0.084940	
253	0.233202	49	0.000000	698	0.044413	0.694258	253	0.233202	0.090000	0.084965	
240	0.212500	32	0.000000	728	0.024725	0.694258	240	0.212500	0.069000	0.084886	
233	0.231760	62	0.032258	705	0.042553	0.694258	233	0.231760	0.086000	0.084891	
262	0.286260	36	0.000000	702	0.038462	0.694258	262	0.286260	0.102000	0.084975	
258	0.271318	46	0.000000	696	0.031609	0.694258	258	0.271318	0.092000	0.085009	
241	0.327801	44	0.000000	715	0.048951	0.694258	241	0.327801	0.114000	0.085150	
241	0.232365	51	0.000000	708	0.049435	0.694258	241	0.232365	0.091000	0.085178	
216	0.254630	35	0.000000	749	0.046729	0.694258	216	0.254630	0.090000	0.085202	
218	0.298165	40	0.025000	742	0.041779	0.694258	218	0.298165	0.097000	0.085258	
82	0.243902	17	0.000000	901	0.034406	0.694258	82	0.243902	0.051000	0.085095	
96	0.281250	14	0.000000	890	0.042697	0.694258	96	0.281250	0.065000	0.085000	
69	0.246377	9	0.222222	922	0.045553	0.694258	69	0.246377	0.061000	0.084886	
238	0.231092	32	0.031250	730	0.020548	0.694258	238	0.231092	0.071000	0.084821	
146	0.253425	44	0.022727	810	0.044444	0.694258	146	0.253425	0.074000	0.084771	
105	0.209524	15	0.000000	880	0.030682	0.694258	105	0.209524	0.049000	0.084604	
153	0.300654	35	0.028571	812	0.051724	0.694258	153	0.300654	0.089000	0.084625	
156	0.262821	26	0.000000	818	0.031785	0.694258	156	0.262821	0.067000	0.084543	
159	0.257862	19	0.000000	822	0.047445	0.694258	159	0.257862	0.080000	0.084523	
148	0.189189	12	0.000000	840	0.057143	0.694258	148	0.189189	0.076000	0.084484	
163	0.331288	21	0.000000	816	0.061275	0.558391	163	0.331288	0.104000	0.084572	
161	0.347826	23	0.000000	816	0.049020	0.558391	161	0.347826	0.096000	0.084624	
177	0.389831	43	0.000000	780	0.025641	0.558391	177	0.389831	0.089000	0.084644	
155	0.361290	29	0.000000	816	0.025735	0.558391	155	0.361290	0.077000	0.084609	
160	0.325000	28	0.000000	812	0.057882	0.558391	160	0.325000	0.099000	0.084674	
116	0.448276	28	0.035714	856	0.039720	0.558391	116	0.448276	0.087000	0.084684	
128	0.242188	39	0.025641	833	0.034814	0.721140	128	0.242188	0.061000	0.084579	
293	0.252560	36	0.000000	671	0.031297	0.721140	293	0.252560	0.095000	0.084625	
203	0.197044	45	0.000000	752	0.039894	0.721140	203	0.197044	0.070000	0.084561	
237	0.379747	44	0.000000	719	0.037552	0.575909	237	0.379747	0.117000	0.084703	
260	0.323077	47	0.000000	693	0.046176	0.575909	260	0.323077	0.116000	0.084839	
217	0.368664	34	0.000000	749	0.036048	0.575909	217	0.368664	0.107000	0.084935	
90	0.311111	40	0.025000	870	0.040230	0.575909	90	0.311111	0.064000	0.084844	
163	0.355828	31	0.032258	806	0.043424	0.575909	163	0.355828	0.094000	0.084884	
225	0.328889	42	0.000000	733	0.038199	0.575909	225	0.328889	0.102000	0.084957	
224	0.325893	40	0.000000	736	0.044837	0.575909	224	0.325893	0.106000	0.085046	
238	0.285714	33	0.000000	729	0.030178	0.575909	238	0.285714	0.090000	0.085067	
225	0.417778	48	0.000000	727	0.033012	0.575909	225	0.417778	0.118000	0.085206	
239	0.133891	36	0.000000	725	0.055172	1.005140	239	0.133891	0.072000	0.085151	
229	0.152838	44	0.000000	727	0.030261	0.949981	229	0.152838	0.057000	0.085033	
162	0.327160	43	0.023256	795	0.115723	0.573468	162	0.327160	0.146000	0.085287	
87	0.321839	31	0.000000	882	0.094104	0.573468	87	0.321839	0.111000	0.085394	
94	0.255319	32	0.000000	874	0.056064	0.573468	94	0.255319	0.073000	0.085343	
92	0.304348	42	0.023810	866	0.090069	0.573468	92	0.304348	0.107000	0.085432	
58	0.241379	28	0.000000	914	0.052516	0.573468	58	0.241379	0.062000	0.085336	
62	0.209677	18	0.000000	920	0.052174	0.573468	62	0.209677	0.061000	0.085236	
36	0.194444	25	0.000000	939	0.056443	0.573468	36	0.194444	0.060000	0.085134	
106	0.405660	27	0.111111	867	0.034602	0.439353	106	0.405660	0.076000	0.085097	
68	0.161765	49	0.000000	883	0.063420	0.796568	68	0.161765	0.067000	0.085024	
81	0.469136	35	0.000000	884	0.047511	0.434346	81	0.469136	0.080000	0.085004	
81	0.135802	48	0.000000	871	0.064294	0.853290	81	0.135802	0.067000	0.084932	
69	0.333333	20	0.000000	911	0.028540	0.741957	69	0.333333	0.049000	0.084789	
78	0.128205	29	0.000000	893	0.091825	0.741957	78	0.128205	0.092000	0.084817	
76	0.434211	32	0.000000	892	0.058296	0.574101	76	0.434211	0.085000	0.084818	
74	0.081081	16	0.000000	910	0.075824	0.835220	74	0.081081	0.075000	0.084779	
104	0.500000	40	0.000000	856	0.063084	0.478516	104	0.500000	0.106000	0.084862	
102	0.421569	22	0.000000	876	0.031963	0.481528	102	0.421569	0.071000	0.084808	
74	0.283784	34	0.000000	892	0.072870	0.557622	74	0.283784	0.086000	0.084813	
90	0.566667	46	0.000000	864	0.046296	0.557622	90	0.566667	0.091000	0.084837	
68	0.250000	46	0.000000	886	0.074492	0.691878	68	0.250000	0.083000	0.084830	
61	0.311475	16	0.000000	923	0.083424	0.691878	61	0.311475	0.096000	0.084873	
144	0.291667	32	0.062500	824	0.043689	0.691878	144	0.291667	0.080000	0.084854	
80	0.250000	40	0.025000	880	0.062500	0.691878	80	0.250000	0.076000	0.084820	
79	0.316456	16	0.062500	905	0.028729	0.691878	79	0.316456	0.052000	0.084695	
90	0.266667	44	0.000000	866	0.072748	0.691878	90	0.266667	0.087000	0.084704	
92	0.250000	34	0.000000	874	0.042334	0.691878	92	0.250000	0.060000	0.084611	
74	0.364865	39	0.000000	887	0.043968	0.691878	74	0.364865	0.066000	0.084541	
55	0.218182	36	0.000000	909	0.060506	0.691878	55	0.218182	0.067000	0.084475	
97	0.237113	45	0.000000	858	0.074592	0.691878	97	0.237113	0.087000	0.084485	
68	0.352941	21	0.047619	911	0.046103	0.691878	68	0.352941	0.067000	0.084420	
48	0.104167	13	0.000000	939	0.048988	0.691878	48	0.104167	0.051000	0.084296	
40	0.150000	20	0.000000	940	0.029787	0.681526	40	0.150000	0.034000	0.084110	
32	0.375000	9	0.000000	959	0.054223	0.561141	32	0.375000	0.064000	0.084036	
28	0.321429	9	0.000000	963	0.066459	0.561141	28	0.321429	0.073000	0.083996	
52	0.192308	10	0.000000	938	0.063966	0.561141	52	0.192308	0.070000	0.083945	
30	0.533333	2	0.000000	968	0.073347	0.349793	30	0.533333	0.087000	0.083956	
52	0.384615	9	0.000000	939	0.035144	0.381778	52	0.384615	0.053000	0.083844	
59	0.372881	12	0.000000	929	0.041981	0.381778	59	0.372881	0.061000	0.083761	
68	0.426471	10	0.000000	922	0.061822	0.381778	68	0.426471	0.086000	0.083769	
31	0.290323	26	0.000000	943	0.041357	0.599310	31	0.290323	0.048000	0.083641	
34	0.294118	7	0.000000	959	0.058394	0.599310	34	0.294118	0.066000	0.083578	
47	0.191489	7	0.000000	946	0.042283	0.599310	47	0.191489	0.049000	0.083455	
54	0.425926	11	0.000000	935	0.080214	0.469297	54	0.425926	0.098000	0.083507	
34	0.205882	4	0.000000	962	0.071726	0.647346	34	0.205882	0.076000	0.083480	
68	0.235294	10	0.000000	922	0.094360	0.647346	68	0.235294	0.103000	0.083549	
44	0.181818	1	0.000000	955	0.055497	0.647346	44	0.181818	0.061000	0.083470	
19	0.368421	4	0.000000	977	0.039918	0.475914	19	0.368421	0.046000	0.083339	
29	0.379310	6	0.000000	965	0.076684	0.475914	29	0.379310	0.085000	0.083345	
80	0.337500	18	0.055556	902	0.095344	0.475914	80	0.337500	0.114000	0.083451	
84	0.511905	42	0.000000	874	0.076659	0.475914	84	0.511905	0.110000	0.083543	
75	0.226667	34	0.000000	891	0.067340	0.846683	75	0.226667	0.077000	0.083520	
93	0.215054	24	0.000000	883	0.054360	0.846683	93	0.215054	0.068000	0.083467	
72	0.236111	33	0.000000	895	0.065922	0.846683	72	0.236111	0.076000	0.083441	
71	0.239437	51	0.000000	878	0.056948	0.846683	71	0.239437	0.067000	0.083385	
98	0.091837	36	0.000000	866	0.086605	0.846683	98	0.091837	0.084000	0.083387	
74	0.229730	78	0.000000	848	0.050708	0.819267	74	0.229730	0.060000	0.083308	
81	0.222222	28	0.000000	891	0.071829	0.819267	81	0.222222	0.082000	0.083304	
78	0.179487	25	0.000000	897	0.075808	0.819267	78	0.179487	0.082000	0.083299	
27	0.333333	15	0.066667	958	0.054280	0.520390	27	0.333333	0.062000	0.083228	
14	0.357143	3	0.000000	983	0.044761	0.520390	14	0.357143	0.049000	0.083113	
19	0.473684	5	0.000000	976	0.050205	0.520390	19	0.473684	0.058000	0.083030	
23	0.565217	9	0.000000	968	0.039256	0.541747	23	0.565217	0.051000	0.082923	
26	0.153846	4	0.000000	970	0.065979	0.779702	26	0.153846	0.068000	0.082874	
23	0.304348	1	0.000000	976	0.052254	0.542183	23	0.304348	0.058000	0.082792	
14	0.428571	2	0.000000	984	0.069106	0.542183	14	0.428571	0.074000	0.082763	
20	0.200000	6	0.000000	974	0.051335	0.691732	20	0.200000	0.054000	0.082669	
18	0.333333	13	0.000000	969	0.048504	0.691732	18	0.333333	0.053000	0.082572	
13	0.153846	1	0.000000	986	0.038540	0.691732	13	0.153846	0.040000	0.082433	
20	0.350000	7	0.000000	973	0.056526	0.399596	20	0.350000	0.062000	0.082367	
7	0.571429	6	0.166667	987	0.064843	0.399596	7	0.571429	0.069000	0.082323	
0.0	0	13	0.000000	987	0.057751	0.399596	7	0.571429	0.057000	0.082242	
9	0.555556	7	0.142857	984	0.052846	0.399596	16	0.562500	0.058000	0.082164	
55	0.309091	38	0.052632	907	0.073870	0.643821	55	0.309091	0.086000	0.082176	
34	0.235294	29	0.000000	937	0.058698	0.643821	34	0.235294	0.063000	0.082115	
43	0.255814	35	0.000000	922	0.035792	0.643821	43	0.255814	0.044000	0.081993	
43	0.162791	55	0.000000	902	0.042129	0.643821	43	0.162791	0.045000	0.081876	
82	0.439024	44	0.022727	874	0.049199	0.432732	82	0.439024	0.080000	0.081870	
55	0.436364	60	0.000000	885	0.038418	0.459683	55	0.436364	0.058000	0.081795	
69	0.420290	46	0.000000	885	0.067797	0.571404	69	0.420290	0.089000	0.081817	
80	0.087500	38	0.000000	882	0.055556	0.945198	80	0.087500	0.056000	0.081736	
98	0.193878	26	0.000000	876	0.047945	0.713769	98	0.193878	0.061000	0.081672	
85	0.458824	40	0.000000	875	0.044571	0.499252	85	0.458824	0.078000	0.081660	
87	0.390805	25	0.000000	888	0.031532	0.521667	87	0.390805	0.062000	0.081599	
