age	F	A	J	K	E	B	H	C	D	I	G
0.91595	0.0926412055888224	0.110113041916168	0.113902413173653	0.107438337325349	0.0715002614770459	0.116638818363273	0.17853453493014	0.094642872255489	0.00726274451097804	0.0515476367265469	0.0557781497005988
0.05837	0.00149848303393213	1.43612774451098e-05	0.00974937125748504	0.00461260479041916	0.00955984431137725	1.40698602794411e-05	0.950112443113772	0.00652504790419162	1.38403193612774e-05	0.000110518962075848	0.0177893453093812
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.767135	0.136011461077844	0.165023904191617	0.122373916167665	0.121282800399202	0.0210863493013972	0.200053618762475	0.0348206047904191	0.12922328742515	0.00430889620758483	0.0446431417165669	0.0211720079840319
0.190353	0.00222646506986028	3.80199600798403e-05	0.0167057225548902	0.00805737325349301	0.0198076586826347	3.26487025948103e-05	0.912160295409182	0.00959055289421157	3.09481037924151e-05	0.000278710578842315	0.0310715928143712
0.085783	0.00222160279441118	3.8942115768463e-05	0.0154856646706587	0.00752074650698604	0.0175122794411178	3.48542914171656e-05	0.918960770459081	0.00956209980039921	3.37445109780439e-05	0.000272021956087824	0.02835724750499
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.130396	0.00198085229540918	3.06926147704591e-05	0.0147459441117764	0.00707135528942115	0.0170210499001996	2.71836327345309e-05	0.922793768463074	0.00855667065868264	2.59540918163673e-05	0.000228902195608783	0.0275176826347306
0	0	0	0	0	0	0	0	0	0	0	0
0.088843	0.00229441117764471	4.2688622754491e-05	0.0160882854291417	0.00783713572854291	0.0184564071856287	3.79041916167665e-05	0.915585908183632	0.00985747305389221	3.66187624750499e-05	0.000295363273453094	0.0294678143712575
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.644333	0.107654077844311	0.261692894211577	0.0377169301397205	0.0446214950099801	0.00042062874251497	0.434124958083833	0.000245099800399202	0.0712600499001997	0.000699191616766467	0.0410419041916168	0.000522774451097805
0.335456	0.0994215708582836	0.229354197604791	0.030891872255489	0.035223866267465	0.000273604790419162	0.520753978043911	0.000172127744510978	0.0554727085828344	0.000447954091816367	0.0276229341317365	0.000365145708582834
0	0	0	0	0	0	0	0	0	0	0	0
0.221597	0.096397634730539	0.205107123752495	0.0282945069860279	0.0316884471057884	0.000273239520958084	0.565344263473054	0.0001797624750499	0.0482679161676646	0.00043548502994012	0.0236427604790419	0.000368808383233533
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.511873	0.111358618762475	0.255669796407186	0.0396553932135729	0.0467811337325349	0.000714800399201597	0.428487894211576	0.000446447105788424	0.071550860279441	0.00118377245508982	0.0433022395209581	0.000849007984031936
0	0	0	0	0	0	0	0	0	0	0	0
0.345616	0.103832453093812	0.229581111776447	0.0331751936127745	0.0380387165668663	0.000428650698602794	0.504481155688623	0.000275003992015968	0.0582890319361278	0.000698071856287425	0.0306618223552894	0.000538804391217565
0	0	0	0	0	0	0	0	0	0	0	0
0.153453	0.0582219600798403	0.111980275449102	0.013396874251497	0.0137910419161677	3.64131736526947e-05	0.77437205988024	2.57744510978044e-05	0.020944996007984	5.58722554890219e-05	0.00709376447105789	8.09301397205589e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.100608	0.0561087784431137	0.0972853213572855	0.012464369261477	0.0127719660678643	3.98403193612775e-05	0.795443536926148	2.89341317365269e-05	0.0190501397205589	5.93173652694611e-05	0.00665730139720559	9.04411177644712e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.840567	0.137171419161677	0.114652137724551	0.0643577864271457	0.0751034810379241	0.00349501796407185	0.0976354311377244	0.00174232934131736	0.0637677864271458	0.00362470259481038	0.434878255489022	0.00357169061876247
0	0	0	0	0	0	0	0	0	0	0	0
0.661322	0.146033447105788	0.151522377245509	0.0561241816367266	0.0718181696606787	0.000444820359281437	0.123323301397206	0.000155510978043912	0.0807887984031936	0.000500089820359282	0.368661223552894	0.00062800998003992
0.596931	0.196016003992016	0.180966161676647	0.0655886646706587	0.0847328862275449	0.0024653373253493	0.145596938123753	0.00132454491017964	0.0933494371257485	0.00287900199600799	0.224467117764471	0.00261397405189621
0	0	0	0	0	0	0	0	0	0	0	0
0.426407	0.128203077844311	0.287656001996008	0.0359919600798403	0.0523065528942116	0.000196770459081836	0.337629592814372	9.63473053892216e-05	0.0881756946107783	0.000292818363273453	0.0691864810379242	0.000264716566866268
0.337056	0.165646786427146	0.261992788423154	0.056278874251497	0.082022117764471	0.00152202594810379	0.169339397205589	0.000824195608782435	0.108728021956088	0.00215859880239521	0.14977175249501	0.00171541716566866
0	0	0	0	0	0	0	0	0	0	0	0
0.093972	0.316893540918164	0.205412512974052	0.0553101856287425	0.0856241876247504	0.000386313373253493	0.00781522754491018	0.000200369261477046	0.0778294411177646	0.000304864271457085	0.249738357285429	0.000485007984031936
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.329066	0.106572359281437	0.231060139720559	0.0377872175648703	0.0447200419161677	0.000628618762475051	0.48137827744511	0.000624423153692615	0.0643632295409182	0.000868079840319361	0.0312957045908184	0.000701932135728543
0	0	0	0	0	0	0	0	0	0	0	0
0.153147	0.117786806387225	0.122566085828343	0.0797365928143712	0.0707781357285429	0.00169162674650699	0.468410644710579	0.00625005988023951	0.117548964071856	0.000275920159680639	0.0126700439121756	0.00228515768463074
0	0	0	0	0	0	0	0	0	0	0	0
0.123019	0.124278203592814	0.067311870259481	0.145625273453094	0.115157367265469	0.027961001996008	0.157589748502994	0.129001672654691	0.18259668263473	0.0019980499001996	0.017393754491018	0.031086497005988
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.507087	0.256398185628743	0.115929397205589	0.0602117145708584	0.0775170259481038	0.000785756487025949	0.0822410778443114	0.000336664670658683	0.0752460319361276	0.000678630738522955	0.32971101996008	0.00094454491017964
0.343326	0.0965803073852295	0.0199861796407186	0.0484093572854292	0.0623862255489022	0.00247076846307386	0.00837953892215568	0.0010339001996008	0.0419051796407186	0.0012876007984032	0.715470642714571	0.00209026147704591
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.377531	0.158904662674651	0.202694417165669	0.0340907285429142	0.0433611816367266	0.00018850499001996	0.412170824351297	9.99560878243513e-05	0.0646722015968064	0.000273387225548902	0.0832464630738523	0.00029760878243513
0.166788	0.0407203453093812	0.0758447904191617	0.00878590618762475	0.00881239520958083	1.80818363273453e-05	0.848747816367266	1.38263473053892e-05	0.0130031477045908	2.73712574850299e-05	0.0039782874251497	4.79341317365269e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.139366	0.0354480798403194	0.0612152794411178	0.00736631736526946	0.0073352754491018	1.03473053892216e-05	0.874791467065868	7.68662674650698e-06	0.010903379241517	1.49720558882236e-05	0.00287306586826347	3.40818363273453e-05
0.082702	0.0457274451097804	0.0749936367265469	0.00968670259481037	0.00977765469061877	2.4686626746507e-05	0.840491514970061	1.84750499001996e-05	0.0144939600798403	3.60419161676647e-05	0.00468442115768463	6.53772455089821e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.089857	0.0330327664670658	0.0529701516966068	0.00671299800399202	0.00668018363273454	1.15508982035928e-05	0.887916429141717	8.92015968063872e-06	0.00983786626746507	1.66487025948104e-05	0.00277507984031936	3.737125748503e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.051942	0.0253826766467066	0.036938630738523	0.00497660878243513	0.00491170259481038	8.11377245508982e-06	0.918519071856288	6.44910179640719e-06	0.00724041916167664	1.12934131736527e-05	0.00197503592814371	2.99980039920159e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.301852	0.300263586826347	0.145969756487026	0.0446003033932136	0.0549767145708582	0.0005157125748503	0.235199646706587	0.000297235528942116	0.0624893672654691	0.000527614770459082	0.154480133732535	0.000679898203592814
0	0	0	0	0	0	0	0	0	0	0	0
0.245625	0.0387992335329341	0.0854864550898204	0.00876759281437125	0.00864899600798403	1.01816367265469e-05	0.8416634251497	7.29540918163672e-06	0.0130793293413174	1.51157684630738e-05	0.00349180638722555	3.05369261477045e-05
0.15993	0.0790966806387225	0.1544970499002	0.0200879740518962	0.0215141377245509	0.000111405189620758	0.678094063872255	7.61636726546906e-05	0.0326079321357286	0.000172764471057884	0.0135564031936128	0.00018535129740519
0	0	0	0	0	0	0	0	0	0	0	0
0.01369	0.00275228942115768	0.00326677644710579	0.00050535129740519	0.000487429141716568	4.07185628742514e-07	0.992099333333333	3.53293413173652e-07	0.000734876247504985	4.97005988023951e-07	0.00014988622754491	2.63273453093811e-06
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.218881	0.0429154391217565	0.0946855489021958	0.00971126147704592	0.00971559481037925	9.37125748502996e-06	0.823875832335329	6.41516966067864e-06	0.0148424051896208	1.39780439121757e-05	0.00419561876247505	2.85109780439121e-05
0.182356	0.0878057225548901	0.1791859500998	0.0238220239520958	0.0260577425149701	0.000170499001996008	0.624870502994012	0.00011426746506986	0.039652379241517	0.000268071856287425	0.0177984610778443	0.000254411177644711
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.168601	0.0503579820359282	0.0910839061876246	0.0110859680638723	0.0112551816367266	2.3938123752495e-05	0.813883117764471	1.70818363273453e-05	0.0170137065868263	3.57744510978044e-05	0.0051814870259481	6.18283433133733e-05
0.096481	0.0538339481037925	0.0922249580838324	0.011828622754491	0.0120777744510978	3.59620758483035e-05	0.805665728542915	2.62674650698603e-05	0.0179882295409182	5.33233532934132e-05	0.006180750499002	8.437125748503e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.088566	0.0229449620758483	0.0358521756487026	0.00452762075848303	0.00446794011976048	6.20359281437126e-06	0.923978131736527	4.97005988023952e-06	0.00649037325349301	8.80838323353294e-06	0.0016954750499002	2.31397205588822e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.066104	0.0198260878243513	0.0293077904191617	0.00384231337325349	0.00378122155688623	4.79640718562874e-06	0.936298033932136	3.86427145708583e-06	0.00552903393213573	6.6686626746507e-06	0.00138039720558882	1.9624750499002e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.041518	0.018290259481038	0.0253529321357285	0.00350501596806387	0.00343741716566866	4.79241516966068e-06	0.943012640718563	3.9121756487026e-06	0.00507527544910179	6.54091816367265e-06	0.00129072055888223	2.03632734530938e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.74086	0.0202611556886227	0.00636472255489022	0.068120870259481	0.0615644670658682	0.212600908183633	0.00406030938123752	0.374965638722555	0.0437592794411178	0.0218001636726547	0.0216291776447106	0.164873301397205
1.03315	0.0118078962075848	0.00389708582834331	0.0568892794411178	0.0378653273453094	0.120940744510978	0.00298296407185629	0.622979463073853	0.0295572195608783	0.00218879640718563	0.0117694590818363	0.099121744510978
0	0	0	0	0	0	0	0	0	0	0	0
0.84162	0.0109810419161677	0.00352851896207585	0.055074994011976	0.0364935389221557	0.119361065868263	0.00269336526946108	0.633717239520957	0.0283399341317365	0.00206596606786427	0.0108282235528942	0.096916121756487
0	0	0	0	0	0	0	0	0	0	0	0
0.579132	0.0076795628742515	0.00161843313373254	0.0463725469061876	0.0284369241516966	0.095461502994012	0.00121510978043912	0.704548730538922	0.0235216906187625	0.00099834131736527	0.00613140918163672	0.0840157185628742
0	0	0	0	0	0	0	0	0	0	0	0
0.357993	0.00318420558882235	0.000114373253493014	0.0272727365269461	0.0138761097804391	0.0441225429141717	8.11057884231538e-05	0.845001928143712	0.0135222894211577	6.88782435129742e-05	0.000949449101796407	0.0518063572854292
0.270451	0.00567218562874251	0.000758333333333333	0.0392221656686627	0.0226013113772455	0.0737765369261476	0.000563556886227545	0.761997063872256	0.0198110159680639	0.000491890219560878	0.00349126347305389	0.0716146886227545
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.243555	0.00519146506986028	0.000583530938123752	0.0368868423153693	0.020798744510978	0.0665150159680639	0.000436187624750499	0.780108944111776	0.0187912095808383	0.000385922155688623	0.00282891616766467	0.0674731976047903
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.617092	0.0298484011976048	0.00744716766467065	0.0712624570858284	0.0635840199600799	0.236899978043912	0.00458914570858283	0.255633331337325	0.0529715269461078	0.0750689840319361	0.0206380079840319	0.182056956087824
0.76762	0.0118719840319361	0.0038310499001996	0.0657901936127744	0.0645943433133733	0.30768322754491	0.00246254291417166	0.326795802395209	0.0323188542914172	0.0014693872255489	0.0211180598802395	0.162064546906187
0	0	0	0	0	0	0	0	0	0	0	0
0.628013	0.0110118363273453	0.00354640718562874	0.0627325628742515	0.0681535449101796	0.40599001996008	0.00222131736526946	0.216466580838323	0.0304377205588823	0.00241303193612775	0.0218390878243513	0.175187818363274
0.225411	0.00853239321357285	0.000381273453093813	0.042125371257485	0.0429899660678643	0.538257958083832	0.000168612774451098	0.00629977245508982	0.01431675249501	0.0153782914171657	0.00408771656686627	0.327461886227545
0	0	0	0	0	0	0	0	0	0	0	0
0.195325	0.00739599800399202	0.000304055888223553	0.0327493273453094	0.0371491856287425	0.63341518762475	0.000152646706586827	0.00575058882235529	0.0110745928143712	0.0034796866267465	0.00339146107784431	0.265137327345309
0	0	0	0	0	0	0	0	0	0	0	0
0.164267	0.00243745908183633	0.000136081836327345	0.0162924830339321	0.0226546067864272	0.772144800399201	8.22055888223552e-05	0.00552785628742515	0.0056664870259481	2.36846307385229e-05	0.00297674850299401	0.172057558882235
0	0	0	0	0	0	0	0	0	0	0	0
0.114082	0.000982157684630737	1.49720558882236e-05	0.00678693013972056	0.0109970618762475	0.946388473053892	8.9880239520958e-06	0.0029653133732535	0.00170098003992016	5.46506986027944e-06	0.00302705988023952	0.0271224231536926
0	0	0	0	0	0	0	0	0	0	0	0
0.098315	0.000923792415169659	9.375249500998e-06	0.00693910778443113	0.011352245508982	0.944022423153692	4.31936127744511e-06	0.00317273053892216	0.00175678842315369	2.53293413173653e-06	0.00318367065868263	0.0286327365269461
0	0	0	0	0	0	0	0	0	0	0	0
0.090569	0.00275362674650699	0.000100289421157685	0.0165431896207585	0.0225713133732535	0.879208756487025	4.7253493013972e-05	0.00954479041916168	0.0043943872255489	2.87944111776447e-05	0.00565934530938124	0.059148253493014
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.396732	0.00618979640718563	0.0008154750499002	0.0444637345309381	0.0490065768463073	0.491919497005989	0.000362724550898204	0.215995143712575	0.0199599281437126	0.000299407185628742	0.0143153433133733	0.156672417165669
0.26274	0.00821326147704591	0.000375359281437126	0.043219119760479	0.0422191756487026	0.548467447105788	0.0001222375249501	0.0749609221556886	0.0221895748502994	0.00232599001996008	0.0074187365269461	0.250488199600798
0.232014	0.0284298323353294	0.00215928143712575	0.089852497005988	0.0604140778443114	0.199137566866267	0.00121617964071856	0.141568638722555	0.096934497005988	0.0967115508982036	0.0079190499001996	0.275656892215569
0	0	0	0	0	0	0	0	0	0	0	0
0.122372	0.0204757904191617	0.000329692614770459	0.0259291796407186	0.016554628742515	0.02254275249501	0.000268878243512974	0.00121049101796407	0.0328180499001996	0.816837868263473	0.00314467664670658	0.0598879880239521
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.145082	0.00391677045908184	0.000245844311377246	0.0245830419161677	0.0332509620758483	0.815021469061877	0.000106201596806387	0.0189696347305389	0.007163750499002	6.18842315369261e-05	0.00963447305389221	0.0870459421157683
0	0	0	0	0	0	0	0	0	0	0	0
0.045057	0.000994504990019959	1.28363273453094e-05	0.00577898203592814	0.0079325988023952	0.960024125748505	8.12974051896207e-06	0.00198226347305389	0.0012646626746507	5.21556886227545e-06	0.00140551696606786	0.020591003992016
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.201066	0.00245582834331337	0.000108423153692615	0.0253202255489022	0.0257369820359281	0.508073439121757	6.22574850299401e-05	0.261649211576846	0.00956728742514968	3.4942115768463e-05	0.00398316367265469	0.163008173652695
0.056101	0.00153968662674651	5.65508982035928e-05	0.009610624750499	0.0129501716566866	0.626206718562874	3.57345309381238e-05	0.00195533932135729	0.00340555089820359	7.5748502994012e-06	0.000845678642714571	0.343386295409182
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.162884	0.00179315169660679	3.6373253493014e-05	0.0221083632734531	0.0155068063872255	0.330442225548902	2.19780439121756e-05	0.465765233532934	0.00739589820359282	1.3622754491018e-05	0.00288865668662674	0.154027620758483
0.10618	0.00471274451097804	0.000329580838323353	0.0380109241516966	0.0291999421157685	0.448246463073852	0.000227926147704591	0.297717904191617	0.0133362654690619	0.000135670658682635	0.00441281836327345	0.163669770459082
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.120453	0.002217750499002	5.75209580838324e-05	0.0246236726546906	0.0156749780439122	0.259837920159681	4.21936127744511e-05	0.501473670658683	0.00805891616766467	2.67524950099801e-05	0.00135478842315369	0.186631856287425
0.026798	0.000532712574850299	2.07784431137725e-06	0.00308596606786427	0.00142211377245509	0.00247634930139721	2.43912175648703e-06	0.984557854291417	0.00232794011976048	2.43313373253494e-06	1.89920159680639e-05	0.00557099401197605
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.088366	0.00287816167664671	0.000118427145708583	0.0261982075848304	0.0225417684630738	0.489577992015968	8.90419161676648e-05	0.191270938123752	0.00830071257485029	4.99241516966068e-05	0.00155985429141716	0.257414946107784
0	0	0	0	0	0	0	0	0	0	0	0
0.044603	0.00101326746506986	2.37405189620758e-05	0.00579735728542914	0.00790602994011977	0.696200744510977	1.66067864271457e-05	0.000916337325349302	0.00211342914171657	3.25349301397206e-06	0.000423193612774451	0.285585856287425
0	0	0	0	0	0	0	0	0	0	0	0
0.015081	0.000142532934131737	7.40518962075852e-07	0.000837644710578841	0.00113037125748503	0.994513564870259	6.98602794411181e-07	0.000188139720558882	0.000152111776447106	4.43113772455089e-07	0.000141744510978044	0.00289181836327345
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.531471	0.0299795668662675	0.00494753892215569	0.0687693592814371	0.0574085928143712	0.240900121756487	0.00294568862275449	0.138567830339321	0.0612986606786427	0.189969852295409	0.0159577305389222	0.189255061876247
1.2079	0.0313491477045908	0.0149734031936128	0.0837231996007983	0.0761229880239521	0.226893550898204	0.0116954031936128	0.235084846307385	0.0536855069860279	0.0502461157684631	0.0307291317365269	0.185496698602794
0.945999	0.0453124231536926	0.0168902754491018	0.0809097105788423	0.071494744510978	0.192388572854291	0.0130204011976048	0.10047320758483	0.0726574471057884	0.198174976047904	0.0303162115768463	0.178362057884232
