age	F	A	J	K	E	B	H	C	D	I	G
0.162744	0.0302037724550898	0.00151943912175649	0.0813587345309381	0.0788946586826347	0.278814405189621	0.000647249500998004	0.262861345309382	0.047610255489022	0.0607635648702595	0.00694267265469062	0.150383948103792
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.207087	0.00321006586826347	9.18662674650701e-05	0.0257339520958084	0.0207505568862276	0.0179605249500998	4.81776447105788e-05	0.767080145708582	0.01213175249501	5.33293413173653e-05	0.00247435928143712	0.150465273453094
0	0	0	0	0	0	0	0	0	0	0	0
0.157921	0.00449573652694611	0.000203600798403194	0.0298711457085828	0.0254254550898203	0.022022626746507	0.0001057624750499	0.741726542914172	0.0151543612774451	0.000120043912175649	0.00350595409181637	0.15736881237525
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.171448	0.117850552894212	0.0422541576846307	0.150090357285429	0.146783978043912	0.0671396487025949	0.0243722854291417	0.113173860279441	0.105973776447106	0.0143515848303393	0.103996832335329	0.114012974051896
1.06049	0.0261363353293413	0.00645713972055888	0.0819128682634731	0.0721920259481037	0.202479676646707	0.0035853133732535	0.236324630738523	0.049549874251497	0.0797168662674651	0.0204002275449102	0.221245111776447
0	0	0	0	0	0	0	0	0	0	0	0
0.821467	0.0167188023952096	0.0028436007984032	0.0732350718562874	0.0620752814371257	0.18013401996008	0.00122386427145709	0.301581780439122	0.0386873253493014	0.038347500998004	0.0161040459081836	0.269048726546906
0.540076	0.0352052395209581	0.00789165469061876	0.091661626746507	0.0825938582834333	0.295166105788423	0.00407715169660679	0.160475321357285	0.0554115289421158	0.078698874251497	0.0211694770459082	0.167649145708583
0	0	0	0	0	0	0	0	0	0	0	0
0.160481	0.0155628023952096	0.000481037924151697	0.0253917225548902	0.0224390518962076	0.108113001996008	0.00013163872255489	0.00249105988023952	0.0285727165668663	0.789202974051896	0.00184295209580838	0.00577103193612775
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.689842	0.0281316367265469	0.00630932934131737	0.0802665868263473	0.0721140578842316	0.211208259481038	0.00324636726546906	0.251624850299401	0.0485581996007984	0.0550204710578842	0.0189740998003992	0.224546151696607
0	0	0	0	0	0	0	0	0	0	0	0
0.373455	0.0245526666666667	0.00131554690618763	0.0668005808383234	0.0592481936127745	0.312776123752495	0.000413385229540918	0.0750954650698602	0.0463256706586826	0.327093369261477	0.00632865269461078	0.0800502235528942
0.278472	0.022160874251497	0.0016294630738523	0.0387310998003992	0.0347408602794411	0.152527137724551	0.00050675249500998	0.00983072854291418	0.0422652854291417	0.675865580838323	0.00483418562874251	0.0169079820359281
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.178256	0.0298491097804391	0.00169814371257485	0.0812824191616767	0.0784248902195609	0.280665325349301	0.000717938123752495	0.258488870259481	0.0476970918163672	0.0587544131736527	0.00747847904191617	0.154943319361278
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.039171	0.147280600798403	0.136556646706587	0.0951189640718563	0.102600381237525	0.0109684810379241	0.110291325349301	0.0154457305389221	0.0940556806387224	0.00145854291417166	0.267800369261477	0.0184233133732535
0.91595	0.0984615329341317	0.0939795329341317	0.122674245508982	0.120951564870259	0.052393499001996	0.0921186666666666	0.120430566866267	0.109706209580838	0.0046565249500998	0.0670957085828343	0.117531898203593
0.05837	0.00150645109780439	1.50838323353293e-05	0.00962762075848303	0.00828305788423154	0.00341229540918163	1.09660678642715e-05	0.930737722554891	0.00457598602794411	1.39161676646707e-05	0.000734748502994011	0.0410820998003992
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.767135	0.140682281437126	0.149123059880239	0.136890830339321	0.127802401197605	0.020721880239521	0.177111047904192	0.0283880259481038	0.124254972055888	0.00316356686626746	0.0598623133732535	0.0319996746506986
0.190353	0.00244640518962076	4.2249500998004e-05	0.0185615968063872	0.0151239361277445	0.0095441117764471	2.46966067864272e-05	0.847202602794411	0.0086039500998004	2.90898203592814e-05	0.00148725349301397	0.0969341357285428
0.085783	0.00238695409181637	4.14131736526946e-05	0.0159212295409182	0.0136404191616766	0.00717963473053892	2.59740518962076e-05	0.877563225548902	0.00773850499001997	3.19301397205589e-05	0.001381249500998	0.0740894750499002
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.130396	0.00213837125748503	3.36926147704591e-05	0.0160537365269461	0.0132388542914172	0.00754021157684631	2.07305389221557e-05	0.870695085828342	0.0074968383233533	2.48922155688623e-05	0.0012911876247505	0.0814663972055888
0	0	0	0	0	0	0	0	0	0	0	0
0.088843	0.00248236327345309	4.54151696606787e-05	0.016600872255489	0.0142176606786427	0.00767788622754491	2.81097804391218e-05	0.871486477045907	0.0080871636726547	3.44171656686627e-05	0.00146051696606786	0.0778791117764472
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.644333	0.0993687205588822	0.246172185628743	0.0471806407185629	0.040008249500998	0.000701948103792416	0.454347061876247	0.00023114371257485	0.0645145788423153	0.000487193612774451	0.0463910219560878	0.000597177644710579
0.335456	0.086516510978044	0.219248862275449	0.0393530838323354	0.0326489481037924	0.000540710578842315	0.543902105788423	0.000161131736526946	0.0466730359281437	0.000355311377245509	0.0301682295409182	0.000432073852295409
0	0	0	0	0	0	0	0	0	0	0	0
0.221597	0.0815989640718563	0.198435522954092	0.036559005988024	0.0307680159680639	0.000568646706586827	0.586789650698603	0.00016753493013972	0.0395216686626746	0.000374193612774451	0.0247817904191617	0.000435065868263473
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.511873	0.103343367265469	0.243049451097804	0.0490064710578843	0.0429580958083832	0.00111283033932136	0.444247325349302	0.000427497005988025	0.0660828862275449	0.000858950099800399	0.0479925588822355	0.000920666666666666
0	0	0	0	0	0	0	0	0	0	0	0
0.345616	0.0916396367265468	0.220883371257485	0.0419064491017964	0.0357955568862276	0.000778806387225549	0.524209065868264	0.000260728542914172	0.0503160698602794	0.000556151696606787	0.0330398902195609	0.000614285429141716
0	0	0	0	0	0	0	0	0	0	0	0
0.153453	0.0427747045908183	0.106339646706587	0.0184279261477046	0.0149384650698603	0.000125041916167665	0.79623741516966	2.28423153692615e-05	0.0134142874251497	5.76666666666667e-05	0.00756836526946108	9.36986027944111e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.100608	0.0408750798403193	0.0934460099800399	0.0175763133732535	0.0146614291417166	0.000139053892215569	0.81423997005988	2.55349301397206e-05	0.0121291796407186	6.4560878243513e-05	0.00674031137724551	0.000102578842315369
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.840567	0.124573562874251	0.129491411177645	0.060367880239521	0.0736809580838324	0.00383611976047904	0.0913908502994012	0.00197443512974052	0.0722289081836328	0.00261226347305389	0.435976708582834	0.00386692015968064
0	0	0	0	0	0	0	0	0	0	0	0
0.661322	0.13097853493014	0.17972482235529	0.0485705069860279	0.0601486287425149	0.000769902195608782	0.115752059880239	0.000157033932135728	0.0692776606786426	0.000257311377245509	0.393626662674651	0.000736858283433134
0.596931	0.158131271457086	0.195697051896208	0.0640625249500998	0.0748365688622754	0.00311465269461078	0.150622642714571	0.00140733333333333	0.0854587445109779	0.002185249500998	0.261599179640719	0.00288481437125749
0	0	0	0	0	0	0	0	0	0	0	0
0.426407	0.123412075848303	0.275469457085828	0.0463100119760479	0.0442351596806387	0.00035200998003992	0.348939441117765	9.2063872255489e-05	0.0710874171656687	0.000188421157684631	0.0895530658682635	0.000360908183632734
0.337056	0.164002982035928	0.247681824351297	0.0596816966067864	0.0675655469061877	0.00189529940119761	0.162891373253493	0.000789075848303393	0.0913019241516966	0.00140777245508982	0.200878746506986	0.00190372654690619
0	0	0	0	0	0	0	0	0	0	0	0
0.093972	0.183111477045908	0.259482912175649	0.0474056726546906	0.0614600538922156	0.000391063872255489	0.00756263872255489	0.000151053892215569	0.049438746506986	0.000288806387225549	0.390041926147704	0.000665662674650699
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.329066	0.0994235069860281	0.223631117764471	0.0508040678642715	0.0450748882235529	0.00111867864271457	0.478499219560878	0.000490574850299401	0.0602159520958084	0.00060872255489022	0.0391161576846307	0.00101707385229541
0	0	0	0	0	0	0	0	0	0	0	0
0.153147	0.121594820359281	0.123126251497006	0.109203477045908	0.0960579161676648	0.002186	0.441385235528942	0.00483605588822355	0.0762594431137723	0.000189880239520958	0.0207670059880239	0.00439391417165669
0	0	0	0	0	0	0	0	0	0	0	0
0.123019	0.125939051896208	0.0645324690618763	0.168740754491018	0.15054226746507	0.02359050499002	0.139326079840319	0.126860660678643	0.109165371257485	0.00184200399201597	0.0273960419161677	0.0620648363273453
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.507087	0.191231540918163	0.174722181636726	0.0591308962075849	0.0743907544910179	0.0015554750499002	0.0853936586826347	0.000401415169660679	0.0622341956087825	0.000629632734530938	0.348679391217565	0.0016308622754491
0.343326	0.0904955149700599	0.036882245508982	0.0412255069860279	0.0557301976047904	0.0039885129740519	0.00692657085828343	0.00141594411177645	0.0391930698602794	0.00154313173652695	0.715683610778443	0.0069156506986028
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.377531	0.11453044510978	0.223686043912175	0.0397410798403194	0.0381802894211577	0.000399323353293413	0.46709198003992	9.47684630738523e-05	0.0450401437125748	0.000202760479041916	0.0707205568862275	0.00031265868263473
0.166788	0.0285840099800399	0.0706240838323353	0.0122265349301397	0.00990038123752495	6.98942115768464e-05	0.866643251497005	1.21097804391218e-05	0.00761312175648702	3.13293413173653e-05	0.0042420878243513	5.32215568862276e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.139366	0.0240665449101796	0.0570843293413174	0.0103768363273453	0.00860354491017964	4.95069860279442e-05	0.890772878243513	6.70259481037925e-06	0.00593722155688623	1.75688622754491e-05	0.0030481876247505	3.66027944111777e-05
0.082702	0.0323647804391217	0.0717397185628743	0.0138976327345309	0.0117022774451098	9.76546906187625e-05	0.856691359281437	1.6183632734531e-05	0.00868596407185629	4.16007984031936e-05	0.00469081636726547	7.20119760479042e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.089857	0.0225318023952096	0.049970255489022	0.00967855888223553	0.00818271656686626	5.38602794411179e-05	0.901299714570858	7.77045908183633e-06	0.00541165668662675	2.02994011976048e-05	0.0028033872255489	3.99141716566866e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.051942	0.0170586586826347	0.0350156786427146	0.00735988423153693	0.00635349301397207	4.17125748502995e-05	0.928388994011976	5.57285429141716e-06	0.00381383832335329	1.47085828343313e-05	0.00191660479041916	3.08403193612774e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.301852	0.204270850299401	0.206437778443114	0.0547655169660679	0.0589177485029941	0.00100667265469062	0.27930826746507	0.000354071856287426	0.0436021836327345	0.000684946107784431	0.149620920159681	0.00103103193612775
0	0	0	0	0	0	0	0	0	0	0	0
0.245625	0.026611245508982	0.0767080219560878	0.0116372834331337	0.00886660678642714	4.42914171656687e-05	0.864560013972056	6.39920159680639e-06	0.00728568063872255	1.68662674650699e-05	0.00422957884231537	3.39500998003993e-05
0.15993	0.0621213473053892	0.149397764471058	0.0270869121756487	0.0224088602794411	0.000294243512974052	0.700482734530938	6.88902195608783e-05	0.0237617425149701	0.000165041916167665	0.0139931117764471	0.000219421157684631
0	0	0	0	0	0	0	0	0	0	0	0
0.01369	0.00174080239520958	0.0030613872255489	0.000771175648702592	0.000692982035928142	3.24950099800398e-06	0.993278359281437	2.75449101796407e-07	0.0003139500998004	8.04391217564876e-07	0.000134493013972056	2.41117764471057e-06
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.218881	0.029953870259481	0.0864481976047904	0.0129802614770459	0.00996832335329341	4.52035928143713e-05	0.847016321357285	5.56686626746507e-06	0.00855795409181637	1.47864271457086e-05	0.004975375249501	3.40898203592814e-05
0.182356	0.071413497005988	0.173466243512974	0.0314841716566866	0.0261740159680638	0.000401836327345309	0.647349964071857	0.000104712574850299	0.0305656007984032	0.000243359281437126	0.0184938463073852	0.000302638722554891
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.168601	0.0358380099800399	0.0861507524950099	0.015443249500998	0.0126678143712575	9.31576846307386e-05	0.833964716566867	1.50578842315369e-05	0.0102227564870259	3.86207584830339e-05	0.00549662874251497	6.91736526946109e-05
0.096481	0.0389628562874251	0.0885093852295409	0.0167452235528942	0.0139937964071856	0.000128952095808383	0.82393543512974	2.31696606786427e-05	0.0113033592814371	5.87604790419162e-05	0.00624394011976048	9.5119760479042e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.088566	0.0152588403193613	0.0334529560878244	0.00655768263473054	0.00558636327345309	3.23892215568862e-05	0.934007141716567	4.27944111776447e-06	0.003363249500998	1.14810379241517e-05	0.00170136526946108	2.41157684630738e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.066104	0.0130483852295409	0.0274367005988024	0.0056332754491018	0.00486462275449102	2.70858283433134e-05	0.944824814371258	3.31936127744511e-06	0.00277477644710579	8.91217564870258e-06	0.00135800998003992	2.00039920159681e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.041518	0.0120786626746507	0.0239503213572854	0.0052343992015968	0.00456668063872255	2.74770459081837e-05	0.950339355289421	3.35129740518962e-06	0.00253770459081836	8.95808383233531e-06	0.00123263872255489	2.03073852295409e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.74086	0.0154205808383234	0.00306045908183632	0.0696750818363274	0.0576634790419162	0.135790570858283	0.00152260479041916	0.354394596806387	0.0364262934131736	0.00980823952095808	0.0165759021956088	0.299662215568862
1.03315	0.0157334211576846	0.00421109780439121	0.0675838203592814	0.0549540778443113	0.0992877285429142	0.00253749301397206	0.390640021956088	0.0375923253493014	0.00191035928143713	0.0183452335329341	0.307204379241517
0	0	0	0	0	0	0	0	0	0	0	0
0.84162	0.0146074510978044	0.00368466067864272	0.0650781796407186	0.0534411596806387	0.0961702714570859	0.00216555089820359	0.407070209580838	0.0359761576846308	0.00173829540918164	0.0167456746506986	0.303322415169661
0	0	0	0	0	0	0	0	0	0	0	0
0.579132	0.0103349900199601	0.00168245708582834	0.0554042894211577	0.0454148882235529	0.0760946986027944	0.000909770459081837	0.481025592814371	0.0293818582834331	0.000815449101796407	0.0110048822355289	0.287931155688622
0	0	0	0	0	0	0	0	0	0	0	0
0.357993	0.0041285249500998	0.000148111776447106	0.0350997405189621	0.0271554790419162	0.0342411017964072	6.42814371257485e-05	0.654572271457085	0.0162375169660679	6.29321357285429e-05	0.00370162874251497	0.224588407185629
0.270451	0.00745501397205589	0.000773067864271458	0.044390497005988	0.0374333512974052	0.0494460359281437	0.000385556886227545	0.588456493013972	0.0234176786427146	0.000391431137724551	0.00736986826347305	0.240481043912175
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.243555	0.00676674650698603	0.00060039121756487	0.0415055808383234	0.0350754471057884	0.043091001996008	0.000298217564870259	0.618520590818364	0.0217300938123753	0.000310317365269461	0.00642023952095808	0.225681355289421
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.617092	0.0207853253493014	0.00318387225548902	0.0747594471057884	0.0649282195608782	0.211196750499002	0.0014494630738523	0.274866964071856	0.0404635528942116	0.0438442954091817	0.0148543153692615	0.249667730538922
0.76762	0.0115054351297405	0.00212579840319361	0.0641923113772455	0.051436996007984	0.111183479041916	0.00115401397205589	0.388455534930139	0.0327752255489022	0.0010294371257485	0.0136623313373254	0.322479437125749
0	0	0	0	0	0	0	0	0	0	0	0
0.628013	0.0118720598802395	0.00210608183632735	0.0679922714570859	0.0544562015968064	0.163647952095808	0.00111347904191617	0.343994157684631	0.0329010818363273	0.0018039381237525	0.0134094311377245	0.306703361277445
0.225411	0.00452441317365269	0.000138301397205589	0.0314627185628743	0.0299955369261477	0.855848774451097	6.22375249500998e-05	0.0121069700598802	0.0127211676646707	0.0105233453093812	0.00154176447105788	0.041074746506986
0	0	0	0	0	0	0	0	0	0	0	0
0.195325	0.00384064071856288	0.000123065868263473	0.029359624750499	0.0254132075848303	0.846062385229542	5.92495009980039e-05	0.0116614710578842	0.0113181177644711	0.00277791616766467	0.00161824351297405	0.0677660798403193
0	0	0	0	0	0	0	0	0	0	0	0
0.164267	0.00198063473053892	8.55888223552895e-05	0.0281941157684631	0.0181003353293413	0.762504489021956	5.3061876247505e-05	0.0143825069860279	0.00975575848303393	3.76127744510978e-05	0.00191276447105788	0.162993135728543
0	0	0	0	0	0	0	0	0	0	0	0
0.114082	0.000530560878243514	8.25948103792415e-06	0.01161249500998	0.00693349500998004	0.946127856287426	7.00798403193613e-06	0.00891019161676647	0.00358707385229541	5.03193612774451e-06	0.000726740518962075	0.0215511137724551
0	0	0	0	0	0	0	0	0	0	0	0
0.098315	0.00046475648702595	4.12574850299401e-06	0.0120363273453094	0.00718856686626747	0.9433603752495	3.19161676646707e-06	0.00966960479041915	0.00367027145708583	2.25349301397206e-06	0.000732590818363274	0.0228678083832335
0	0	0	0	0	0	0	0	0	0	0	0
0.090569	0.00186820558882236	5.43892215568862e-05	0.0234709401197605	0.0161237385229541	0.875266612774451	3.86706586826347e-05	0.0279933592814371	0.00849419960079841	2.8874251497006e-05	0.00167850499001996	0.0449825129740519
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.396732	0.00620320159680639	0.000447922155688623	0.0516265289421158	0.0409517944111777	0.236902864271457	0.000214844311377246	0.346757303393214	0.0226560099800399	0.000255844311377246	0.00609625948103792	0.287887508982036
0.26274	0.00619778243512974	0.00014590618762475	0.0482947225548902	0.0406937365269461	0.60329298003992	5.05508982035928e-05	0.142916532934132	0.018112500998004	0.00175193413173653	0.00333515369261477	0.135208173652695
0.232014	0.0332940479041916	0.00161714570858283	0.0837850638722554	0.079950884231537	0.347361385229541	0.000655862275449102	0.177184119760479	0.0497726147704591	0.0885384031936128	0.00684043512974053	0.131000051896207
0	0	0	0	0	0	0	0	0	0	0	0
0.122372	0.0125231976047904	0.000248085828343313	0.0196375588822355	0.0172832854291417	0.0845339560878244	6.92275449101795e-05	0.00119075449101796	0.0221410419161677	0.838037804391218	0.00111080239520958	0.00322436127744511
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.145082	0.00326028942115768	0.000144960079840319	0.0366026526946108	0.0255739441117764	0.783226339321357	9.04630738522954e-05	0.0561647325349301	0.0132017644710579	6.94670658682635e-05	0.00332147904191617	0.078343754491018
0	0	0	0	0	0	0	0	0	0	0	0
0.045057	0.000508710578842317	6.85828343313374e-06	0.00729543912175649	0.00492388423153693	0.966924125748503	6.1497005988024e-06	0.00570165668662674	0.00266260279441118	4.31536926147705e-06	0.000355754491017964	0.011610253493014
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.201066	0.00269529341317365	8.48163672654691e-05	0.027582748502994	0.0240140159680639	0.140024413173653	5.38702594810379e-05	0.426466954091816	0.0128556966067864	4.75309381237525e-05	0.00227831736526946	0.363896357285429
0.056101	0.00110082235528942	3.22554890219561e-05	0.0186729700598802	0.0121048502994012	0.659162045908184	2.24311377245509e-05	0.00407611576846307	0.00610127744510978	1.59860279441118e-05	0.000990413173652693	0.297720766467066
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.162884	0.00160216167664671	1.91716566866267e-05	0.0160481836327345	0.0138349700598802	0.0484379021956088	1.20938123752495e-05	0.716424137724551	0.00755834131736527	1.24271457085828e-05	0.00102472255489022	0.195025870259481
0.10618	0.00458643313373253	0.0001875249500998	0.0344941956087824	0.0284179640718563	0.220056628742515	0.000114163672654691	0.509924331337325	0.015141117764471	0.000105063872255489	0.00264379640718563	0.18432879241517
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.120453	0.00178530339321357	2.65109780439122e-05	0.0177104810379241	0.0159950838323354	0.0576717085828343	1.687624750499e-05	0.632923918163673	0.00878018363273454	1.66427145708583e-05	0.00119931736526946	0.263873994011976
0.026798	0.000495916167664672	2.14171656686627e-06	0.00283593612774451	0.00246179241516966	0.000753035928143712	2.03592814371258e-06	0.981383303393213	0.00130748902195609	2.69261477045909e-06	0.000186451097804392	0.0105691077844311
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.088366	0.00258298203592814	7.09520958083833e-05	0.0265659081836327	0.0227444071856287	0.275917696606786	4.75968063872256e-05	0.279471449101797	0.0113886367265469	4.29301397205589e-05	0.00175906586826347	0.379408325349301
0	0	0	0	0	0	0	0	0	0	0	0
0.044603	0.000590888223552893	1.33013972055888e-05	0.0116072934131736	0.00721054291417165	0.754357083832335	9.95409181636728e-06	0.00189008383233533	0.0036783493013972	7.12175648702595e-06	0.000491818363273453	0.220143443113773
0	0	0	0	0	0	0	0	0	0	0	0
0.015081	6.386626746507e-05	5.00998003992015e-07	0.000926039920159678	0.000632313373253491	0.996199714570857	5.30938123752495e-07	0.00053321756487026	0.000348019960079841	3.65269461077844e-07	3.54630738522954e-05	0.00126
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.531471	0.0254223652694611	0.00255294810379241	0.0760658143712574	0.0687066966067865	0.276330473053892	0.00099924750499002	0.166652944111776	0.0473645728542914	0.155646662674651	0.0116469461077844	0.168611345309381
1.2079	0.0257025229540918	0.00841831536926147	0.0813644550898203	0.0700733053892214	0.164701998003992	0.00491652894211577	0.277367676646707	0.0476733532934131	0.0297129061876248	0.0262426946107784	0.263826279441118
0.945999	0.0410332974051896	0.0121635129740519	0.0875205868263473	0.0806931037924152	0.226695215568862	0.00704800798403194	0.159075570858284	0.0617165708582834	0.13774406986028	0.0258701397205589	0.160439928143713
