age	F	A	J	K	E	B	H	C	D	I	G
0	0	0	0	0	0	0	0	0	0	0	0
0.004652	0.000414235528942116	0.996903279441118	5.82115768463074e-05	0.000168201596806387	8.38323353293413e-08	0.0022594630738523	0	0.000183399201596806	0	1.28463073852295e-05	7.58483033932136e-08
0	0	0	0	0	0	0	0	0	0	0	0
0.003357	0.00399702594810379	0.837510477045909	0.000687423153692612	0.000821842315369261	7.36526946107787e-07	0.154837628742515	3.35329341317365e-07	0.00205355289421158	7.185628742515e-07	8.95828343313375e-05	6.18762475049901e-07
0	0	0	0	0	0	0	0	0	0	0	0
0.001523	8.23333333333333e-05	0.999798283433133	1.63353293413174e-05	4.25828343313373e-05	3.1936127744511e-08	7.67664670658683e-06	0	4.84650698602795e-05	0	4.25548902195609e-06	2.79441117764471e-08
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.051179	0.00654357684630739	0.940928001996008	0.00214872854291417	0.0443970439121757	3.1756487025948e-06	0.000752946107784431	5.00998003992015e-07	0.00479510778443114	6.44710578842317e-07	0.000427345309381238	2.88023952095808e-06
0.037798	0.0104631516966068	0.783081948103792	0.0093816027944112	0.186267433133733	5.32135728542915e-06	0.0006354750499002	2.34331337325349e-06	0.00971148502994012	2.4750499001996e-06	0.000443764471057885	4.87025948103793e-06
0.015712	0.0314638023952096	0.219989191616767	0.0409305968063872	0.682386862275449	0.000165269461077844	0.00286562275449102	6.89241516966068e-05	0.020800748502994	5.97844311377246e-05	0.00115370459081836	0.000115307385229541
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.032241	0.00794286826347306	0.980635546906187	0.00175109780439121	0.00277155688622754	4.1616766467066e-06	0.000929978043912175	5.44910179640719e-07	0.0054454491017964	7.52495009980044e-07	0.000514309381237523	3.75848303393213e-06
0.018395	0.00438610179640719	0.989308818363274	0.000947301397205584	0.00167111576846307	2.19560878243512e-06	0.000506720558882236	2.49500998003992e-07	0.00290496806387226	3.33333333333333e-07	0.000269966067864272	1.97205588822355e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.010672	0.00104732335329341	0.997403770459083	0.000181027944111776	0.000451499001996008	3.37325349301397e-07	0.000312483033932136	0	0.000554219560878244	0	4.86666666666667e-05	3.15369261477046e-07
0	0	0	0	0	0	0	0	0	0	0	0
0.008371	0.00181474251497006	0.988946826347305	0.00026772255489022	0.000636654690618762	3.75249500998004e-07	0.00742234131736527	1.99600798403194e-09	0.000849834331337325	1.99600798403194e-09	6.07584830339322e-05	3.41317365269461e-07
0	0	0	0	0	0	0	0	0	0	0	0
0.005188	0.00959856487025948	0.74305621756487	0.00172740119760479	0.00179966866267465	1.94211576846308e-06	0.23849479241517	8.38323353293413e-07	0.00507871457085828	1.75848303393214e-06	0.000238307385229541	1.66467065868264e-06
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.013504	0.00129529141716567	0.996938475049901	0.000244241516966068	0.000595872255489022	4.53093812375249e-07	0.000116077844311377	1.99600798403194e-09	0.000742467065868264	1.99600798403194e-09	6.62475049900199e-05	4.27145708582834e-07
0.007121	0.00137339121756487	0.99664567265469	0.000286053892215569	0.000614193612774451	5.6686626746507e-07	0.00014088622754491	1.99600798403194e-09	0.000860780439121756	3.99201596806387e-09	7.74231536926148e-05	5.34930139720559e-07
0	0	0	0	0	0	0	0	0	0	0	0
0.001254	5.60319361277445e-05	0.999862650698602	1.10898203592814e-05	2.92135728542914e-05	2.19560878243513e-08	5.16367265469063e-06	0	3.2874251497006e-05	0	2.86427145708582e-06	1.79640718562874e-08
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.008341	0.00176391417165669	0.995691558882236	0.000370459081836328	0.000769395209580838	7.46506986027944e-07	0.00018401996007984	5.98802395209581e-09	0.00111759680638723	1.39720558882236e-08	0.000101039920159681	6.92614770459082e-07
0	0	0	0	0	0	0	0	0	0	0	0
0.001824	0.000117540918163673	0.999712111776447	2.33832335329341e-05	6.02475049900199e-05	4.59081836327345e-08	1.10279441117764e-05	0	6.94550898203594e-05	0	6.09580838323352e-06	3.99201596806387e-08
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.037364	0.00588277045908184	0.98474065269461	0.00110053293413174	0.00203926946107784	2.19760479041915e-06	0.00239294211576846	2.45508982035928e-07	0.00351396407185629	3.49301397205588e-07	0.000324854291417166	1.98003992015968e-06
0.026154	0.0124198223552894	0.931560021956088	0.00270687025948104	0.00366652894211577	6.48303393213573e-06	0.040236499001996	1.04590818363274e-06	0.00852899001996008	1.80838323353294e-06	0.00086592215568862	5.80439121756487e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.011183	0.0021340878243513	0.740901029940119	0.000472165668662675	0.000720982035928143	5.68862275449102e-07	0.254300984031936	1.99600798403194e-08	0.00133831137724551	4.79041916167665e-08	0.000130736526946108	5.50898203592814e-07
0.003495	0.0065620499001996	0.748775844311378	0.00116475249500998	0.00126012175648703	1.24750499001996e-06	0.238636930139721	5.54890219560878e-07	0.0034451876247505	1.16766467065869e-06	0.000150924151696607	1.06187624750499e-06
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.005563	0.00771389021956088	0.570841826347305	0.00138487824351298	0.00138623552894211	1.45109780439122e-06	0.414398233532934	6.36726546906188e-07	0.00410481636726547	1.27345309381238e-06	0.000165291417165669	1.30738522954092e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.003454	8.93433133732534e-05	0.000267804391217565	5.36307385229541e-05	7.1626746506986e-05	1.03792415169661e-07	0.999423986027944	0	7.28522954091816e-05	0	2.02714570858283e-05	1.67664670658683e-07
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.025165	0.0041235369261477	0.990192922155688	0.000836774451097801	0.001603375249501	1.77644710578843e-06	0.000418564870259481	1.53692614770459e-07	0.00258300199600798	2.09580838323353e-07	0.000237654690618763	1.60479041916168e-06
0.011329	0.00252809580838323	0.993842377245509	0.000533554890219561	0.00105833932135729	1.13173652694611e-06	0.000268139720558882	6.58682634730539e-08	0.00161911576846307	7.38522954091816e-08	0.000147610778443114	1.03992015968064e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.004419	0.000662293413173653	0.998381864271457	0.000135193612774451	0.000313928143712575	2.65469061876248e-07	6.53253493013973e-05	0	0.000404572854291417	0	3.59800399201597e-05	2.51497005988024e-07
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.016753	0.00338174051896207	0.991822560878243	0.000710355289421155	0.00134361876247505	1.55489021956088e-06	0.000362311377245509	1.2375249500998e-07	0.00217525548902195	1.51696606786427e-07	0.00020045508982036	1.42115768463074e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.010557	0.00147406786427146	0.996474766467067	0.000290295409181637	0.000656736526946108	5.50898203592814e-07	0.000141077844311377	1.99600798403194e-09	0.000882105788423153	3.99201596806387e-09	7.93632734530938e-05	5.18962075848303e-07
0	0	0	0	0	0	0	0	0	0	0	0
0.006728	0.00147753493013972	0.996388910179641	0.000309063872255489	0.000655816367265469	6.08782435129741e-07	0.000152652694610778	3.99201596806387e-09	0.000930457085828343	3.99201596806387e-09	8.38003992015969e-05	5.82834331337325e-07
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.833367	0.0248865389221557	0.00191890818363274	0.0813172295409182	0.0704153253493014	0.103169447105788	0.00170256087824351	0.0518147405189621	0.0297255988023952	0.356564033932136	0.00817649101796408	0.27030906986028
0	0	0	0	0	0	0	0	0	0	0	0
0.793749	0.0111665508982036	0.000471662674650699	0.0286797065868263	0.0326867025948104	0.012878121756487	0.000563960079840319	0.00315524151696606	0.0160057345309381	0.835334159680638	0.00343605988023952	0.0556221217564871
0	0	0	0	0	0	0	0	0	0	0	0
0.760993	0.00459344311377246	5.37784431137724e-05	0.015714379241517	0.0208502015968064	0.00382045908183633	0.000118794411177645	0.000408135728542914	0.00895319760479042	0.915160730538923	0.00164977844311377	0.0286770439121756
0.728089	0.0210430239520958	0.00291696606786427	0.0432120479041917	0.04967549500998	0.023981500998004	0.00385594011976047	0.00566434730538921	0.0267977325349301	0.746726117764471	0.00706969061876248	0.0690570758483034
0	0	0	0	0	0	0	0	0	0	0	0
0.721378	0.0469894910179641	0.00952478443113772	0.0675606506986028	0.0712100439121756	0.0333689081836328	0.0106002355289421	0.00989247904191616	0.0468659740518962	0.606001802395209	0.0124257744510978	0.085559878243513
0.087896	0.198642457085828	0.0517742195608783	0.146296842315369	0.141275185628743	0.00750308982035928	0.138846493013972	0.00202302395209581	0.149860435129741	0.129899037924152	0.0144370698602794	0.0194422255489022
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.619185	0.0119641536926148	0.000397449101796407	0.0321490698602794	0.0366546526946108	0.0115147684630738	0.000331255489021957	0.00228473453093812	0.0167205389221557	0.831086163672654	0.00304625748502994	0.0538509500998004
0.380073	0.0224205109780439	0.00385868263473054	0.0525236986027944	0.0587626566866267	0.0553673173652694	0.00277298203592815	0.0201380079840319	0.0302512914171656	0.638746500998003	0.0104940558882236	0.104664309381238
0	0	0	0	0	0	0	0	0	0	0	0
0.019141	0.000947556886227545	2.08183632734532e-06	0.0026993493013972	0.00383078842315369	0.000308624750499002	6.49301397205592e-06	3.4748502994012e-05	0.00120269660678642	0.986825978043913	8.69201596806389e-05	0.00405467864271457
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.567	0.0132547025948104	0.000138620758483034	0.0301454231536926	0.035657620758483	0.00246043113772455	0.000101578842315369	0.000237926147704591	0.0175185508982036	0.875027840319362	0.00154650499001996	0.0239107724550898
0.514789	0.0130336147704591	0.000628882235528942	0.0347486427145709	0.0400941516966068	0.0199633053892215	0.000565592814371258	0.00435005788423153	0.0190269241516966	0.793373013972056	0.00435575648702595	0.0698600199600798
0	0	0	0	0	0	0	0	0	0	0	0
0.466535	0.0114720698602794	0.00034098003992016	0.0321647724550898	0.0377581956087825	0.0157821497005988	0.000268329341317366	0.00260414570858284	0.0171303213572854	0.81501717764471	0.00344658483033932	0.06401523752495
0.386386	0.0175090938123753	0.00144253892215569	0.0432112175648703	0.0488230219560878	0.0319648203592814	0.00106565269461078	0.00837609980039919	0.0239148143712575	0.73089941516966	0.00613694411177645	0.0866563353293413
0	0	0	0	0	0	0	0	0	0	0	0
0.261221	0.013345996007984	0.00058387624750499	0.0347309061876247	0.039954622754491	0.0187290938123753	0.000461289421157685	0.00376944710578842	0.0183314211576846	0.796646550898204	0.00381882435129741	0.0696279281437126
0	0	0	0	0	0	0	0	0	0	0	0
0.187607	0.0157214770459082	0.000931892215568862	0.0381274111776447	0.0427144211576846	0.0219016487025948	0.000696061876247505	0.00505728742514971	0.0203738942115769	0.774376349301396	0.00439765868263473	0.0757018562874251
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.353293	0.0161837784431138	0.00111411976047904	0.0407381656686627	0.0463042774451098	0.0279747425149701	0.000835526946107785	0.00678221556886227	0.0222247904191617	0.750485538922157	0.00538923353293412	0.0819676027944112
0	0	0	0	0	0	0	0	0	0	0	0
0.252431	0.0161146806387226	0.00101567265469062	0.0391811117764471	0.0440808602794411	0.0236435429141716	0.000741768463073853	0.0055170259481038	0.0210139461077844	0.765934980039921	0.00465615169660678	0.0781002694610778
0.054738	0.0048485748502994	3.67185628742515e-05	0.012801	0.0147472055888223	0.00234869461077844	5.47904191616768e-05	0.000320566866267465	0.00600653293413173	0.936404343313373	0.000621485029940119	0.0218100139720559
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.067685	0.00367695409181637	2.07125748502994e-05	0.0101127904191617	0.0120944071856287	0.00161553093812375	3.48882235528943e-05	0.000203872255489022	0.00462213972055888	0.950059023952096	0.000448520958083833	0.0171110978043912
0	0	0	0	0	0	0	0	0	0	0	0
0.040253	0.00315429540918164	1.54850299401198e-05	0.00854927345309381	0.0102756586826347	0.00130190219560878	2.92874251497007e-05	0.000164746506986028	0.00393004790419161	0.958287375249501	0.000356357285429143	0.0139354590818363
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.543256	0.0623397944111777	0.00290780638722555	0.0832632215568863	0.0881747784431137	0.00552615369261477	0.00269076047904192	0.00060177245508982	0.0624434131736528	0.655307275449102	0.00444981037924151	0.032295245508982
0.517131	0.00929690618762474	0.000202139720558882	0.0278888542914172	0.0335479201596806	0.00951055289421158	0.000142762475049901	0.00124607584830339	0.0146179780439122	0.85090877245509	0.00292656487025948	0.0497114031936128
0.446236	0.0161475149700599	0.00115693013972056	0.0416398842315369	0.0474508682634731	0.0308682135728543	0.000859127744510979	0.0075391996007984	0.0230641117764471	0.741575640718563	0.00583769061876248	0.0838608702594809
0.097799	0.00568474451097804	5.24471057884232e-05	0.0153318502994012	0.0178481457085828	0.00312642115768463	6.79021956087826e-05	0.000425982035928144	0.00718179441117765	0.921921874251497	0.00082839121756487	0.0275304710578842
0	0	0	0	0	0	0	0	0	0	0	0
0.062318	0.00572621756487026	5.28722554890219e-05	0.0149458522954092	0.0170094750499002	0.00300868463073853	7.14211576846309e-05	0.000426538922155689	0.00708533732534931	0.924919477045909	0.000780576846307384	0.0259735568862275
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.351137	0.0182796207584831	0.00169745109780439	0.0448409201596806	0.0506235608782435	0.0355723213572854	0.00121770858283433	0.00972216766467066	0.0249304750499002	0.716441542914172	0.00667433732534931	0.0899999441117766
0	0	0	0	0	0	0	0	0	0	0	0
0.198097	0.0162466487025948	0.00105554491017964	0.0393203093812376	0.0440786487025948	0.023869499001996	0.000779203592814372	0.00569328942115769	0.0211499181636726	0.764803021956088	0.00474027145708584	0.0782636886227545
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.455188	0.0206201157684631	0.00217633532934132	0.0466103632734531	0.0524322195608783	0.0207537185628742	0.000962814371257485	0.00420066467065869	0.0271101656686627	0.751030588822355	0.00667520558882236	0.0674277764471058
0.029836	0.0019899001996008	6.73852295409181e-06	0.00551764471057884	0.00703201796407186	0.000730477045908182	1.59620758483035e-05	8.73313373253494e-05	0.00249789620758483	0.973256335329341	0.000203658682634731	0.00866192614770459
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.41493	0.0536175528942115	0.00960945908183633	0.0749306307385229	0.0798406946107784	0.023959746506986	0.00379114371257485	0.00527526546906187	0.0528588403193613	0.614866043912176	0.0118578882235529	0.06939275249501
0.279737	0.184067499001996	0.092069371257485	0.146077968063872	0.146895850299401	0.0241992035928144	0.0362811377245509	0.00941322155688623	0.160108824351297	0.127662580838324	0.0365619620758483	0.0366624471057884
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.286598	0.00549097604790419	4.45888223552894e-05	0.0158925728542914	0.0195732614770459	0.00329719161676647	5.50059880239522e-05	0.000395644710578842	0.00736812974051897	0.91718851497006	0.000952041916167664	0.0297420698602794
0.250843	0.00959895808383234	0.000241313373253493	0.024918622754491	0.0287485808383234	0.0089392255489022	0.000242011976047904	0.00162646706586826	0.0125446586826347	0.862846143712575	0.00211242315369262	0.0481815888223553
0	0	0	0	0	0	0	0	0	0	0	0
0.203335	0.00538152894211577	6.36746506986027e-05	0.0149582794411178	0.0181095588822355	0.00357976846307385	8.62634730538926e-05	0.000535930139720559	0.00708031936127745	0.921137522954092	0.000976634730538921	0.0280905848303393
0	0	0	0	0	0	0	0	0	0	0	0
0.182192	0.0044462754491018	2.77544910179641e-05	0.0127564011976048	0.0156024510978044	0.00221245109780439	3.960878243513e-05	0.000260069860279441	0.00577876447105789	0.935243341317365	0.000640097804391216	0.022992750499002
0.152368	0.00914288423153693	0.000177694610778443	0.0234799660678642	0.0267035588822356	0.00710426347305389	0.000176710578842315	0.00117186626746507	0.0115736586826347	0.87446719760479	0.00168967664670659	0.0443125109780439
0	0	0	0	0	0	0	0	0	0	0	0
0.092837	0.00457293413173653	3.24411177644711e-05	0.0127348642714571	0.0151811756487026	0.00230548502994012	4.67165668662676e-05	0.000292544910179641	0.00584467265469062	0.935604522954091	0.000640756487025947	0.0227439081836327
0	0	0	0	0	0	0	0	0	0	0	0
0.067771	0.00634410179640719	6.68363273453094e-05	0.0164367065868264	0.0185909560878244	0.00352930139720559	8.47984031936131e-05	0.000513754491017965	0.00784812974051897	0.916746231536925	0.00090234730538922	0.0289368383233533
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.119369	0.00168111177644711	3.8622754491018e-06	0.00527640119760479	0.00723395808383234	0.000568524950099798	8.90019960079852e-06	5.49141716566866e-05	0.00222211976047904	0.973820656686626	0.000190043912175649	0.00893951896207585
0.092236	0.00274190219560878	1.04111776447106e-05	0.00797988622754492	0.0100505209580838	0.00105360479041916	1.96167664670659e-05	0.000117095808383234	0.00351297804391217	0.960767293413173	0.000313956087824352	0.0134325968063872
0.050972	0.00440743512974051	3.00239520958084e-05	0.0117093153692615	0.013599622754491	0.0020490499001996	4.73852295409183e-05	0.00027435129740519	0.00546565469061876	0.942131401197605	0.000547307385229541	0.0197384311377246
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.068059	0.0044293612774451	3.03812375249501e-05	0.0118975329341317	0.0139024111776447	0.00207777045908183	4.68762475049901e-05	0.000274988023952096	0.00552201397205588	0.940987189620759	0.000560229540918163	0.0202711796407185
0	0	0	0	0	0	0	0	0	0	0	0
0.030945	0.00210890419161676	7.45309381237525e-06	0.00583248303393213	0.00737455489021956	0.000783894211576845	1.7185628742515e-05	9.42934131736528e-05	0.00264475848303393	0.971723037924152	0.000218171656686627	0.00919510778443114
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.103977	0.00694738522954092	8.57165668662675e-05	0.0180071816367266	0.0204118902195609	0.00420778642714571	0.000101556886227545	0.000630199600798404	0.00865186427145708	0.907486754491018	0.0010622994011976	0.032407367265469
0	0	0	0	0	0	0	0	0	0	0	0
0.052137	0.00209857684630738	7.86427145708583e-06	0.00581525349301397	0.00735296606786428	0.000803139720558879	1.77584830339322e-05	9.77664670658684e-05	0.00263779241516966	0.971651766467066	0.00022510379241517	0.00929193013972056
0	0	0	0	0	0	0	0	0	0	0	0
0.033277	0.000355015968063873	3.99201596806387e-07	0.00110240518962076	0.00198575848303393	9.71137724550898e-05	1.68063872255489e-06	9.68263473053896e-06	0.000466514970059881	0.994332522954092	2.93552894211576e-05	0.00161901796407186
0.024424	0.00143498203592814	3.92415169660679e-06	0.00403187624750499	0.00538287624750499	0.000495696606786428	1.06526946107786e-05	5.7499001996008e-05	0.00181060279441117	0.980438624750499	0.00013909381237525	0.00619412375249501
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.022262	0.000657952095808383	1.26546906187625e-06	0.00191219560878244	0.00290922754491017	0.000204642714570858	4.23552894211578e-06	2.23972055888223e-05	0.000842195608782429	0.990546974051896	5.8429141716567e-05	0.00284052295409181
0	0	0	0	0	0	0	0	0	0	0	0
0.011667	0.000390441117764471	5.58882235528942e-07	0.0011358003992016	0.00182380239520958	0.000117171656686627	2.32335329341315e-06	1.26327345309382e-05	0.000500500998003992	0.994334748502994	3.29680638722554e-05	0.00164867664670659
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.219589	0.00827198403193613	0.000162447105788423	0.0216253473053892	0.0249726846307385	0.00667089021956088	0.00017597005988024	0.00113864271457086	0.0106731656686627	0.88359966467066	0.00163202994011976	0.041077125748503
0	0	0	0	0	0	0	0	0	0	0	0
0.179141	0.00443534131736527	2.75988023952096e-05	0.0125025788423154	0.0150889401197605	0.00214309381237525	4.01357285429144e-05	0.000257239520958084	0.00569915768463073	0.937043081836328	0.000609692614770458	0.0221530818363274
0.139298	0.00908808183632734	0.000173818363273453	0.0230294930139721	0.0258839421157685	0.00682489820359281	0.000175902195608782	0.00113926147704591	0.0113813253493014	0.87772393013972	0.00162550299401198	0.0429538263473054
0	0	0	0	0	0	0	0	0	0	0	0
0.072992	0.00154516966067864	4.86626746506985e-06	0.00456114770459081	0.00608788023952096	0.000570622754491016	1.17644710578843e-05	6.5808383233533e-05	0.00199096806387225	0.977443890219562	0.000173085828343314	0.00754463273453094
0	0	0	0	0	0	0	0	0	0	0	0
0.06442	0.0018529500998004	5.20159680638723e-06	0.00549282834331337	0.00723836926147705	0.000641794411177644	1.18742514970061e-05	6.88822355289423e-05	0.00238672255489022	0.973147818363274	0.00019509381237525	0.00895828143712575
0.025336	0.00152503193612774	4.3313373253493e-06	0.00427517964071856	0.00565752095808383	0.000532221556886226	1.14471057884233e-05	6.2057884231537e-05	0.00192247704590818	0.979267826347305	0.000149215568862276	0.00659258283433133
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.048754	0.00414702794411177	2.64710578842315e-05	0.0110601317365269	0.0129177225548902	0.00188151097804391	4.32714570858285e-05	0.000249025948103793	0.0051465489021956	0.945500576846308	0.000505265469061877	0.0185223952095808
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.130272	0.00205640518962076	1.07225548902196e-05	0.00578340319361277	0.00735784031936128	0.000947806387225548	2.27584830339322e-05	0.000125850299401198	0.0026413992015968	0.970855407185629	0.000274708582834332	0.00992355888223553
0	0	0	0	0	0	0	0	0	0	0	0
0.121049	0.0011325748502994	2.437125748503e-06	0.00338888622754491	0.00487882435129741	0.000358676646706587	6.88423153692617e-06	3.82215568862276e-05	0.0014617365269461	0.983345624750499	0.00010846506986028	0.00527766267465069
0.101303	0.00230907185628742	1.12974051896208e-05	0.00645292215568862	0.0080949001996008	0.0010098003992016	2.33193612774451e-05	0.00013	0.00293747904191617	0.967841245508981	0.000289145708582835	0.0109007425149701
0	0	0	0	0	0	0	0	0	0	0	0
0.088956	0.00112448103792415	2.45508982035929e-06	0.00340582035928143	0.00486326347305389	0.000361393213572854	6.68662674650701e-06	3.77445109780439e-05	0.00145958882235529	0.983204449101797	0.000112005988023952	0.00542202794411177
0.057335	0.00515119560878243	4.18283433133733e-05	0.0135444550898204	0.0155299680638723	0.0025663253493014	6.02355289421159e-05	0.000354932135728543	0.00637805189620759	0.932458910179641	0.000674556886227544	0.0232395169660679
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.077885	0.00117893612774451	2.60079840319362e-06	0.00354175648702594	0.00502655688622755	0.000377353293413174	7.11776447105791e-06	3.98123752495011e-05	0.00152440518962075	0.982602544910179	0.000115109780439122	0.00558366067864271
0.048465	0.00411309780439121	2.6063872255489e-05	0.0109752594810379	0.0128285708582834	0.00186014171656687	4.27544910179642e-05	0.000245830339321357	0.00510498602794411	0.945939029940119	0.000499894211576847	0.0183643053892216
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.065073	0.00124712574850299	2.83433133732536e-06	0.00369849101796407	0.00519766866267465	0.000401019960079841	7.75449101796408e-06	4.30299401197605e-05	0.00160427544910179	0.981906548902197	0.000119906187624751	0.00577124351297405
0.040069	0.00313306986027944	1.52794411177645e-05	0.00849489021956087	0.0102182155688623	0.00129046906187625	2.90139720558883e-05	0.000163159680638722	0.0039039740518962	0.958560361277446	0.000353351297405191	0.0138381596806387
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.048413	0.00102666467065868	2.21157684630739e-06	0.00305283832335328	0.00439419760479042	0.000326916167664671	6.39321357285432e-06	3.52814371257485e-05	0.001323249500998	0.9850005748503	9.7670658682635e-05	0.00473391816367265
0.013673	0.00052149500998004	9.04191616766471e-07	0.00150834730538922	0.00233114371257485	0.000159996007984032	3.30139720558879e-06	1.74291417165667e-05	0.000666628742514969	0.992535321357286	4.50838323353295e-05	0.00221019760479042
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.038426	0.00168746307385229	5.08183632734531e-06	0.00477617764471057	0.00628052694610778	0.000596860279441116	1.26427145708584e-05	6.9359281437126e-05	0.00213510179640718	0.976782918163672	0.000169908183632735	0.00748385828343313
0	0	0	0	0	0	0	0	0	0	0	0
0.02026	0.00104533932135729	2.43313373253494e-06	0.00296905189620758	0.00415296806387225	0.000344724550898204	7.28343313373255e-06	3.9061876247505e-05	0.00132507185628742	0.985535365269461	9.70239520958086e-05	0.00448163473053892
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.10224	0.00119616566866267	2.64471057884232e-06	0.00359189021956087	0.00513376047904191	0.000380616766467066	7.3612774451098e-06	4.06646706586827e-05	0.00154312574850299	0.982357433133732	0.000115842315369262	0.00563040718562874
0.081404	0.00242392814371257	1.00359281437126e-05	0.0070116746506986	0.00884661676646707	0.000989243512974051	1.99540918163673e-05	0.000116443113772455	0.00311553093812375	0.965223035928144	0.000293916167664671	0.0119495369261477
0	0	0	0	0	0	0	0	0	0	0	0
0.068824	0.00340144910179641	1.87764471057884e-05	0.00925657085828343	0.0110935748502994	0.00148244510978044	3.35149700598803e-05	0.000190930139720559	0.00425650499001996	0.954410457085828	0.000408285429141718	0.0154474351297405
0	0	0	0	0	0	0	0	0	0	0	0
0.042302	0.00106986626746507	2.41716566866268e-06	0.003176624750499	0.00450126147704591	0.000347964071856288	6.82634730538925e-06	3.77924151696607e-05	0.00137938922155688	0.984393491017965	0.000104325349301397	0.00497993013972056
0	0	0	0	0	0	0	0	0	0	0	0
0.033636	0.00181990818363273	5.81636726546905e-06	0.00508152894211577	0.0065762614770459	0.000655429141716565	1.41656686626748e-05	7.74630738522955e-05	0.00229060479041916	0.975353155688622	0.000183868263473054	0.00794173453093813
0	0	0	0	0	0	0	0	0	0	0	0
0.010143	0.00030139121756487	3.87225548902195e-07	0.000880790419161674	0.00146007584830339	8.89700598802397e-05	1.70059880239521e-06	9.50099800399205e-06	0.00038724750499002	0.995575331337325	2.49980039920159e-05	0.00126913373253493
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.083077	0.00101950099800399	1.75249500998005e-06	0.00328386227544909	0.00482441516966068	0.000302656686626747	4.83832335329346e-06	2.84251497005988e-05	0.00135232734530938	0.983701301397205	0.000103407185628743	0.00537757285429142
0.074599	0.00343673453093813	1.75489021956088e-05	0.00961013173652694	0.0116348622754491	0.00146469860279441	3.01756487025949e-05	0.000178315369261477	0.00434704391217565	0.952569457085829	0.000414756487025949	0.0162960858283433
0.049613	0.00424792415169661	2.7812375249501e-05	0.0113120139720559	0.0131822794411178	0.00194559281437126	4.48423153692616e-05	0.000258650698602794	0.00527011976047904	0.944196506986027	0.000521415169660679	0.0189928123752495
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.011382	0.000373059880239521	5.18962075848303e-07	0.00108618163672655	0.00175421357285429	0.000111614770459082	2.19560878243511e-06	1.20179640718564e-05	0.000478417165668663	0.994575461077845	3.13892215568862e-05	0.0015745249500998
0	0	0	0	0	0	0	0	0	0	0	0
