Rate	71.43
Rev Jump	14.29
Prior Change	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
109	0.229358	19	0.157895	872	0.051606	0.625853	109	0.229358	0.073000	0.117172	
121	0.214876	13	0.000000	866	0.050808	0.625853	121	0.214876	0.070000	0.116022	
96	0.312500	8	0.000000	896	0.049107	0.625853	96	0.312500	0.074000	0.115021	
95	0.368421	11	0.000000	894	0.048098	0.625853	95	0.368421	0.078000	0.114160	
115	0.252174	10	0.000000	875	0.050286	0.625853	115	0.252174	0.073000	0.113225	
98	0.244898	35	0.000000	867	0.046136	0.625853	98	0.244898	0.064000	0.112131	
153	0.294118	26	0.000000	821	0.066991	0.625853	153	0.294118	0.100000	0.111867	
117	0.273504	12	0.000000	871	0.040184	0.625853	117	0.273504	0.067000	0.110913	
103	0.291262	18	0.000000	879	0.053470	0.625853	103	0.291262	0.077000	0.110206	
111	0.297297	19	0.000000	870	0.050575	0.625853	111	0.297297	0.077000	0.109528	
38	0.394737	12	0.083333	950	0.054737	0.625853	38	0.394737	0.068000	0.108698	
15	0.200000	10	0.000000	975	0.063590	0.625853	15	0.200000	0.065000	0.107841	
20	0.400000	15	0.000000	965	0.048705	0.625853	20	0.400000	0.055000	0.106825	
13	0.461538	3	0.000000	984	0.044715	0.625853	13	0.461538	0.050000	0.105753	
18	0.000000	1	0.000000	981	0.056065	1.245504	18	0.000000	0.055000	0.104813	
15	0.133333	0.0	0	985	0.039594	0.790750	15	0.133333	0.041000	0.103653	
17	0.352941	1	0.000000	982	0.039715	0.414932	17	0.352941	0.045000	0.102605	
9	0.000000	2	0.000000	989	0.061678	0.414932	9	0.000000	0.061000	0.101875	
13	0.538462	15	0.000000	972	0.054527	0.414932	22	0.318182	0.060000	0.101153	
13	0.538462	1	0.000000	986	0.045639	0.414932	13	0.538462	0.052000	0.100320	
10	0.300000	3	0.000000	987	0.049645	0.768531	10	0.300000	0.052000	0.099515	
3	0.666667	23	0.000000	974	0.046201	0.768531	3	0.666667	0.047000	0.098654	
12	0.166667	11	0.000000	977	0.037871	0.768531	15	0.266667	0.039000	0.097692	
10	0.100000	18	0.000000	972	0.053498	0.768531	10	0.100000	0.053000	0.096983	
15	0.266667	15	0.000000	970	0.047423	0.413885	15	0.266667	0.050000	0.096248	
23	0.521739	1	0.000000	976	0.067623	0.413885	23	0.521739	0.078000	0.095968	
19	0.210526	11	0.000000	970	0.040206	0.808754	19	0.210526	0.043000	0.095165	
26	0.115385	20	0.000000	954	0.059748	0.808754	26	0.115385	0.060000	0.094640	
40	0.325000	1	0.000000	959	0.075078	0.570254	40	0.325000	0.085000	0.094499	
16	0.125000	0.0	0	984	0.042683	0.570254	16	0.125000	0.044000	0.093767	
19	0.631579	1	0.000000	980	0.061224	0.287220	19	0.631579	0.072000	0.093456	
11	0.363636	2	0.000000	987	0.063830	0.392379	11	0.363636	0.067000	0.093083	
26	0.576923	8	0.000000	966	0.053830	0.392379	26	0.576923	0.067000	0.092721	
39	0.205128	14	0.000000	947	0.055966	0.499785	39	0.205128	0.061000	0.092286	
19	0.421053	0.0	0	981	0.054027	0.499785	19	0.421053	0.061000	0.091864	
8	0.000000	0.0	0	992	0.036290	0.901621	8	0.000000	0.036000	0.091119	
15	0.066667	0.0	0	985	0.032487	0.901621	23	0.043478	0.033000	0.090354	
13	0.076923	0.0	0	987	0.047619	0.813878	13	0.076923	0.048000	0.089804	
17	0.235294	2	0.000000	981	0.051988	0.746631	17	0.235294	0.055000	0.089358	
12	0.166667	3	0.000000	985	0.051777	0.746631	12	0.166667	0.053000	0.088898	
15	0.266667	2	0.000000	983	0.056968	0.605466	15	0.266667	0.060000	0.088536	
19	0.421053	1	0.000000	980	0.032653	0.605466	19	0.421053	0.040000	0.087937	
23	0.173913	4	0.000000	973	0.067831	0.634940	23	0.173913	0.070000	0.087718	
17	0.294118	1	0.000000	982	0.068228	0.632790	17	0.294118	0.072000	0.087529	
18	0.166667	0.0	0	982	0.060081	0.632790	18	0.166667	0.062000	0.087225	
19	0.105263	0.0	0	981	0.057085	0.620617	19	0.105263	0.058000	0.086881	
25	0.360000	2	0.000000	973	0.061665	0.466497	25	0.360000	0.069000	0.086673	
20	0.400000	7	0.000000	973	0.066804	0.466497	20	0.400000	0.073000	0.086516	
14	0.357143	20	0.000000	966	0.052795	0.466497	14	0.357143	0.056000	0.086169	
11	0.363636	0.0	0	989	0.051567	0.466497	11	0.363636	0.055000	0.085819	
12	0.666667	2	0.000000	986	0.064909	0.466497	12	0.666667	0.072000	0.085666	
14	0.285714	2	0.000000	984	0.044715	0.703261	14	0.285714	0.048000	0.085252	
40	0.125000	6	0.000000	954	0.077568	0.703261	40	0.125000	0.079000	0.085184	
52	0.230769	23	0.000000	925	0.062703	0.529463	52	0.230769	0.070000	0.085021	
23	0.695652	9	0.000000	968	0.038223	0.529463	23	0.695652	0.053000	0.084680	
14	0.214286	1	0.000000	985	0.039594	0.602796	14	0.214286	0.042000	0.084231	
19	0.210526	1	0.000000	980	0.030612	0.602796	19	0.210526	0.034000	0.083707	
16	0.312500	1	0.000000	983	0.050865	0.602796	16	0.312500	0.055000	0.083412	
28	0.250000	32	0.000000	940	0.048936	0.602796	28	0.250000	0.053000	0.083101	
25	0.360000	9	0.000000	966	0.068323	0.602796	25	0.360000	0.075000	0.083019	
22	0.227273	6	0.000000	972	0.063786	0.602796	22	0.227273	0.067000	0.082859	
27	0.222222	4	0.000000	969	0.046440	0.602796	27	0.222222	0.051000	0.082544	
34	0.411765	12	0.000000	954	0.067086	0.602796	34	0.411765	0.078000	0.082499	
24	0.041667	1	0.000000	975	0.053333	1.150134	24	0.041667	0.053000	0.082213	
28	0.142857	1	0.000000	971	0.063852	0.927240	28	0.142857	0.066000	0.082057	
22	0.000000	1	0.000000	977	0.059365	0.897743	22	0.000000	0.058000	0.081828	
40	0.425000	15	0.000000	945	0.066667	0.507111	40	0.425000	0.080000	0.081811	
13	0.307692	1	0.000000	986	0.037525	0.546653	13	0.307692	0.041000	0.081429	
11	0.181818	8	0.000000	981	0.069317	0.546653	11	0.181818	0.070000	0.081323	
16	0.500000	4	0.000000	980	0.052041	0.491063	16	0.500000	0.059000	0.081119	
28	0.178571	2	0.000000	970	0.055670	0.705120	28	0.178571	0.059000	0.080917	
14	0.357143	2	0.000000	984	0.052846	0.620638	14	0.357143	0.057000	0.080702	
6	0.000000	0.0	0	994	0.046278	0.620638	6	0.000000	0.046000	0.080392	
15	0.200000	1	0.000000	984	0.042683	0.620638	21	0.142857	0.045000	0.080079	
18	0.222222	16	0.000000	966	0.059006	0.566278	18	0.222222	0.061000	0.079912	
13	0.461538	5	0.000000	982	0.047862	0.566278	13	0.461538	0.053000	0.079678	
11	0.272727	1	0.000000	988	0.055668	0.663755	11	0.272727	0.058000	0.079491	
16	0.250000	0.0	0	984	0.048780	0.663755	16	0.250000	0.052000	0.079256	
18	0.500000	1	0.000000	981	0.036697	0.663755	18	0.500000	0.045000	0.078965	
26	0.038462	0.0	0	974	0.051335	1.008190	26	0.038462	0.051000	0.078730	
23	0.173913	5	0.000000	972	0.043210	0.963159	23	0.173913	0.046000	0.078458	
27	0.222222	2	0.000000	971	0.060762	0.920488	27	0.222222	0.065000	0.078346	
24	0.166667	0.0	0	976	0.049180	0.920488	24	0.166667	0.052000	0.078131	
21	0.476190	3	0.000000	976	0.071721	0.635745	21	0.476190	0.080000	0.078146	
19	0.052632	0.0	0	981	0.048930	0.912994	19	0.052632	0.049000	0.077911	
11	0.363636	0.0	0	989	0.052578	0.561332	11	0.363636	0.056000	0.077735	
13	0.615385	6	0.000000	981	0.043833	0.561332	13	0.615385	0.051000	0.077523	
25	0.040000	11	0.000000	964	0.090249	1.066997	25	0.040000	0.088000	0.077606	
21	0.428571	0.0	0	979	0.053115	0.556358	21	0.428571	0.061000	0.077476	
15	0.000000	1	0.000000	984	0.046748	0.615572	15	0.000000	0.046000	0.077232	
12	0.583333	5	0.000000	983	0.049847	0.345598	12	0.583333	0.056000	0.077069	
29	0.448276	1	0.000000	970	0.045361	0.601320	29	0.448276	0.057000	0.076915	
23	0.304348	1	0.000000	976	0.064549	0.695155	23	0.304348	0.070000	0.076863	
11	0.272727	0.0	0	989	0.043478	0.695155	11	0.272727	0.046000	0.076631	
12	0.166667	1	0.000000	987	0.058764	0.695155	12	0.166667	0.060000	0.076507	
8	0.375000	1	0.000000	991	0.060545	0.576491	8	0.375000	0.063000	0.076407	
11	0.454545	2	0.000000	987	0.039514	0.576491	19	0.421053	0.044000	0.076169	
16	0.062500	1	0.000000	983	0.047813	1.050748	16	0.062500	0.048000	0.075963	
9	0.444444	3	0.000000	988	0.035425	0.606994	9	0.444444	0.039000	0.075695	
20	0.050000	0.0	0	980	0.036735	0.606994	29	0.172414	0.037000	0.075417	
12	0.500000	11	0.000000	977	0.047083	0.528888	12	0.500000	0.052000	0.075249	
12	0.166667	7	0.000000	981	0.050968	0.745495	12	0.166667	0.052000	0.075085	
35	0.371429	21	0.000000	944	0.042373	0.399573	35	0.371429	0.053000	0.074929	
9	0.333333	4	0.000000	987	0.068896	0.399573	9	0.333333	0.071000	0.074902	
23	0.391304	0.0	0	977	0.059365	0.399573	32	0.375000	0.067000	0.074847	
15	0.666667	2	0.000000	983	0.065107	0.399573	15	0.666667	0.074000	0.074841	
33	0.181818	7	0.000000	960	0.054167	0.771212	33	0.181818	0.058000	0.074726	
39	0.179487	1	0.000000	960	0.060417	0.619645	39	0.179487	0.065000	0.074659	
86	0.313953	16	0.062500	898	0.038976	0.481755	86	0.313953	0.063000	0.074581	
70	0.414286	12	0.000000	918	0.044662	0.481755	70	0.414286	0.070000	0.074550	
91	0.417582	10	0.000000	899	0.063404	0.510876	91	0.417582	0.095000	0.074686	
135	0.185185	17	0.117647	848	0.087264	0.845919	135	0.185185	0.101000	0.074860	
68	0.250000	12	0.000000	920	0.060870	0.665226	68	0.250000	0.073000	0.074848	
80	0.262500	6	0.000000	914	0.047046	0.665226	80	0.262500	0.064000	0.074777	
71	0.338028	7	0.000000	922	0.046638	0.665226	71	0.338028	0.067000	0.074727	
82	0.304878	14	0.000000	904	0.037611	0.665226	82	0.304878	0.059000	0.074625	
71	0.239437	7	0.000000	922	0.048807	0.665226	71	0.239437	0.062000	0.074544	
69	0.275362	13	0.000000	918	0.038126	0.665226	69	0.275362	0.054000	0.074414	
85	0.235294	13	0.000000	902	0.079823	0.665226	85	0.235294	0.092000	0.074525	
68	0.294118	16	0.125000	916	0.022926	0.665226	68	0.294118	0.043000	0.074327	
99	0.262626	10	0.000000	891	0.044893	0.665226	99	0.262626	0.066000	0.074275	
76	0.342105	9	0.000000	915	0.042623	0.665226	76	0.342105	0.065000	0.074217	
82	0.292683	10	0.000000	908	0.056167	0.665226	82	0.292683	0.075000	0.074222	
128	0.242188	36	0.027778	836	0.076555	0.665226	128	0.242188	0.096000	0.074355	
13	0.307692	3	0.000000	984	0.059959	0.665226	13	0.307692	0.063000	0.074286	
9	0.444444	4	0.000000	987	0.045593	0.665226	9	0.444444	0.049000	0.074133	
54	0.259259	4	0.250000	942	0.050955	0.665226	63	0.285714	0.063000	0.074066	
102	0.205882	13	0.000000	885	0.050847	0.665226	102	0.205882	0.066000	0.074018	
106	0.273585	17	0.000000	877	0.057013	0.665226	106	0.273585	0.079000	0.074047	
115	0.286957	21	0.000000	864	0.055556	0.665226	115	0.286957	0.081000	0.074088	
96	0.291667	8	0.000000	896	0.049107	0.665226	96	0.291667	0.072000	0.074076	
82	0.292683	10	0.000000	908	0.036344	0.665226	82	0.292683	0.057000	0.073976	
94	0.234043	6	0.000000	900	0.062222	0.665226	94	0.234043	0.078000	0.074000	
150	0.280000	22	0.000000	828	0.057971	0.665226	150	0.280000	0.090000	0.074092	
64	0.312500	17	0.000000	919	0.044614	0.665226	64	0.312500	0.061000	0.074017	
92	0.271739	12	0.000000	896	0.059152	0.665226	92	0.271739	0.078000	0.074040	
103	0.291262	20	0.000000	877	0.046750	0.665226	103	0.291262	0.071000	0.074022	
79	0.253165	14	0.000000	907	0.052922	0.665226	79	0.253165	0.068000	0.073988	
95	0.263158	23	0.000000	882	0.048753	0.665226	95	0.263158	0.068000	0.073955	
60	0.200000	8	0.000000	932	0.056867	0.665226	60	0.200000	0.065000	0.073905	
103	0.262136	14	0.000000	883	0.038505	0.665226	103	0.262136	0.061000	0.073833	
106	0.358491	17	0.000000	877	0.063854	0.665226	106	0.358491	0.094000	0.073944	
111	0.180180	18	0.111111	871	0.059701	0.665226	111	0.180180	0.074000	0.073945	
78	0.474359	9	0.000000	913	0.058050	0.589746	78	0.474359	0.090000	0.074032	
91	0.109890	25	0.000000	884	0.039593	1.120845	91	0.109890	0.045000	0.073875	
79	0.316456	22	0.000000	899	0.065628	0.598948	79	0.316456	0.084000	0.073929	
73	0.328767	13	0.000000	914	0.049234	0.598948	73	0.328767	0.069000	0.073903	
65	0.276923	9	0.000000	926	0.046436	0.598948	65	0.276923	0.061000	0.073834	
74	0.351351	10	0.000000	916	0.045852	0.598948	74	0.351351	0.068000	0.073803	
59	0.491525	7	0.142857	934	0.033191	0.598948	59	0.491525	0.061000	0.073735	
78	0.128205	11	0.000000	911	0.046103	0.832912	78	0.128205	0.052000	0.073621	
85	0.388235	13	0.076923	902	0.043237	0.526302	85	0.388235	0.073000	0.073617	
62	0.258065	21	0.000000	917	0.064340	0.526302	62	0.258065	0.075000	0.073625	
76	0.289474	15	0.000000	909	0.047305	0.526302	76	0.289474	0.065000	0.073580	
86	0.430233	16	0.000000	898	0.047884	0.526302	86	0.430233	0.080000	0.073613	
87	0.160920	11	0.000000	902	0.053215	0.986213	87	0.160920	0.062000	0.073553	
57	0.157895	9	0.000000	934	0.064240	0.926978	57	0.157895	0.069000	0.073530	
64	0.296875	12	0.083333	924	0.072511	0.556018	64	0.296875	0.087000	0.073599	
112	0.375000	7	0.000000	881	0.085131	0.556018	112	0.375000	0.117000	0.073818	
107	0.495327	7	0.142857	886	0.067720	0.556018	107	0.495327	0.114000	0.074020	
81	0.123457	26	0.000000	893	0.067189	1.004289	81	0.123457	0.070000	0.074000	
114	0.140351	6	0.000000	880	0.055682	0.961885	114	0.140351	0.065000	0.073955	
85	0.341176	17	0.117647	898	0.041203	0.753278	85	0.341176	0.068000	0.073925	
48	0.187500	14	0.000000	938	0.068230	0.753278	48	0.187500	0.073000	0.073921	
34	0.500000	17	0.000000	949	0.044257	0.400676	34	0.500000	0.059000	0.073848	
33	0.303030	6	0.000000	961	0.043704	0.669232	33	0.303030	0.052000	0.073741	
65	0.246154	17	0.000000	918	0.056645	0.669232	65	0.246154	0.068000	0.073713	
83	0.313253	11	0.090909	906	0.080574	0.669232	83	0.313253	0.100000	0.073840	
102	0.245098	12	0.000000	886	0.084650	0.669232	102	0.245098	0.100000	0.073966	
74	0.256757	5	0.000000	921	0.060803	0.669232	74	0.256757	0.075000	0.073971	
107	0.271028	23	0.043478	870	0.044828	0.669232	107	0.271028	0.069000	0.073947	
120	0.325000	18	0.000000	862	0.060325	0.669232	120	0.325000	0.091000	0.074028	
128	0.359375	20	0.000000	852	0.051643	0.669232	128	0.359375	0.090000	0.074103	
117	0.247863	16	0.000000	867	0.058824	0.669232	117	0.247863	0.080000	0.074131	
116	0.353448	11	0.090909	873	0.068729	0.669232	116	0.353448	0.102000	0.074261	
50	0.360000	10	0.000000	940	0.062766	0.669232	50	0.360000	0.077000	0.074274	
50	0.300000	9	0.000000	941	0.048884	0.669232	50	0.300000	0.061000	0.074213	
61	0.229508	25	0.000000	914	0.076586	0.669232	61	0.229508	0.084000	0.074258	
48	0.395833	5	0.000000	947	0.032735	0.669232	48	0.395833	0.050000	0.074146	
69	0.304348	10	0.000000	921	0.047774	0.669232	69	0.304348	0.065000	0.074105	
101	0.386139	17	0.058824	882	0.037415	0.669232	101	0.386139	0.073000	0.074100	
120	0.433333	17	0.000000	863	0.054461	0.669232	120	0.433333	0.099000	0.074212	
149	0.302013	24	0.000000	827	0.066505	0.674467	149	0.302013	0.100000	0.074328	
135	0.296296	29	0.000000	836	0.074163	0.674467	135	0.296296	0.102000	0.074453	
137	0.335766	26	0.000000	837	0.051374	0.674467	137	0.335766	0.089000	0.074518	
104	0.336538	9	0.000000	887	0.045096	0.674467	104	0.336538	0.075000	0.074520	
163	0.337423	35	0.028571	802	0.071072	0.674467	163	0.337423	0.113000	0.074690	
61	0.393443	13	0.000000	926	0.066955	0.674467	61	0.393443	0.086000	0.074740	
112	0.330357	10	0.100000	878	0.044419	0.674467	112	0.330357	0.077000	0.074750	
123	0.365854	18	0.000000	859	0.041909	0.674467	123	0.365854	0.081000	0.074777	
122	0.385246	12	0.000000	866	0.069284	0.674467	122	0.385246	0.107000	0.074917	
139	0.215827	13	0.000000	848	0.047170	0.674467	139	0.215827	0.070000	0.074896	
144	0.347222	29	0.000000	827	0.076179	0.674467	144	0.347222	0.113000	0.075060	
142	0.295775	10	0.000000	848	0.043632	0.674467	142	0.295775	0.079000	0.075077	
130	0.423077	22	0.000000	848	0.056604	0.674467	130	0.423077	0.103000	0.075196	
120	0.275000	12	0.000000	868	0.056452	0.784834	120	0.275000	0.082000	0.075225	
122	0.213115	8	0.000000	870	0.051724	0.784834	122	0.213115	0.071000	0.075207	
131	0.320611	17	0.058824	852	0.083333	0.784834	131	0.320611	0.114000	0.075371	
84	0.297619	18	0.000000	898	0.053452	0.784834	84	0.297619	0.073000	0.075361	
75	0.280000	34	0.000000	891	0.062851	0.784834	75	0.280000	0.077000	0.075368	
85	0.294118	7	0.000000	908	0.066079	0.784834	85	0.294118	0.085000	0.075408	
88	0.261364	8	0.000000	904	0.046460	0.784834	88	0.261364	0.065000	0.075365	
103	0.252427	10	0.000000	887	0.042841	0.784834	103	0.252427	0.064000	0.075318	
91	0.351648	13	0.076923	896	0.052455	0.784834	91	0.351648	0.080000	0.075337	
126	0.301587	25	0.000000	849	0.050648	0.784834	126	0.301587	0.081000	0.075360	
160	0.225000	29	0.000000	811	0.072750	0.784834	160	0.225000	0.095000	0.075441	
141	0.255319	25	0.000000	834	0.056355	0.784834	141	0.255319	0.083000	0.075471	
153	0.267974	19	0.000000	828	0.061594	0.784834	153	0.267974	0.092000	0.075538	
137	0.262774	35	0.000000	828	0.070048	0.784834	137	0.262774	0.094000	0.075613	
139	0.287770	21	0.000000	840	0.048810	0.784834	139	0.287770	0.081000	0.075634	
146	0.253425	22	0.000000	832	0.049279	0.784834	146	0.253425	0.078000	0.075644	
123	0.252033	24	0.000000	853	0.060961	0.784834	123	0.252033	0.083000	0.075673	
152	0.230263	15	0.000000	833	0.055222	0.784834	152	0.230263	0.081000	0.075694	
137	0.240876	22	0.000000	841	0.058264	0.784834	137	0.240876	0.082000	0.075719	
94	0.265957	25	0.040000	881	0.039728	0.784834	94	0.265957	0.061000	0.075661	
97	0.247423	8	0.000000	895	0.050279	0.784834	97	0.247423	0.069000	0.075635	
82	0.280488	8	0.000000	910	0.047253	0.784834	82	0.280488	0.066000	0.075597	
76	0.355263	11	0.000000	913	0.046002	0.784834	76	0.355263	0.069000	0.075572	
89	0.280899	17	0.000000	894	0.058166	0.784834	89	0.280899	0.077000	0.075577	
111	0.216216	16	0.062500	873	0.056128	0.784834	111	0.216216	0.074000	0.075571	
110	0.254545	13	0.000000	877	0.061574	0.784834	110	0.254545	0.082000	0.075596	
114	0.192982	21	0.000000	865	0.061272	0.784834	114	0.192982	0.075000	0.075594	
129	0.465116	25	0.000000	846	0.053191	0.546286	129	0.465116	0.105000	0.075706	
51	0.294118	9	0.111111	940	0.056383	0.851601	51	0.294118	0.069000	0.075680	
12	0.083333	1	0.000000	987	0.056738	0.851601	12	0.083333	0.057000	0.075610	
10	0.200000	1	0.000000	989	0.054601	0.690873	10	0.200000	0.056000	0.075536	
28	0.392857	4	0.000000	968	0.056818	0.690873	28	0.392857	0.066000	0.075500	
17	0.176471	3	0.000000	980	0.051020	0.690873	17	0.176471	0.053000	0.075415	
59	0.389831	15	0.200000	926	0.057235	0.532353	59	0.389831	0.079000	0.075429	
110	0.518182	17	0.000000	873	0.049255	0.532353	110	0.518182	0.100000	0.075520	
121	0.107438	12	0.000000	867	0.063437	0.969689	121	0.107438	0.068000	0.075492	
125	0.168000	29	0.000000	846	0.061466	0.852839	125	0.168000	0.073000	0.075483	
116	0.284483	17	0.000000	867	0.074971	0.772393	116	0.284483	0.098000	0.075566	
107	0.233645	28	0.000000	865	0.045087	0.772393	107	0.233645	0.064000	0.075524	
104	0.326923	18	0.000000	878	0.054670	0.772393	104	0.326923	0.082000	0.075547	
117	0.213675	30	0.000000	853	0.043376	0.772393	117	0.213675	0.062000	0.075498	
109	0.229358	29	0.000000	862	0.040603	0.772393	109	0.229358	0.060000	0.075442	
128	0.210938	10	0.000000	862	0.087007	0.772393	128	0.210938	0.102000	0.075538	
116	0.206897	15	0.000000	869	0.049482	0.772393	116	0.206897	0.067000	0.075507	
105	0.266667	34	0.000000	861	0.048780	0.772393	105	0.266667	0.070000	0.075487	
106	0.188679	28	0.000000	866	0.064665	0.772393	106	0.188679	0.076000	0.075489	
124	0.596774	11	0.000000	865	0.095954	0.407753	124	0.596774	0.157000	0.075779	
102	0.284314	17	0.000000	881	0.063564	0.708865	102	0.284314	0.085000	0.075812	
108	0.370370	15	0.133333	877	0.064994	0.708865	108	0.370370	0.099000	0.075894	
115	0.182609	33	0.000000	852	0.068075	0.708865	115	0.182609	0.079000	0.075905	
116	0.327586	23	0.000000	861	0.046458	0.694807	116	0.327586	0.078000	0.075912	
98	0.285714	11	0.000000	891	0.046016	0.694807	98	0.285714	0.069000	0.075888	
112	0.276786	17	0.058824	871	0.060850	0.694807	112	0.276786	0.085000	0.075920	
120	0.316667	20	0.050000	860	0.069767	0.694807	120	0.316667	0.099000	0.076000	
124	0.298387	15	0.000000	861	0.059233	0.694807	124	0.298387	0.088000	0.076041	
105	0.238095	12	0.000000	883	0.060023	0.694807	105	0.238095	0.078000	0.076048	
117	0.247863	15	0.000000	868	0.069124	0.694807	117	0.247863	0.089000	0.076093	
80	0.337500	16	0.000000	904	0.043142	0.694807	80	0.337500	0.066000	0.076058	
109	0.348624	19	0.000000	872	0.063073	0.694807	109	0.348624	0.093000	0.076116	
131	0.183206	21	0.000000	848	0.066038	0.694807	131	0.183206	0.080000	0.076129	
106	0.518868	9	0.000000	885	0.050847	0.365587	106	0.518868	0.100000	0.076210	
117	0.487179	14	0.000000	869	0.049482	0.507650	117	0.487179	0.100000	0.076290	
84	0.297619	18	0.000000	898	0.047884	0.634117	84	0.297619	0.068000	0.076262	
108	0.333333	13	0.000000	879	0.063709	0.634117	108	0.333333	0.092000	0.076315	
110	0.336364	14	0.000000	876	0.047945	0.634117	110	0.336364	0.079000	0.076324	
113	0.247788	16	0.000000	871	0.050517	0.634117	113	0.247788	0.072000	0.076310	
48	0.375000	9	0.111111	943	0.048780	0.634117	48	0.375000	0.065000	0.076272	
71	0.366197	12	0.083333	917	0.075245	0.634117	71	0.366197	0.096000	0.076337	
85	0.411765	15	0.066667	900	0.052222	0.634117	85	0.411765	0.083000	0.076359	
172	0.098837	25	0.040000	803	0.049813	1.227478	172	0.098837	0.058000	0.076299	
98	0.346939	16	0.000000	886	0.050790	0.667115	98	0.346939	0.079000	0.076308	
60	0.300000	11	0.000000	929	0.038751	0.667115	60	0.300000	0.054000	0.076235	
114	0.149123	10	0.000000	876	0.062785	0.667115	114	0.149123	0.072000	0.076221	
88	0.284091	18	0.055556	894	0.058166	0.597552	88	0.284091	0.078000	0.076227	
111	0.351351	11	0.000000	878	0.055809	0.597552	111	0.351351	0.088000	0.076265	
94	0.276596	10	0.100000	896	0.049107	0.597552	94	0.276596	0.071000	0.076248	
109	0.330275	12	0.000000	879	0.043231	0.597552	109	0.330275	0.074000	0.076241	
93	0.333333	13	0.076923	894	0.043624	0.597552	93	0.333333	0.071000	0.076224	
107	0.336449	16	0.062500	877	0.058153	0.597552	107	0.336449	0.088000	0.076262	
115	0.417391	12	0.000000	873	0.066438	0.597552	115	0.417391	0.106000	0.076356	
111	0.225225	19	0.000000	870	0.054023	0.738685	111	0.225225	0.072000	0.076343	
98	0.367347	19	0.105263	883	0.063420	0.738685	98	0.367347	0.094000	0.076398	
94	0.287234	20	0.000000	886	0.036117	0.738685	94	0.287234	0.059000	0.076344	
85	0.294118	7	0.000000	908	0.048458	0.738685	85	0.294118	0.069000	0.076321	
107	0.242991	10	0.000000	883	0.035108	0.738685	107	0.242991	0.057000	0.076260	
112	0.303571	21	0.000000	867	0.043829	0.738685	112	0.303571	0.072000	0.076247	
106	0.235849	15	0.133333	879	0.046644	0.738685	106	0.235849	0.068000	0.076221	
141	0.262411	31	0.000000	828	0.057971	0.738685	141	0.262411	0.085000	0.076248	
86	0.337209	19	0.000000	895	0.067039	0.738685	86	0.337209	0.089000	0.076288	
