Rate	71.43
Rev Jump	14.29
Prior Change	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
583	0.332762	118	0.025424	299	0.953177	0.570688	583	0.332762	0.482000	0.382019	
659	0.388467	107	0.028037	234	0.914530	0.570688	659	0.388467	0.473000	0.384695	
575	0.372174	85	0.058824	340	0.835294	0.570688	575	0.372174	0.503000	0.388075	
612	0.364379	116	0.043103	272	0.863971	0.570688	612	0.364379	0.463000	0.390156	
626	0.365815	107	0.028037	267	0.898876	0.570688	626	0.365815	0.472000	0.392368	
644	0.321429	97	0.041237	259	0.938224	0.570688	644	0.321429	0.454000	0.393990	
577	0.348354	132	0.030303	291	0.934708	0.570688	577	0.348354	0.477000	0.396118	
610	0.314754	78	0.025641	312	0.945513	0.570688	610	0.314754	0.489000	0.398440	
647	0.327666	102	0.019608	251	0.932271	0.570688	647	0.327666	0.448000	0.399649	
690	0.317391	91	0.032967	219	0.872146	0.570688	690	0.317391	0.413000	0.399967	
678	0.351032	104	0.009615	218	0.935780	0.570688	678	0.351032	0.443000	0.400967	
701	0.332382	89	0.089888	210	0.885714	0.570688	701	0.332382	0.427000	0.401559	
731	0.341997	96	0.093750	173	0.884393	0.570688	731	0.341997	0.412000	0.401791	
724	0.360497	115	0.026087	161	0.881988	0.570688	724	0.360497	0.406000	0.401883	
665	0.335338	86	0.023256	249	0.851406	0.570688	665	0.335338	0.437000	0.402630	
695	0.323741	97	0.020619	208	0.903846	0.570688	695	0.323741	0.415000	0.402887	
700	0.317143	114	0.026316	186	0.940860	0.570688	700	0.317143	0.400000	0.402829	
731	0.324213	83	0.048193	186	0.897849	0.570688	731	0.324213	0.408000	0.402932	
703	0.331437	99	0.080808	198	0.929293	0.570688	703	0.331437	0.425000	0.403365	
721	0.320388	109	0.055046	170	0.923529	0.570688	721	0.320388	0.394000	0.403185	
695	0.336691	106	0.009434	199	0.859296	0.570688	695	0.336691	0.406000	0.403238	
650	0.376923	97	0.082474	253	0.909091	0.570688	650	0.376923	0.483000	0.404715	
651	0.304147	90	0.033333	259	0.880309	0.570688	651	0.304147	0.429000	0.405156	
590	0.306780	97	0.020619	313	0.936102	0.570688	590	0.306780	0.476000	0.406421	
510	0.286275	93	0.032258	397	0.904282	0.570688	510	0.286275	0.508000	0.408203	
542	0.250923	92	0.010870	366	0.852459	0.570688	542	0.250923	0.449000	0.408907	
645	0.358140	74	0.067568	281	0.854093	0.570688	645	0.358140	0.476000	0.410044	
701	0.342368	93	0.010753	206	0.941748	0.570688	701	0.342368	0.435000	0.410460	
658	0.355623	113	0.026549	229	0.973799	0.570688	658	0.355623	0.460000	0.411272	
617	0.374392	156	0.006410	227	0.916300	0.570688	617	0.374392	0.440000	0.411735	
634	0.339117	125	0.016000	241	0.941909	0.570688	634	0.339117	0.444000	0.412247	
712	0.346910	105	0.009524	183	0.907104	0.570688	712	0.346910	0.414000	0.412275	
702	0.334758	97	0.000000	201	0.960199	0.570688	702	0.334758	0.428000	0.412517	
705	0.364539	102	0.039216	193	0.963731	0.570688	705	0.364539	0.447000	0.413039	
633	0.342812	111	0.045045	256	0.949219	0.570688	633	0.342812	0.465000	0.413815	
619	0.379645	113	0.000000	268	0.944030	0.570688	619	0.379645	0.488000	0.414906	
656	0.381098	112	0.008929	232	0.887931	0.570688	656	0.381098	0.457000	0.415516	
613	0.324633	86	0.023256	301	0.897010	0.570688	613	0.324633	0.471000	0.416308	
614	0.315961	117	0.059829	269	0.910781	0.570688	614	0.315961	0.446000	0.416727	
748	0.409091	95	0.010526	157	0.828025	0.570688	748	0.409091	0.437000	0.417008	
736	0.283967	110	0.018182	154	0.902597	0.734272	736	0.283967	0.350000	0.416090	
704	0.271307	120	0.025000	176	0.926136	0.734272	704	0.271307	0.357000	0.415292	
590	0.228814	123	0.032520	287	0.916376	0.734272	590	0.228814	0.402000	0.415114	
523	0.185468	113	0.035398	364	0.747253	0.734272	523	0.185468	0.373000	0.414560	
600	0.460000	110	0.045455	290	0.948276	0.387955	600	0.460000	0.556000	0.416397	
634	0.466877	113	0.008850	253	0.944664	0.458321	634	0.466877	0.536000	0.417931	
622	0.313505	93	0.053763	285	0.933333	0.623371	622	0.313505	0.466000	0.418539	
726	0.303030	111	0.027027	163	0.785276	0.623371	726	0.303030	0.351000	0.417695	
725	0.358621	106	0.047170	169	0.739645	0.623371	725	0.358621	0.390000	0.417353	
672	0.291667	105	0.019048	223	0.847534	0.623371	672	0.291667	0.387000	0.416983	
662	0.335347	116	0.034483	222	0.869369	0.623371	662	0.335347	0.419000	0.417007	
687	0.263464	112	0.000000	201	0.865672	0.623371	687	0.263464	0.355000	0.416269	
721	0.291262	103	0.019417	176	0.920455	0.623371	721	0.291262	0.374000	0.415772	
705	0.319149	93	0.010753	202	0.910891	0.623371	705	0.319149	0.410000	0.415704	
625	0.308800	111	0.009009	264	0.901515	0.623371	625	0.308800	0.432000	0.415892	
606	0.316832	118	0.025424	276	0.927536	0.623371	606	0.316832	0.451000	0.416291	
550	0.158182	120	0.008333	330	0.887879	0.623371	550	0.158182	0.381000	0.415894	
562	0.362989	112	0.008929	326	0.904908	0.389904	562	0.362989	0.500000	0.416829	
609	0.509031	119	0.008403	272	0.886029	0.389904	609	0.509031	0.552000	0.418314	
610	0.367213	91	0.000000	299	0.859532	0.562533	610	0.367213	0.481000	0.418995	
555	0.360360	118	0.000000	327	0.862385	0.562533	555	0.360360	0.482000	0.419673	
522	0.306513	109	0.018349	369	0.940379	0.562533	522	0.306513	0.509000	0.420623	
504	0.194444	88	0.011364	408	0.938725	0.562533	504	0.194444	0.482000	0.421269	
530	0.356604	95	0.021053	375	0.909333	0.346216	530	0.356604	0.532000	0.422423	
517	0.326886	61	0.000000	422	0.872038	0.346216	517	0.326886	0.537000	0.423604	
528	0.352273	89	0.022472	383	0.890339	0.346216	528	0.352273	0.529000	0.424679	
548	0.611314	61	0.000000	391	0.956522	0.346216	548	0.611314	0.709000	0.427551	
526	0.484791	68	0.014706	406	0.967980	0.476147	526	0.484791	0.649000	0.429766	
495	0.438384	73	0.013699	432	0.956019	0.561352	495	0.438384	0.631000	0.431758	
483	0.358178	59	0.000000	458	0.927948	0.655238	483	0.358178	0.598000	0.433388	
487	0.332649	78	0.000000	435	0.942529	0.655238	487	0.332649	0.572000	0.434734	
477	0.335430	77	0.000000	446	0.948430	0.655238	477	0.335430	0.583000	0.436159	
490	0.346939	86	0.000000	424	0.915094	0.655238	490	0.346939	0.558000	0.437320	
519	0.312139	72	0.000000	409	0.943765	0.655238	519	0.312139	0.548000	0.438364	
508	0.346457	77	0.000000	415	0.927711	0.655238	508	0.346457	0.561000	0.439510	
501	0.351297	71	0.000000	428	0.920561	0.655238	501	0.351297	0.570000	0.440718	
412	0.320388	111	0.027027	477	0.976939	0.655238	412	0.320388	0.601000	0.442189	
325	0.258462	113	0.008850	562	0.934164	0.655238	325	0.258462	0.610000	0.443714	
363	0.297521	108	0.000000	529	0.948960	0.655238	363	0.297521	0.610000	0.445212	
314	0.232484	126	0.000000	560	0.971429	0.655238	314	0.232484	0.617000	0.446746	
350	0.265714	142	0.000000	508	0.948819	0.655238	350	0.265714	0.575000	0.447881	
379	0.250660	108	0.000000	513	0.980507	0.655238	379	0.250660	0.598000	0.449198	
360	0.277778	116	0.000000	524	0.971374	0.655238	360	0.277778	0.609000	0.450587	
340	0.294118	139	0.000000	521	0.973129	0.655238	340	0.294118	0.607000	0.451936	
381	0.320210	130	0.000000	489	0.971370	0.655238	381	0.320210	0.597000	0.453176	
348	0.324713	121	0.000000	531	0.971751	0.655238	348	0.324713	0.629000	0.454666	
377	0.270557	131	0.015267	492	0.930894	0.655238	377	0.270557	0.562000	0.455568	
335	0.271642	163	0.000000	502	0.982072	0.655238	335	0.271642	0.584000	0.456638	
377	0.281167	152	0.000000	471	0.968153	0.655238	377	0.281167	0.562000	0.457509	
354	0.194915	122	0.008197	524	0.963740	0.655238	354	0.194915	0.575000	0.458472	
443	0.442438	98	0.010204	459	0.978214	0.432067	443	0.442438	0.646000	0.459996	
358	0.273743	135	0.000000	507	0.978304	0.581263	358	0.273743	0.594000	0.461077	
397	0.287154	137	0.000000	466	0.978541	0.581263	397	0.287154	0.570000	0.461948	
410	0.324390	141	0.000000	449	0.986637	0.581263	410	0.324390	0.576000	0.462853	
387	0.271318	131	0.000000	482	0.987552	0.581263	387	0.271318	0.581000	0.463784	
374	0.294118	168	0.000000	458	0.991266	0.581263	374	0.294118	0.564000	0.464567	
403	0.267990	129	0.000000	468	0.985043	0.581263	403	0.267990	0.569000	0.465376	
376	0.260638	148	0.000000	476	0.976891	0.581263	376	0.260638	0.563000	0.466127	
357	0.310924	155	0.000000	488	0.985656	0.581263	357	0.310924	0.592000	0.467088	
389	0.269923	151	0.000000	460	0.989130	0.581263	389	0.269923	0.560000	0.467792	
385	0.327273	137	0.000000	478	0.989540	0.581263	385	0.327273	0.599000	0.468778	
408	0.250000	138	0.000000	454	0.980176	0.581263	408	0.250000	0.547000	0.469362	
374	0.275401	130	0.000000	496	0.987903	0.581263	374	0.275401	0.593000	0.470278	
405	0.293827	129	0.000000	466	0.991416	0.581263	405	0.293827	0.581000	0.471092	
425	0.322353	120	0.000000	455	0.986813	0.581263	425	0.322353	0.586000	0.471931	
388	0.306701	126	0.007937	486	0.967078	0.581263	388	0.306701	0.590000	0.472786	
378	0.320106	105	0.000000	517	0.967118	0.581263	378	0.320106	0.621000	0.473853	
376	0.364362	118	0.008475	506	0.968379	0.581263	376	0.364362	0.628000	0.474954	
386	0.331606	124	0.000000	490	0.973469	0.581263	386	0.331606	0.605000	0.475876	
379	0.411609	153	0.000000	468	0.976496	0.581263	379	0.411609	0.613000	0.476842	
284	0.119718	161	0.000000	555	0.980180	1.021265	284	0.119718	0.578000	0.477549	
293	0.191126	109	0.000000	598	0.969900	0.969063	293	0.191126	0.636000	0.478649	
278	0.165468	141	0.000000	581	0.986231	0.907238	278	0.165468	0.619000	0.479617	
363	0.303030	125	0.000000	512	0.990234	0.643461	363	0.303030	0.617000	0.480558	
356	0.308989	119	0.000000	525	0.986667	0.643461	356	0.308989	0.628000	0.481561	
376	0.300532	117	0.000000	507	0.972387	0.643461	376	0.300532	0.606000	0.482402	
348	0.278736	126	0.000000	526	0.969582	0.643461	348	0.278736	0.607000	0.483238	
372	0.303763	107	0.000000	521	0.984645	0.643461	372	0.303763	0.626000	0.484190	
369	0.284553	119	0.000000	512	0.966797	0.643461	369	0.284553	0.600000	0.484957	
346	0.274566	114	0.000000	540	0.966667	0.643461	346	0.274566	0.617000	0.485826	
325	0.276923	140	0.000000	535	0.962617	0.643461	325	0.276923	0.605000	0.486605	
372	0.258065	126	0.000000	502	0.980080	0.643461	372	0.258065	0.588000	0.487263	
355	0.315493	122	0.000000	523	0.975143	0.643461	355	0.315493	0.622000	0.488132	
390	0.320513	120	0.008333	490	0.965306	0.643461	390	0.320513	0.599000	0.488843	
362	0.292818	106	0.009434	532	0.977444	0.643461	362	0.292818	0.627000	0.489723	
372	0.258065	124	0.000000	504	0.968254	0.643461	372	0.258065	0.584000	0.490320	
340	0.202941	132	0.000000	528	0.910985	0.643461	340	0.202941	0.550000	0.490695	
365	0.298630	131	0.000000	504	0.952381	0.643461	365	0.298630	0.589000	0.491309	
339	0.241888	137	0.007299	524	0.967557	0.643461	339	0.241888	0.590000	0.491922	
382	0.293194	115	0.008696	503	0.972167	0.643461	382	0.293194	0.602000	0.492602	
319	0.222571	142	0.000000	539	0.962894	0.643461	319	0.222571	0.590000	0.493199	
354	0.288136	134	0.000000	512	0.974609	0.643461	354	0.288136	0.601000	0.493857	
335	0.268657	138	0.000000	527	0.952562	0.643461	335	0.268657	0.592000	0.494452	
373	0.270777	134	0.000000	493	0.963489	0.643461	373	0.270777	0.576000	0.494943	
379	0.321900	131	0.000000	490	0.971429	0.643461	379	0.321900	0.598000	0.495560	
354	0.293785	120	0.000000	526	0.956274	0.643461	354	0.293785	0.607000	0.496223	
360	0.252778	126	0.000000	514	0.974708	0.643461	360	0.252778	0.592000	0.496790	
353	0.303116	117	0.000000	530	0.947170	0.643461	353	0.303116	0.609000	0.497450	
362	0.251381	127	0.000000	511	0.956947	0.643461	362	0.251381	0.580000	0.497933	
367	0.280654	119	0.000000	514	0.957198	0.643461	367	0.280654	0.595000	0.498497	
378	0.354497	123	0.016260	499	0.965932	0.643461	378	0.354497	0.618000	0.499188	
400	0.370000	122	0.000000	478	0.972803	0.643461	400	0.370000	0.613000	0.499842	
394	0.357868	159	0.000000	447	0.979866	0.643461	394	0.357868	0.579000	0.500294	
363	0.380165	148	0.000000	489	0.973415	0.643461	363	0.380165	0.614000	0.500940	
352	0.340909	171	0.000000	477	0.979036	0.643461	352	0.340909	0.587000	0.501427	
369	0.317073	161	0.000000	470	0.985106	0.643461	369	0.317073	0.580000	0.501868	
397	0.372796	139	0.000000	464	0.987069	0.643461	397	0.372796	0.606000	0.502450	
392	0.364796	140	0.000000	468	0.972222	0.643461	392	0.364796	0.598000	0.502981	
344	0.363372	159	0.000000	497	0.967807	0.643461	344	0.363372	0.606000	0.503550	
370	0.427027	127	0.000000	503	0.940358	0.643461	370	0.427027	0.631000	0.504250	
264	0.268939	172	0.000000	564	0.964539	1.018724	264	0.268939	0.615000	0.504855	
333	0.132132	103	0.029126	564	0.975177	1.018724	333	0.132132	0.597000	0.505356	
374	0.286096	129	0.007752	497	0.979879	0.749205	374	0.286096	0.595000	0.505841	
341	0.310850	177	0.000000	482	0.985477	0.749205	341	0.310850	0.581000	0.506245	
360	0.311111	141	0.000000	499	0.979960	0.749205	360	0.311111	0.601000	0.506751	
314	0.299363	145	0.000000	541	0.939002	0.749205	314	0.299363	0.602000	0.507258	
330	0.306061	150	0.000000	520	0.948077	0.749205	330	0.306061	0.594000	0.507717	
337	0.311573	152	0.000000	511	0.982387	0.749205	337	0.311573	0.607000	0.508239	
318	0.298742	160	0.000000	522	0.977011	0.749205	318	0.298742	0.605000	0.508746	
347	0.314121	142	0.000000	511	0.986301	0.749205	347	0.314121	0.613000	0.509289	
368	0.255435	138	0.000000	494	0.989879	0.749205	368	0.255435	0.583000	0.509671	
362	0.317680	162	0.000000	476	0.989496	0.749205	362	0.317680	0.586000	0.510064	
336	0.300595	136	0.007353	528	0.986742	0.749205	336	0.300595	0.623000	0.510644	
346	0.355491	165	0.006061	489	0.969325	0.749205	346	0.355491	0.598000	0.511089	
309	0.317152	138	0.000000	553	0.965642	0.749205	309	0.317152	0.632000	0.511703	
336	0.297619	158	0.000000	506	0.962451	0.749205	336	0.297619	0.587000	0.512083	
335	0.316418	140	0.000000	525	0.971429	0.749205	335	0.316418	0.616000	0.512605	
325	0.316923	165	0.000000	510	0.972549	0.749205	325	0.316923	0.599000	0.513037	
365	0.336986	150	0.000000	485	0.989691	0.749205	365	0.336986	0.603000	0.513485	
365	0.369863	150	0.000000	485	0.977320	0.749205	365	0.369863	0.609000	0.513958	
377	0.323607	168	0.000000	455	0.986813	0.749205	377	0.323607	0.571000	0.514239	
362	0.339779	167	0.000000	471	0.980892	0.749205	362	0.339779	0.585000	0.514586	
346	0.338150	133	0.000000	521	0.992322	0.749205	346	0.338150	0.634000	0.515168	
383	0.268930	143	0.000000	474	0.985232	0.749205	383	0.268930	0.570000	0.515434	
339	0.294985	133	0.000000	528	0.975379	0.749205	339	0.294985	0.615000	0.515915	
371	0.353100	133	0.000000	496	0.979839	0.749205	371	0.353100	0.617000	0.516401	
372	0.279570	82	0.012195	546	0.976190	0.749205	372	0.279570	0.638000	0.516983	
381	0.275591	142	0.007042	477	0.995807	0.749205	381	0.275591	0.581000	0.517288	
349	0.326648	160	0.000000	491	0.989817	0.749205	349	0.326648	0.600000	0.517680	
380	0.278947	159	0.000000	461	0.984816	0.749205	380	0.278947	0.560000	0.517880	
335	0.307463	139	0.000000	526	0.980989	0.749205	335	0.307463	0.619000	0.518354	
342	0.318713	145	0.000000	513	0.953216	0.749205	342	0.318713	0.598000	0.518727	
338	0.269231	131	0.000000	531	0.967985	0.749205	338	0.269231	0.605000	0.519128	
307	0.328990	156	0.000000	537	0.975791	0.749205	307	0.328990	0.625000	0.519618	
435	0.213793	111	0.009009	454	0.973568	0.749205	435	0.213793	0.536000	0.519693	
459	0.226580	73	0.000000	468	0.980769	0.749205	459	0.226580	0.563000	0.519892	
444	0.202703	101	0.019802	455	0.993407	0.749205	444	0.202703	0.544000	0.520002	
372	0.266129	151	0.006623	477	0.974843	0.749205	372	0.266129	0.565000	0.520207	
354	0.276836	139	0.000000	507	0.934911	0.749205	354	0.276836	0.572000	0.520441	
349	0.297994	153	0.000000	498	0.937751	0.749205	349	0.297994	0.571000	0.520669	
356	0.294944	134	0.000000	510	0.970588	0.749205	356	0.294944	0.600000	0.521025	
326	0.322086	133	0.000000	541	0.992606	0.749205	326	0.322086	0.642000	0.521565	
349	0.326648	139	0.000000	512	0.990234	0.749205	349	0.326648	0.621000	0.522007	
342	0.333333	147	0.000000	511	0.953033	0.749205	342	0.333333	0.601000	0.522356	
348	0.318966	153	0.000000	499	0.967936	0.749205	348	0.318966	0.594000	0.522672	
372	0.284946	144	0.000000	484	0.940083	0.749205	372	0.284946	0.561000	0.522840	
449	0.278396	81	0.049383	470	0.963830	0.749205	449	0.278396	0.582000	0.523098	
461	0.277657	76	0.000000	463	0.933045	0.749205	461	0.277657	0.560000	0.523259	
461	0.336226	79	0.000000	460	0.958696	0.749205	461	0.336226	0.596000	0.523573	
477	0.295597	86	0.000000	437	0.981693	0.749205	477	0.295597	0.570000	0.523774	
456	0.304825	68	0.000000	476	0.970588	0.749205	456	0.304825	0.601000	0.524105	
444	0.283784	84	0.000000	472	0.900424	0.749205	444	0.283784	0.551000	0.524220	
482	0.253112	86	0.023256	432	0.921296	0.749205	482	0.253112	0.522000	0.524211	
496	0.264113	95	0.000000	409	0.919315	0.749205	496	0.264113	0.507000	0.524138	
495	0.260606	76	0.000000	429	0.937063	0.749205	495	0.260606	0.531000	0.524167	
446	0.242152	93	0.000000	461	0.945770	0.749205	446	0.242152	0.544000	0.524250	
510	0.233333	111	0.000000	379	0.928760	0.749205	510	0.233333	0.471000	0.524027	
509	0.233792	95	0.000000	396	0.946970	0.749205	509	0.233792	0.494000	0.523902	
487	0.297741	96	0.000000	417	0.980815	0.749205	487	0.297741	0.554000	0.524027	
510	0.201961	108	0.000000	382	0.976440	0.749205	510	0.201961	0.476000	0.523828	
502	0.258964	99	0.000000	399	0.987469	0.749205	502	0.258964	0.524000	0.523829	
499	0.218437	102	0.000000	399	0.987469	0.749205	499	0.218437	0.503000	0.523744	
463	0.248380	109	0.009174	428	0.978972	0.749205	463	0.248380	0.535000	0.523790	
491	0.230143	105	0.009524	404	0.990099	0.749205	491	0.230143	0.514000	0.523750	
479	0.221294	106	0.000000	415	0.990361	0.749205	479	0.221294	0.517000	0.523723	
522	0.250958	91	0.000000	387	0.997416	0.749205	522	0.250958	0.517000	0.523695	
518	0.247104	93	0.000000	389	0.982005	0.749205	518	0.247104	0.510000	0.523640	
462	0.203463	117	0.000000	421	0.985748	0.749205	462	0.203463	0.509000	0.523582	
500	0.284000	90	0.022222	410	0.975610	0.749205	500	0.284000	0.544000	0.523663	
553	0.294756	94	0.000000	353	0.917847	0.749205	553	0.294756	0.487000	0.523518	
561	0.283422	82	0.000000	357	0.938375	0.749205	561	0.283422	0.494000	0.523401	
532	0.278195	99	0.000000	369	0.943089	0.749205	532	0.278195	0.496000	0.523293	
536	0.276119	90	0.000000	374	0.917112	0.749205	536	0.276119	0.491000	0.523167	
534	0.265918	97	0.000000	369	0.959350	0.749205	534	0.265918	0.496000	0.523060	
541	0.327172	83	0.000000	376	0.936170	0.749205	541	0.327172	0.529000	0.523084	
534	0.286517	111	0.000000	355	0.963380	0.749205	534	0.286517	0.495000	0.522975	
554	0.270758	83	0.000000	363	0.920110	0.749205	554	0.270758	0.484000	0.522824	
548	0.279197	95	0.000000	357	0.952381	0.749205	548	0.279197	0.493000	0.522710	
581	0.263339	105	0.009524	314	0.952229	0.749205	581	0.263339	0.453000	0.522442	
666	0.229730	113	0.008850	221	0.941176	0.749205	666	0.229730	0.362000	0.521830	
688	0.334302	86	0.000000	226	0.924779	0.749205	688	0.334302	0.439000	0.521515	
672	0.342262	102	0.029412	226	0.986726	0.749205	672	0.342262	0.456000	0.521267	
721	0.296810	101	0.009901	178	0.960674	0.749205	721	0.296810	0.386000	0.520757	
693	0.269841	102	0.009804	205	0.936585	0.749205	693	0.269841	0.380000	0.520227	
724	0.299724	110	0.018182	166	0.957831	0.749205	724	0.299724	0.378000	0.519695	
700	0.317143	107	0.009346	193	0.932642	0.749205	700	0.317143	0.403000	0.519259	
649	0.281972	105	0.019048	246	0.939024	0.749205	649	0.281972	0.416000	0.518875	
628	0.259554	109	0.000000	263	0.927757	0.749205	628	0.259554	0.407000	0.518461	
627	0.234450	102	0.000000	271	0.948339	0.749205	627	0.234450	0.404000	0.518039	
618	0.289644	120	0.000000	262	0.961832	0.749205	618	0.289644	0.431000	0.517719	
637	0.260597	112	0.000000	251	0.948207	0.749205	637	0.260597	0.404000	0.517302	
625	0.292800	119	0.000000	256	0.933594	0.749205	625	0.292800	0.422000	0.516954	
655	0.276336	103	0.000000	242	0.921488	0.749205	655	0.276336	0.404000	0.516544	
654	0.250765	104	0.000000	242	0.971074	0.749205	654	0.250765	0.399000	0.516118	
632	0.245253	113	0.000000	255	0.960784	0.749205	632	0.245253	0.400000	0.515698	
628	0.251592	115	0.000000	257	0.957198	0.749205	628	0.251592	0.404000	0.515297	
640	0.246875	109	0.000000	251	0.972112	0.749205	640	0.246875	0.402000	0.514891	
613	0.269168	113	0.000000	274	0.923358	0.749205	613	0.269168	0.418000	0.514545	
631	0.255151	104	0.000000	265	0.901887	0.749205	631	0.255151	0.400000	0.514137	
621	0.275362	98	0.000000	281	0.928826	0.749205	621	0.275362	0.432000	0.513846	
637	0.251177	113	0.000000	250	0.940000	0.749205	637	0.251177	0.395000	0.513426	
650	0.247692	106	0.000000	244	0.905738	0.749205	650	0.247692	0.382000	0.512963	
618	0.195793	125	0.000000	257	0.949416	0.749205	618	0.195793	0.365000	0.512444	
641	0.262090	106	0.000000	253	0.948617	0.729389	641	0.262090	0.408000	0.512079	
632	0.261076	107	0.000000	261	0.934866	0.729389	632	0.261076	0.409000	0.511719	
635	0.250394	111	0.000000	254	0.929134	0.729389	635	0.250394	0.395000	0.511314	
608	0.218750	127	0.000000	265	0.864151	0.729389	608	0.218750	0.362000	0.510798	
687	0.263464	105	0.028571	208	0.908654	0.729389	687	0.263464	0.373000	0.510322	
735	0.306122	87	0.022989	178	0.926966	0.729389	735	0.306122	0.392000	0.509916	
692	0.294798	114	0.008772	194	0.871134	0.729389	692	0.294798	0.374000	0.509450	
622	0.263666	88	0.011364	290	0.931034	0.729389	622	0.263666	0.435000	0.509196	
632	0.178797	82	0.012195	286	0.926573	0.729389	632	0.178797	0.379000	0.508753	
659	0.262519	99	0.000000	242	0.925620	0.716734	659	0.262519	0.397000	0.508375	
669	0.304933	109	0.000000	222	0.950450	0.716734	669	0.304933	0.415000	0.508059	
730	0.327397	111	0.009009	159	0.899371	0.716734	730	0.327397	0.383000	0.507638	
643	0.318818	113	0.008850	244	0.913934	0.716734	643	0.318818	0.429000	0.507374	
729	0.301783	97	0.010309	174	0.959770	0.716734	729	0.301783	0.388000	0.506975	
758	0.282322	83	0.012048	159	0.968553	0.716734	758	0.282322	0.369000	0.506515	
621	0.289855	129	0.000000	250	0.948000	0.716734	621	0.289855	0.417000	0.506218	
672	0.299107	122	0.000000	206	0.941748	0.716734	672	0.299107	0.395000	0.505849	
657	0.283105	89	0.000000	254	0.948819	0.716734	657	0.283105	0.427000	0.505589	
666	0.274775	99	0.000000	235	0.978723	0.716734	666	0.274775	0.413000	0.505285	
664	0.290663	96	0.000000	240	0.950000	0.716734	664	0.290663	0.421000	0.505008	
643	0.321928	109	0.018349	248	0.979839	0.716734	643	0.321928	0.452000	0.504835	
657	0.273973	101	0.000000	242	0.950413	0.716734	657	0.273973	0.410000	0.504526	
642	0.303738	105	0.000000	253	0.968379	0.716734	642	0.303738	0.440000	0.504317	
652	0.263804	101	0.000000	247	0.943320	0.716734	652	0.263804	0.405000	0.503995	
645	0.311628	105	0.000000	250	0.944000	0.716734	645	0.311628	0.437000	0.503779	
632	0.262658	117	0.017094	251	0.908367	0.716734	632	0.262658	0.396000	0.503432	
634	0.241325	122	0.000000	244	0.918033	0.716734	634	0.241325	0.377000	0.503027	
641	0.254290	109	0.000000	250	0.912000	0.716734	641	0.254290	0.391000	0.502669	
701	0.316690	97	0.020619	202	0.955446	0.716734	701	0.316690	0.417000	0.502396	
622	0.255627	102	0.019608	276	0.913043	0.716734	622	0.255627	0.413000	0.502113	
592	0.239865	132	0.015152	276	0.873188	0.716734	592	0.239865	0.385000	0.501742	
622	0.284566	122	0.000000	256	0.910156	0.716734	622	0.284566	0.410000	0.501453	
615	0.282927	120	0.000000	265	0.954717	0.716734	615	0.282927	0.427000	0.501219	
621	0.293076	111	0.018018	268	0.966418	0.716734	621	0.293076	0.443000	0.501036	
642	0.267913	99	0.000000	259	0.930502	0.716734	642	0.267913	0.413000	0.500761	
659	0.273141	112	0.000000	229	0.951965	0.716734	659	0.273141	0.398000	0.500441	
651	0.291859	101	0.000000	248	0.951613	0.716734	651	0.291859	0.426000	0.500210	
