Rate	71.43
Rev Jump	14.29
Prior Change	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
728	0.361264	90	0.066667	182	0.868132	0.643063	728	0.361264	0.427000	0.386228	
681	0.333333	67	0.059701	252	0.809524	0.643063	681	0.333333	0.435000	0.386887	
693	0.304473	108	0.074074	199	0.919598	0.643063	693	0.304473	0.402000	0.387088	
611	0.328969	116	0.043103	273	0.827839	0.643063	611	0.328969	0.432000	0.387679	
716	0.297486	111	0.117117	173	0.878613	0.643063	716	0.297486	0.378000	0.387553	
727	0.253095	126	0.079365	147	0.877551	0.643063	727	0.253095	0.323000	0.386726	
733	0.312415	112	0.125000	155	0.922581	0.643063	733	0.312415	0.386000	0.386717	
724	0.298343	116	0.025862	160	0.968750	0.643063	724	0.298343	0.374000	0.386558	
672	0.303571	121	0.049587	207	0.845411	0.643063	672	0.303571	0.385000	0.386538	
692	0.277457	112	0.044643	196	0.913265	0.643063	692	0.277457	0.376000	0.386410	
723	0.316736	116	0.068966	161	0.937888	0.643063	723	0.316736	0.388000	0.386429	
686	0.309038	126	0.039683	188	0.920213	0.643063	686	0.309038	0.390000	0.386472	
725	0.300690	115	0.008696	160	0.887500	0.643063	725	0.300690	0.361000	0.386172	
758	0.281003	114	0.026316	128	0.921875	0.643063	758	0.281003	0.334000	0.385565	
729	0.323731	109	0.036697	162	0.956790	0.643063	729	0.323731	0.395000	0.385674	
746	0.296247	96	0.041667	158	0.917722	0.643063	746	0.296247	0.370000	0.385496	
709	0.304654	112	0.071429	179	0.843575	0.643063	709	0.304654	0.375000	0.385378	
685	0.324088	130	0.015385	185	0.935135	0.643063	685	0.324088	0.397000	0.385507	
719	0.272601	125	0.008000	156	0.980769	0.643063	719	0.272601	0.350000	0.385117	
723	0.300138	120	0.025000	157	0.929936	0.643063	723	0.300138	0.366000	0.384909	
700	0.290000	87	0.103448	213	0.948357	0.643063	700	0.290000	0.414000	0.385222	
741	0.307692	110	0.090909	149	0.939597	0.643063	741	0.307692	0.378000	0.385145	
731	0.362517	96	0.093750	173	0.930636	0.643063	731	0.362517	0.435000	0.385670	
706	0.330028	113	0.079646	181	0.895028	0.643063	706	0.330028	0.404000	0.385861	
696	0.293103	114	0.061404	190	0.868421	0.643063	696	0.293103	0.376000	0.385759	
734	0.295640	105	0.019048	161	0.925466	0.643063	734	0.295640	0.368000	0.385578	
730	0.328767	92	0.032609	178	0.831461	0.643063	730	0.328767	0.391000	0.385632	
711	0.362869	67	0.044776	222	0.860360	0.643063	711	0.362869	0.452000	0.386296	
612	0.331699	94	0.085106	294	0.880952	0.643063	612	0.331699	0.470000	0.387125	
659	0.291351	110	0.027273	231	0.904762	0.643063	659	0.291351	0.404000	0.387290	
714	0.347339	105	0.047619	181	0.861878	0.643063	714	0.347339	0.409000	0.387501	
673	0.353640	99	0.020202	228	0.956140	0.643063	673	0.353640	0.458000	0.388179	
725	0.343448	78	0.089744	197	0.913706	0.643063	725	0.343448	0.436000	0.388634	
759	0.313570	100	0.040000	141	0.900709	0.643063	759	0.313570	0.369000	0.388449	
716	0.300279	92	0.119565	192	0.802083	0.643063	716	0.300279	0.380000	0.388370	
660	0.309091	92	0.163043	248	0.770161	0.643063	660	0.309091	0.410000	0.388570	
734	0.348774	112	0.071429	154	0.818182	0.643063	734	0.348774	0.390000	0.388584	
744	0.338710	83	0.096386	173	0.843931	0.643063	744	0.338710	0.406000	0.388742	
708	0.368644	95	0.052632	197	0.802030	0.643063	708	0.368644	0.424000	0.389060	
716	0.333799	114	0.087719	170	0.929412	0.643063	716	0.333799	0.407000	0.389220	
749	0.344459	105	0.114286	146	0.869863	0.643063	749	0.344459	0.397000	0.389289	
651	0.354839	76	0.092105	273	0.886447	0.643063	651	0.354839	0.480000	0.390084	
753	0.354582	78	0.153846	169	0.828402	0.643063	753	0.354582	0.419000	0.390336	
691	0.318379	119	0.084034	190	0.873684	0.643063	691	0.318379	0.396000	0.390385	
708	0.293785	128	0.070312	164	0.847561	0.643063	708	0.293785	0.356000	0.390091	
749	0.345794	97	0.041237	154	0.857143	0.643063	749	0.345794	0.395000	0.390132	
708	0.319209	122	0.057377	170	0.764706	0.643063	708	0.319209	0.363000	0.389904	
714	0.285714	111	0.027027	175	0.891429	0.643063	714	0.285714	0.363000	0.389680	
639	0.251956	132	0.022727	229	0.829694	0.643063	639	0.251956	0.354000	0.389385	
737	0.289009	108	0.055556	155	0.922581	0.643063	737	0.289009	0.362000	0.389161	
709	0.279267	100	0.050000	191	0.921466	0.643063	709	0.279267	0.379000	0.389078	
661	0.293495	121	0.033058	218	0.954128	0.643063	661	0.293495	0.406000	0.389215	
694	0.279539	125	0.032000	181	0.922652	0.643063	694	0.279539	0.365000	0.389021	
722	0.303324	124	0.016129	154	0.967532	0.643063	722	0.303324	0.370000	0.388870	
685	0.290511	114	0.052632	201	0.945274	0.643063	685	0.290511	0.395000	0.388918	
717	0.305439	111	0.045045	172	0.941860	0.643063	717	0.305439	0.386000	0.388895	
711	0.265823	82	0.121951	207	0.942029	0.643063	711	0.265823	0.394000	0.388935	
698	0.315186	124	0.048387	178	0.966292	0.643063	698	0.315186	0.398000	0.389005	
710	0.297183	109	0.064220	181	0.906077	0.643063	710	0.297183	0.382000	0.388951	
734	0.272480	102	0.049020	164	0.920732	0.643063	734	0.272480	0.356000	0.388702	
686	0.298834	102	0.049020	212	0.853774	0.643063	686	0.298834	0.391000	0.388719	
690	0.284058	129	0.031008	181	0.883978	0.643063	690	0.284058	0.360000	0.388505	
693	0.271284	113	0.070796	194	0.871134	0.643063	693	0.271284	0.365000	0.388330	
684	0.301170	135	0.037037	181	0.878453	0.643063	684	0.301170	0.370000	0.388196	
719	0.310153	103	0.077670	178	0.932584	0.643063	719	0.310153	0.397000	0.388260	
738	0.257453	114	0.035088	148	0.831081	0.643063	738	0.257453	0.317000	0.387744	
731	0.325581	115	0.026087	154	0.857143	0.643063	731	0.325581	0.373000	0.387637	
694	0.321326	95	0.042105	211	0.862559	0.643063	694	0.321326	0.409000	0.387790	
735	0.278912	101	0.019802	164	0.939024	0.643063	735	0.278912	0.361000	0.387600	
759	0.280632	84	0.023810	157	0.917197	0.643063	759	0.280632	0.359000	0.387399	
746	0.304290	89	0.067416	165	0.921212	0.643063	746	0.304290	0.385000	0.387382	
720	0.261111	98	0.061224	182	0.912088	0.643063	720	0.261111	0.360000	0.387192	
729	0.296296	102	0.019608	169	0.911243	0.643063	729	0.296296	0.372000	0.387087	
723	0.272476	118	0.025424	159	0.893082	0.643063	723	0.272476	0.342000	0.386778	
746	0.270777	82	0.036585	172	0.924419	0.643063	746	0.270777	0.364000	0.386623	
731	0.284542	102	0.049020	167	0.946108	0.643063	731	0.284542	0.371000	0.386518	
729	0.279835	121	0.057851	150	0.900000	0.643063	729	0.279835	0.346000	0.386246	
732	0.267760	133	0.015038	135	0.911111	0.643063	732	0.267760	0.321000	0.385811	
720	0.258333	100	0.070000	180	0.944444	0.643063	720	0.258333	0.363000	0.385660	
700	0.318571	107	0.121495	193	0.963731	0.643063	700	0.318571	0.422000	0.385899	
607	0.298188	96	0.083333	297	0.848485	0.643063	607	0.298188	0.441000	0.386259	
701	0.368046	101	0.019802	198	0.954545	0.643063	701	0.368046	0.449000	0.386666	
640	0.340625	99	0.040404	261	0.892720	0.643063	640	0.340625	0.455000	0.387107	
721	0.289875	99	0.030303	180	0.833333	0.643063	721	0.289875	0.362000	0.386946	
727	0.302613	114	0.017544	159	0.855346	0.643063	727	0.302613	0.358000	0.386762	
681	0.284875	130	0.007692	189	0.904762	0.643063	681	0.284875	0.366000	0.386630	
603	0.255390	124	0.048387	273	0.875458	0.643063	603	0.255390	0.399000	0.386708	
738	0.353659	100	0.020000	162	0.833333	0.643063	738	0.353659	0.398000	0.386779	
673	0.298663	132	0.030303	195	0.825641	0.643063	673	0.298663	0.366000	0.386650	
726	0.294766	126	0.007937	148	0.905405	0.643063	726	0.294766	0.349000	0.386417	
726	0.307163	105	0.019048	169	0.923077	0.643063	726	0.307163	0.381000	0.386384	
714	0.294118	104	0.048077	182	0.961538	0.643063	714	0.294118	0.390000	0.386406	
721	0.320388	90	0.044444	189	0.925926	0.643063	721	0.320388	0.410000	0.386549	
764	0.331152	105	0.076190	131	0.854962	0.643063	764	0.331152	0.373000	0.386468	
716	0.296089	124	0.064516	160	0.875000	0.643063	716	0.296089	0.360000	0.386309	
751	0.288948	108	0.027778	141	0.829787	0.643063	751	0.288948	0.337000	0.386016	
714	0.277311	113	0.053097	173	0.832370	0.643063	714	0.277311	0.348000	0.385791	
696	0.272989	63	0.031746	241	0.842324	0.643063	696	0.272989	0.395000	0.385845	
696	0.287356	72	0.013889	232	0.862069	0.643063	696	0.287356	0.401000	0.385933	
757	0.321004	90	0.022222	153	0.830065	0.643063	757	0.321004	0.372000	0.385852	
759	0.306983	103	0.038835	138	0.840580	0.643063	759	0.306983	0.353000	0.385663	
732	0.336066	116	0.025862	152	0.868421	0.643063	732	0.336066	0.381000	0.385636	
685	0.303650	89	0.022472	226	0.977876	0.643063	685	0.303650	0.431000	0.385895	
701	0.302425	112	0.017857	187	0.893048	0.643063	701	0.302425	0.381000	0.385867	
721	0.259362	116	0.043103	163	0.877301	0.643063	721	0.259362	0.335000	0.385580	
749	0.303071	120	0.008333	131	0.961832	0.643063	749	0.303071	0.354000	0.385402	
754	0.312997	96	0.031250	150	0.940000	0.643063	754	0.312997	0.380000	0.385372	
749	0.277704	106	0.047170	145	0.910345	0.643063	749	0.277704	0.345000	0.385148	
736	0.316576	101	0.029703	163	0.773006	0.643063	736	0.316576	0.362000	0.385020	
705	0.341844	117	0.034188	178	0.870787	0.643063	705	0.341844	0.400000	0.385102	
677	0.323486	114	0.061404	209	0.933014	0.643063	677	0.323486	0.421000	0.385298	
705	0.314894	123	0.016260	172	0.947674	0.643063	705	0.314894	0.387000	0.385308	
734	0.311989	73	0.068493	193	0.901554	0.643063	734	0.311989	0.408000	0.385430	
676	0.279586	111	0.054054	213	0.882629	0.643063	676	0.279586	0.383000	0.385417	
736	0.320652	117	0.034188	147	0.857143	0.643063	736	0.320652	0.366000	0.385313	
679	0.288660	94	0.010638	227	0.832599	0.643063	679	0.288660	0.386000	0.385317	
627	0.280702	65	0.076923	308	0.883117	0.643063	627	0.280702	0.453000	0.385675	
705	0.319149	98	0.051020	197	0.878173	0.643063	705	0.319149	0.403000	0.385766	
711	0.305204	116	0.017241	173	0.872832	0.643063	711	0.305204	0.370000	0.385684	
731	0.310534	108	0.018519	161	0.850932	0.643063	731	0.310534	0.366000	0.385581	
732	0.299180	102	0.029412	166	0.885542	0.643063	732	0.299180	0.369000	0.385495	
712	0.301966	124	0.016129	164	0.914634	0.643063	712	0.301966	0.367000	0.385400	
734	0.275204	116	0.025862	150	0.840000	0.643063	734	0.275204	0.331000	0.385121	
632	0.289557	134	0.067164	234	0.888889	0.643063	632	0.289557	0.400000	0.385197	
648	0.280864	135	0.029630	217	0.976959	0.643063	648	0.280864	0.398000	0.385262	
740	0.304054	77	0.051948	183	0.967213	0.643063	740	0.304054	0.406000	0.385367	
773	0.304010	75	0.066667	152	0.940789	0.643063	773	0.304010	0.383000	0.385355	
687	0.257642	80	0.012500	233	0.905579	0.643063	687	0.257642	0.389000	0.385373	
671	0.296572	80	0.050000	249	0.927711	0.643063	671	0.296572	0.434000	0.385615	
737	0.261872	121	0.016529	142	0.873239	0.643063	737	0.261872	0.319000	0.385285	
730	0.287671	121	0.008264	149	0.932886	0.643063	730	0.287671	0.350000	0.385111	
737	0.252374	124	0.008065	139	0.942446	0.643063	737	0.252374	0.318000	0.384782	
730	0.308219	111	0.063063	159	0.886792	0.643063	730	0.308219	0.373000	0.384725	
744	0.309140	115	0.078261	141	0.900709	0.643063	744	0.309140	0.366000	0.384634	
758	0.323219	93	0.064516	149	0.805369	0.643063	758	0.323219	0.371000	0.384568	
701	0.310984	123	0.016260	176	0.875000	0.643063	701	0.310984	0.374000	0.384517	
697	0.292683	118	0.033898	185	0.924324	0.643063	697	0.292683	0.379000	0.384491	
734	0.307902	129	0.038760	137	0.897810	0.643063	734	0.307902	0.354000	0.384346	
691	0.303907	119	0.033613	190	0.852632	0.643063	691	0.303907	0.376000	0.384306	
720	0.281944	119	0.025210	161	0.850932	0.643063	720	0.281944	0.343000	0.384111	
687	0.294032	125	0.000000	188	0.813830	0.643063	687	0.294032	0.355000	0.383975	
716	0.315642	102	0.019608	182	0.912088	0.643063	716	0.315642	0.394000	0.384022	
726	0.298898	117	0.034188	157	0.898089	0.643063	726	0.298898	0.362000	0.383919	
739	0.300406	116	0.060345	145	0.917241	0.643063	739	0.300406	0.362000	0.383818	
711	0.306610	139	0.014388	150	0.873333	0.643063	711	0.306610	0.351000	0.383666	
723	0.355463	118	0.008475	159	0.874214	0.643063	723	0.355463	0.397000	0.383728	
720	0.300000	114	0.061404	166	0.879518	0.643063	720	0.300000	0.369000	0.383660	
729	0.305898	112	0.053571	159	0.955975	0.643063	729	0.305898	0.381000	0.383648	
739	0.374831	104	0.009615	157	0.859873	0.643063	739	0.374831	0.413000	0.383781	
696	0.326149	112	0.053571	192	0.843750	0.643063	696	0.326149	0.395000	0.383832	
732	0.293716	121	0.008264	147	0.897959	0.643063	732	0.293716	0.348000	0.383671	
719	0.279555	104	0.067308	177	0.898305	0.643063	719	0.279555	0.367000	0.383597	
627	0.293461	79	0.050633	294	0.874150	0.643063	627	0.293461	0.445000	0.383869	
676	0.286982	81	0.012346	243	0.905350	0.643063	676	0.286982	0.415000	0.384007	
663	0.322775	100	0.030000	237	0.860759	0.643063	663	0.322775	0.421000	0.384170	
709	0.307475	85	0.023529	206	0.752427	0.643063	709	0.307475	0.375000	0.384130	
739	0.290934	93	0.032258	168	0.898810	0.643063	739	0.290934	0.369000	0.384064	
749	0.300401	92	0.010870	159	0.886792	0.643063	749	0.300401	0.367000	0.383990	
709	0.290550	111	0.045045	180	0.916667	0.643063	709	0.290550	0.376000	0.383955	
652	0.292945	101	0.049505	247	0.894737	0.643063	652	0.292945	0.417000	0.384097	
642	0.323988	103	0.087379	255	0.898039	0.643063	642	0.323988	0.446000	0.384363	
731	0.300958	125	0.048000	144	0.840278	0.643063	731	0.300958	0.347000	0.384203	
683	0.285505	118	0.050847	199	0.919598	0.643063	683	0.285505	0.384000	0.384203	
739	0.288227	100	0.080000	161	0.826087	0.643063	739	0.288227	0.354000	0.384075	
740	0.298649	107	0.065421	153	0.784314	0.643063	740	0.298649	0.348000	0.383922	
735	0.293878	111	0.072072	154	0.798701	0.643063	735	0.293878	0.347000	0.383767	
757	0.307794	95	0.031579	148	0.891892	0.643063	757	0.307794	0.368000	0.383701	
729	0.351166	103	0.067961	168	0.898810	0.643063	729	0.351166	0.414000	0.383828	
707	0.280057	89	0.067416	204	0.862745	0.643063	707	0.280057	0.380000	0.383812	
705	0.320567	107	0.028037	188	0.867021	0.643063	705	0.320567	0.392000	0.383846	
745	0.300671	106	0.009434	149	0.892617	0.643063	745	0.300671	0.358000	0.383739	
768	0.368490	87	0.034483	145	0.924138	0.643063	768	0.368490	0.420000	0.383888	
677	0.327917	78	0.064103	245	0.914286	0.643063	677	0.327917	0.451000	0.384162	
738	0.330623	75	0.053333	187	0.919786	0.643063	738	0.330623	0.420000	0.384307	
765	0.322876	75	0.026667	160	0.900000	0.643063	765	0.322876	0.393000	0.384343	
716	0.301676	102	0.049020	182	0.890110	0.643063	716	0.301676	0.383000	0.384337	
695	0.339568	115	0.060870	190	0.973684	0.643063	695	0.339568	0.428000	0.384513	
726	0.330579	77	0.051948	197	0.944162	0.643063	726	0.330579	0.430000	0.384694	
685	0.324088	92	0.076087	223	0.874439	0.643063	685	0.324088	0.424000	0.384851	
775	0.325161	107	0.046729	118	0.822034	0.643063	775	0.325161	0.354000	0.384729	
781	0.321383	81	0.074074	138	0.833333	0.643063	781	0.321383	0.372000	0.384678	
724	0.341160	100	0.050000	176	0.852273	0.643063	724	0.341160	0.402000	0.384747	
681	0.295154	103	0.077670	216	0.819444	0.643063	681	0.295154	0.386000	0.384751	
695	0.374101	121	0.066116	184	0.809783	0.643063	695	0.374101	0.417000	0.384877	
706	0.300283	115	0.000000	179	0.843575	0.643063	706	0.300283	0.363000	0.384792	
704	0.336648	121	0.024793	175	0.937143	0.643063	704	0.336648	0.404000	0.384867	
729	0.288066	119	0.000000	152	0.914474	0.643063	729	0.288066	0.349000	0.384728	
733	0.331514	101	0.049505	166	0.879518	0.643063	733	0.331514	0.394000	0.384764	
709	0.321580	95	0.052632	196	0.877551	0.643063	709	0.321580	0.405000	0.384841	
743	0.306864	97	0.020619	160	0.925000	0.643063	743	0.306864	0.378000	0.384815	
717	0.278940	101	0.049505	182	0.917582	0.643063	717	0.278940	0.372000	0.384767	
725	0.273103	98	0.040816	177	0.943503	0.643063	725	0.273103	0.369000	0.384707	
556	0.237410	96	0.031250	348	0.876437	0.643063	556	0.237410	0.440000	0.384916	
613	0.282219	74	0.040541	313	0.894569	0.643063	613	0.282219	0.456000	0.385183	
681	0.277533	76	0.039474	243	0.901235	0.643063	681	0.277533	0.411000	0.385279	
697	0.295552	76	0.052632	227	0.911894	0.643063	697	0.295552	0.417000	0.385398	
687	0.280932	64	0.031250	249	0.907631	0.643063	687	0.280932	0.421000	0.385530	
742	0.296496	126	0.023810	132	0.825758	0.643063	742	0.296496	0.332000	0.385332	
685	0.341606	123	0.040650	192	0.750000	0.643063	685	0.341606	0.383000	0.385323	
746	0.310992	95	0.052632	159	0.880503	0.643063	746	0.310992	0.377000	0.385293	
738	0.294038	116	0.051724	146	0.890411	0.643063	738	0.294038	0.353000	0.385174	
734	0.288828	115	0.008696	151	0.874172	0.643063	734	0.288828	0.345000	0.385028	
718	0.324513	126	0.031746	156	0.871795	0.643063	718	0.324513	0.373000	0.384984	
740	0.310811	127	0.047244	133	0.924812	0.643063	740	0.310811	0.359000	0.384890	
736	0.292120	102	0.088235	162	0.790123	0.643063	736	0.292120	0.352000	0.384771	
741	0.321188	100	0.040000	159	0.905660	0.643063	741	0.321188	0.386000	0.384776	
730	0.321918	103	0.126214	167	0.850299	0.643063	730	0.321918	0.390000	0.384794	
739	0.290934	99	0.050505	162	0.888889	0.643063	739	0.290934	0.364000	0.384720	
667	0.304348	114	0.026316	219	0.858447	0.643063	667	0.304348	0.394000	0.384753	
734	0.310627	110	0.009091	156	0.897436	0.643063	734	0.310627	0.369000	0.384697	
706	0.286119	83	0.012048	211	0.862559	0.643063	706	0.286119	0.385000	0.384698	
693	0.339105	78	0.051282	229	0.934498	0.643063	693	0.339105	0.453000	0.384939	
722	0.354571	99	0.090909	179	0.972067	0.643063	722	0.354571	0.439000	0.385128	
725	0.315862	108	0.046296	167	0.880240	0.643063	725	0.315862	0.381000	0.385114	
759	0.303030	103	0.067961	138	0.862319	0.643063	759	0.303030	0.356000	0.385013	
753	0.341301	98	0.040816	149	0.765101	0.643063	753	0.341301	0.375000	0.384978	
726	0.278237	120	0.041667	154	0.805195	0.643063	726	0.278237	0.331000	0.384791	
715	0.302098	141	0.014184	144	0.881944	0.643063	715	0.302098	0.345000	0.384654	
738	0.299458	123	0.040650	139	0.877698	0.643063	738	0.299458	0.348000	0.384528	
738	0.291328	100	0.100000	162	0.925926	0.643063	738	0.291328	0.375000	0.384495	
730	0.289041	109	0.036697	161	0.913043	0.643063	730	0.289041	0.362000	0.384418	
753	0.341301	124	0.016129	123	0.829268	0.643063	753	0.341301	0.361000	0.384339	
667	0.262369	104	0.096154	229	0.890830	0.643063	667	0.262369	0.389000	0.384355	
742	0.303235	95	0.021053	163	0.858896	0.643063	742	0.303235	0.367000	0.384296	
740	0.331081	94	0.063830	166	0.939759	0.643063	740	0.331081	0.407000	0.384372	
796	0.311558	79	0.025316	125	0.936000	0.643063	796	0.311558	0.367000	0.384314	
732	0.304645	123	0.008130	145	0.889655	0.643063	732	0.304645	0.353000	0.384209	
725	0.303448	100	0.010000	175	0.834286	0.643063	725	0.303448	0.367000	0.384152	
728	0.324176	123	0.048780	149	0.845638	0.643063	728	0.324176	0.368000	0.384098	
762	0.290026	83	0.048193	155	0.851613	0.643063	762	0.290026	0.357000	0.384009	
686	0.249271	106	0.028302	208	0.903846	0.643063	686	0.249271	0.362000	0.383936	
680	0.279412	103	0.000000	217	0.898618	0.643063	680	0.279412	0.385000	0.383940	
682	0.244868	115	0.026087	203	0.921182	0.643063	682	0.244868	0.357000	0.383851	
731	0.296854	112	0.026786	157	0.898089	0.643063	731	0.296854	0.361000	0.383777	
691	0.293777	106	0.066038	203	0.935961	0.643063	691	0.293777	0.400000	0.383829	
645	0.306977	98	0.040816	257	0.957198	0.643063	645	0.306977	0.448000	0.384038	
684	0.302632	129	0.046512	187	0.871658	0.643063	684	0.302632	0.376000	0.384012	
714	0.308123	113	0.008850	173	0.890173	0.643063	714	0.308123	0.375000	0.383983	
732	0.336066	111	0.009009	157	0.904459	0.643063	732	0.336066	0.389000	0.383999	
714	0.310924	103	0.048544	183	0.857923	0.643063	714	0.310924	0.384000	0.383999	
615	0.304065	85	0.035294	300	0.860000	0.643063	615	0.304065	0.448000	0.384203	
754	0.297082	103	0.009709	143	0.958042	0.643063	754	0.297082	0.362000	0.384133	
552	0.315217	92	0.108696	356	0.904494	0.643063	552	0.315217	0.506000	0.384519	
679	0.328424	114	0.043860	207	0.879227	0.643063	679	0.328424	0.410000	0.384600	
673	0.285290	72	0.027778	255	0.921569	0.643063	673	0.285290	0.429000	0.384740	
661	0.302572	92	0.021739	247	0.821862	0.643063	661	0.302572	0.405000	0.384804	
618	0.294498	96	0.031250	286	0.856643	0.643063	618	0.294498	0.430000	0.384946	
657	0.322679	106	0.028302	237	0.864979	0.643063	657	0.322679	0.420000	0.385055	
674	0.342730	77	0.025974	249	0.907631	0.643063	674	0.342730	0.459000	0.385285	
663	0.274510	88	0.000000	249	0.783133	0.643063	663	0.274510	0.377000	0.385260	
