1100	0100	0110	0010	0011	1110	0001	0000	1000	1010	1101
0.000076	0.000469	0.000183	0.003166	0.368009	0.000055	0.363084	0.264908	0.000008	0.000030	0.000012
0.000092	0.000447	0.000163	0.001456	0.272617	0.000064	0.364537	0.360057	0.000374	0.000181	0.000012
0.000015	0.000132	0.000028	0.000351	0.389768	0.000009	0.378898	0.230786	0.000001	0.000010	0.000001
0.000102	0.000512	0.000197	0.002702	0.374884	0.000063	0.374173	0.246455	0.000577	0.000322	0.000013
0.000028	0.000197	0.000046	0.000656	0.448813	0.000021	0.383423	0.166561	0.000168	0.000084	0.000002
0.000108	0.000525	0.000173	0.002385	0.388188	0.000080	0.366677	0.241080	0.000475	0.000293	0.000016
0.000067	0.000384	0.000116	0.001408	0.350900	0.000055	0.377588	0.268943	0.000345	0.000187	0.000007
0.000058	0.000345	0.000090	0.001341	0.413304	0.000041	0.374273	0.210038	0.000321	0.000181	0.000006
0.000114	0.000400	0.000164	0.001693	0.349342	0.000101	0.357267	0.290286	0.000359	0.000251	0.000024
0.000082	0.000440	0.000139	0.001756	0.361624	0.000064	0.374640	0.260583	0.000424	0.000238	0.000010
0.000231	0.000745	0.000390	0.003300	0.307754	0.000209	0.360932	0.325042	0.000818	0.000532	0.000048
0.000083	0.000395	0.000134	0.001490	0.343232	0.000070	0.370423	0.283574	0.000370	0.000217	0.000011
0.000088	0.000379	0.000168	0.002003	0.350384	0.000077	0.359697	0.287052	0.000034	0.000098	0.000019
0.000043	0.000287	0.000094	0.000739	0.263107	0.000038	0.359539	0.376120	0.000004	0.000024	0.000006
0.000050	0.000296	0.000084	0.000720	0.255982	0.000040	0.372289	0.370187	0.000225	0.000121	0.000005
0.000488	0.000399	0.000238	0.001453	0.322608	0.000346	0.369111	0.282369	0.017587	0.005321	0.000082
0.001289	0.000951	0.000869	0.004344	0.294026	0.001183	0.345845	0.314451	0.027159	0.009524	0.000358
0.000726	0.000814	0.000575	0.005009	0.368455	0.000649	0.358785	0.243569	0.015723	0.005554	0.000142
0.000358	0.000012	0.000158	0.003428	0.272793	0.000272	0.358418	0.340555	0.018459	0.005489	0.000058
0.000114	0.000002	0.000079	0.004550	0.329582	0.000098	0.353976	0.296185	0.011887	0.003502	0.000025
0.000725	0.000805	0.000535	0.004947	0.339887	0.000596	0.353986	0.264148	0.026017	0.008217	0.000137
0.000061	0.000437	0.000158	0.002881	0.398769	0.000050	0.368028	0.229542	0.000003	0.000063	0.000008
0.000040	0.000355	0.000096	0.001146	0.334071	0.000029	0.378277	0.285942	0.000004	0.000035	0.000004
0.000471	0.000725	0.000421	0.003587	0.312721	0.000391	0.361394	0.306529	0.010191	0.003487	0.000082
0.000473	0.000557	0.000332	0.002278	0.300029	0.000416	0.361570	0.318640	0.011721	0.003903	0.000081
0.000169	0.000005	0.000166	0.006889	0.326618	0.000168	0.358345	0.294339	0.010045	0.003229	0.000027
0.000086	0.000002	0.000046	0.002045	0.324548	0.000072	0.362996	0.302379	0.007668	0.000142	0.000015
0.000183	0.000006	0.000083	0.002530	0.282912	0.000127	0.352705	0.349427	0.011903	0.000084	0.000040
0.000628	0.000026	0.000120	0.000989	0.228283	0.000423	0.352530	0.391803	0.024343	0.000744	0.000111
0.000154	0.000004	0.000118	0.004720	0.306971	0.000142	0.360473	0.315426	0.010279	0.001687	0.000026
0.001115	0.000103	0.000695	0.006904	0.236603	0.001005	0.345407	0.380057	0.024125	0.003676	0.000309
0.002220	0.000146	0.001407	0.013118	0.274807	0.001824	0.311034	0.281490	0.085857	0.027293	0.000804
0.000248	0.000003	0.000039	0.000325	0.371951	0.000213	0.357623	0.232721	0.028527	0.008291	0.000058
0.000190	0.000003	0.000043	0.000651	0.378349	0.000190	0.357026	0.234354	0.023197	0.005949	0.000050
0.005752	0.000125	0.001097	0.002343	0.212761	0.005107	0.209830	0.144694	0.399632	0.017095	0.001565
0.002332	0.000076	0.000358	0.000633	0.333660	0.002007	0.353460	0.217283	0.084754	0.003257	0.002180
0.004298	0.000112	0.000831	0.001017	0.292540	0.003891	0.270572	0.160130	0.250612	0.012153	0.003844
0.004825	0.001926	0.001762	0.001372	0.338160	0.004262	0.312814	0.178968	0.142682	0.008986	0.004241
0.000103	0.000474	0.000134	0.000608	0.380741	0.000086	0.369977	0.247728	0.000001	0.000061	0.000086
0.000254	0.000714	0.000251	0.000859	0.374660	0.000187	0.373000	0.248608	0.001064	0.000220	0.000184
0.000288	0.000838	0.000277	0.001084	0.380416	0.000244	0.371066	0.243773	0.001508	0.000263	0.000244
0.000097	0.000382	0.000101	0.000513	0.409952	0.000078	0.378668	0.209618	0.000429	0.000085	0.000077
0.000082	0.000336	0.000086	0.000434	0.401988	0.000068	0.388931	0.207575	0.000361	0.000072	0.000067
0.000032	0.000169	0.000040	0.000205	0.402234	0.000021	0.367070	0.230196	0.000000	0.000012	0.000021
0.000108	0.000546	0.000154	0.000684	0.376239	0.000077	0.379985	0.242075	0.000005	0.000052	0.000076
0.008584	0.004156	0.003492	0.003631	0.267077	0.007427	0.264963	0.183980	0.233396	0.015929	0.007364
0.000176	0.000763	0.000229	0.001131	0.375466	0.000128	0.364120	0.257778	0.000002	0.000079	0.000126
0.000057	0.000366	0.000087	0.000430	0.374575	0.000045	0.390634	0.233727	0.000001	0.000034	0.000044
0.000166	0.000910	0.000263	0.001269	0.368880	0.000129	0.389485	0.238669	0.000005	0.000099	0.000127
0.000188	0.000840	0.000245	0.001027	0.380759	0.000148	0.367559	0.248986	0.000000	0.000100	0.000147
0.000249	0.001148	0.000353	0.001430	0.374113	0.000191	0.375436	0.246778	0.000000	0.000114	0.000189
0.000043	0.000267	0.000057	0.000349	0.429811	0.000034	0.372716	0.196666	0.000000	0.000023	0.000034
0.000097	0.000684	0.000144	0.000844	0.385446	0.000068	0.380204	0.232409	0.000000	0.000038	0.000067
0.000092	0.000618	0.000142	0.000726	0.372931	0.000069	0.389464	0.235847	0.000000	0.000043	0.000068
0.000085	0.000516	0.000126	0.000582	0.377101	0.000064	0.385110	0.236315	0.000000	0.000039	0.000063
0.000101	0.000583	0.000150	0.000667	0.376215	0.000073	0.384273	0.237826	0.000000	0.000040	0.000071
0.000251	0.001244	0.000372	0.001649	0.372686	0.000207	0.379784	0.243449	0.000000	0.000155	0.000203
0.000064	0.000387	0.000089	0.000431	0.385244	0.000047	0.378021	0.235644	0.000000	0.000028	0.000046
0.000125	0.000648	0.000176	0.000738	0.378696	0.000097	0.378034	0.241328	0.000000	0.000061	0.000097
0.000040	0.000253	0.000055	0.000319	0.414081	0.000032	0.379934	0.205231	0.000000	0.000023	0.000032
0.000038	0.000274	0.000061	0.000363	0.400620	0.000029	0.393446	0.205122	0.000000	0.000018	0.000028
0.000130	0.000673	0.000188	0.000791	0.376007	0.000110	0.382462	0.239450	0.000000	0.000081	0.000109
0.000084	0.000435	0.000121	0.000521	0.376706	0.000068	0.383555	0.238394	0.000001	0.000047	0.000067
0.008926	0.002727	0.002611	0.001469	0.226078	0.007092	0.222622	0.150230	0.347742	0.023297	0.007206
0.009881	0.003504	0.003657	0.002432	0.231637	0.008596	0.230671	0.167105	0.310740	0.023017	0.008759
0.000071	0.000362	0.000098	0.000369	0.379826	0.000049	0.377627	0.241521	0.000000	0.000029	0.000049
