Fagopyrum_esculentum	C
Fagopyrum_tataricum	C
Fagus_grandifolia	B
Fagus_sylvatica	A
Faramea_occidentalis	C
Festuca_idahoensis	C
Festuca_ovina	C
Festuca_pratensis	C
Festuca_rubra	C
Festuca_rupicola	C
Folioceros_fuciformis	C
Folioceros_glandulosus	D
Fossombronia_angulosa	C
Fossombronia_caespitiformis	C
Fossombronia_pusilla	C
Fossombronia_wondraczekii	C
Fragaria_vesca	C
Fraxinus_excelsior	C
Galium_album	C
Galium_aparine	C
Gaultheria_procumbens	B
Gaultheria_shallon	A
Genista_cinerea	C
Geothallus_tuberosus	I
Geranium_pratense	C
Geum_rivale	C
Ginkgo_biloba	C
Glechoma_hederacea	C
Gleichenia_microphylla	C
Gliricidia_sepium	C
Glycine_max	C
Gnetum_gnemon	B
Goodyera_foliosa	A
Goodyera_maximowicziana	B
Goodyera_oblongifolia	B
Goodyera_procera	A
Goodyera_pubescens	B
Goodyera_repens	B
Goodyera_schlechtendaliana	B
Goodyera_velutina	A
Greeneothallus_gemmiparus	C
Guapira_discolor	B
Guapira_fragrans	B
Guarea_pterorhachis	C
Gymnadenia_conopsea	A
Gynostemma_pentaphyllum	C
Handroanthus_ochraceus	C
Haplomitrium_blumei	F
Haplomitrium_chilensis	C
Haplomitrium_gibbsiae	F
Haplomitrium_hookeri	F
Hedera_rhombea	C
Hedyosmum_goudotianum	C
Helianthemum_squamatum	C
Helianthus_annuus	C
Helichrysum_stoechas	C
Heteropogon_contortus	C
Heterotheca_villosa	C
Hexalectris_revoluta	B
Hieronyma_oblonga	C
Holcus_lanatus	C
Hopea_odorata	B
Hordeum_vulgare	C
Huperzia_appressa	I
Huperzia_australiana	C
Huperzia_lucidula	I
Huperzia_selago	C
Hyacinthoides_non_scripta	C
Hymenophyton_flabellatum	C
Hymenostegia_ngouniensis	C
Hypericum_maculatum	C
Hypochaeris_radicata	C
Ilex_aquifolium	E
Inga_acreana	C
Inga_edulis	C
Intsia_bijuga	B
Inula_conyza	C
Ionopsis_utricularioides	B
Ipomoea_pes_caprae	C
Isoetes_echinospora	J
Isoetes_lacustris	E
Isopaches_bicrenatus	B
Jacobaea_vulgaris	C
Japonolirion_osense	C
Jensenia_connivens	C
Juglans_regia	B
Juncus_bulbosus	C
Kandelia_candel	C
Keteleeria_davidiana	A
Knautia_arvensis	C
Kobresia_myosuroides	A
Kummerowia_striata	C
Lamium_album	C
Larix_decidua	A
Larix_gmelinii	A
Larix_kaempferi	B
Lavandula_latifolia	C
Leiosporoceros_dussii	I
Leontodon_hispidus	C
Lepidozamia_hopei	C
Lepidozia_reptans	G
Leymus_mollis	C
Ligularia_virgaurea	C
Ligustrum_vulgare	C
Limodorum_abortivum	A
Linnaea_borealis	C
Liparis_kumokiri	B
Liparis_liliifolia	B
Liparis_loeselii	B
Listera_cordata	B
Listera_ovata	B
Litsea_cubeba	C
Littorella_uniflora	K
Lobatiriccardia_lobata	B
Lobelia_dortmanna	K
Lolium_multiflorum	C
Lolium_perenne	C
Lophozia_ventricosa	B
Lophozonia_cunninghamii	B
Lophozonia_menziesii	A
Lotus_brunneri	C
Lotus_corniculatus	C
Lotus_jacobaeus	C
Lotus_japonicus	C
Luehea_seemannii	C
Lunularia_cruciata	C
Lupinus_latifolius	G
Luronium_natans	C
Lycium_barbarum	C
Lycopodiella_inundata	F
Lycopodiella_lateralis	F
Lycopodium_annotinum	F
Lycopodium_clavatum	C
Lycopodium_fastigiatum	F
Lycopodium_magellanicum	C
Lycopodium_obscurum	C
Lycopodium_volubile	I
Macrozamia_communis	C
Maianthemum_bifolium	C
Maianthemum_racemosum	C
Malus_domestica	C
Malus_hupehensis	C
Malus_micromalus	C
Malus_sieboldii	C
Malus_sylvestris	C
Mangifera_indica	E
Mannia_androgyna	I
Mannia_fragrans	I
Marchantia_paleacea	C
Marchantia_polymorpha	C
Marsilea_crenata	I
Medicago_murex	C
Medicago_polymorpha	C
Medicago_truncatula	C
Megaceros_flagellaris	I
Megaceros_leptohymenius	D
Megaceros_pellucidus	D
Megathyrsus_maximus	C
Melilotus_albus	C
Melinis_repens	C
Mercurialis_perennis	C
Metzgeria_conjugata	I
Metzgeria_decipiens	I
Metzgeria_furcata	I
Metzgeria_pubescens	I
Metzgeria_temperata	I
Miscanthus_sinensis	C
Moerckia_blyttii	C
Monoclea_forsteri	C
Monoclea_gottschei	C
Monosolenium_tenerum	I
Montinia_caryophyllacea	C
Moringa_drouhardii	C
Moringa_hildebrandtii	C
Moringa_oleifera	C
Musa_acuminata	C
Myosotis_ramosissima	C
Nardia_compressa	I
Nardia_geoscyphus	B
Nardia_scalaris	B
Neohodgsonia_mirabilis	D
Neoorthocaulis_floerkei	B
Neottia_nidus_avis	A
Nephrolepis_hirsutula	C
Nervilia_nipponica	B
Neuwiedia_veratrifolia	B
Noccaea_caerulescens	C
Noteroclada_confluens	C
Nothoceros_aenigmaticus	I
Nothoceros_giganteus	I
Nothoceros_vincentianus	D
Notothylas_javanica	C
Notothylas_orbicularis	C
Nyholmiella_obtusifolia	I
Nymphaea_alba	I
Odontoschisma_denudatum	G
Olea_europaea	C
Oloptum_miliaceum	C
Ononis_repens	C
Ophioglossum_californicum	C
Ophioglossum_costatum	C
Ophioglossum_vulgatum	C
Ophrys_fuciflora	B
Ophrys_insectifera	A
Orchis_anthropophora	B
Orchis_mascula	B
Orchis_militaris	B
Orchis_purpurea	B
Orchis_simia	B
Origanum_vulgare	C
Orixa_japonica	C
Orthilia_secunda	A
Orthocaulis_attenuatus	B
Oryza_sativa	C
Osmunda_regalis	C
Osmundastrum_cinnamomeum	C
Ostrya_carpinifolia	A
Oxalis_acetosella	C
Oxalis_stricta	C
Oxymitra_incrassata	I
Pachyschistochila_splachnophylla	G
Palhinhaea_cernua	C
Pallavicinia_lyellii	C
Pallavicinia_xiphoides	I
Panax_ginseng	C
Panax_japonicus	C
Panicum_virgatum	C
Paphiopedilum_armeniacum	A
Paphiopedilum_dianthum	B
Paraphymatoceros_coriaceus	D
Paris_incompleta	C
Paris_quadrifolia	C
Pascopyrum_smithii	C
Paspalum_distichum	C
Pellia_endiviifolia	C
Pellia_epiphylla	C
Pellia_neesiana	C
Perilla_frutescens	C
Petalophyllum_ralfsii	C
Phaeoceros_carolinianus	D
Phaeoceros_dendroceroides	D
Phaeoceros_laevis	D
Phaeoceros_pearsonii	I
Phaeomegaceros_coriaceus	D
Phaeomegaceros_hirticalyx	F
Phaius_tancarvilleae	G
Phalaris_arundinacea	C
Phaseolus_vulgaris	C
Phellodendron_amurense	C
Phlegmariurus_phlegmaria	C
Phoenix_dactylifera	C
Phragmites_australis	C
Phyllanthus_calycinus	E
Phyllothallia_nivicola	I
Physcomitrella_patens	I
Phytolacca_americana	C
Picea_abies	A
Picea_crassifolia	A
Picea_glauca	A
Picea_jezoensis	B
Picea_mariana	A
Picea_rubens	G
Picea_sitchensis	B
Picea_smithiana	B
Pilea_pumila	C
Pilosella_officinarum	C
Pinus_albicaulis	B
Pinus_banksiana	A
Pinus_canariensis	B
Pinus_caribaea	A
Pinus_cembra	A
Pinus_contorta	A
Pinus_densiflora	A
Pinus_edulis	G
Pinus_elliottii	A
Pinus_halepensis	A
Pinus_jeffreyi	B
Pinus_kesiya	B
Pinus_koraiensis	A
Pinus_lambertiana	A
Pinus_longaeva	A
Pinus_massoniana	A
Pinus_montezumae	A
Pinus_mugo	A
Pinus_muricata	A
Pinus_nigra	B
Pinus_parviflora	B
Pinus_patula	B
Pinus_pinaster	A
Pinus_pinea	B
Pinus_ponderosa	A
Pinus_pumila	B
Pinus_radiata	A
Pinus_roxburghii	B
Pinus_sabiniana	A
Pinus_strobus	A
Pinus_sylvestris	A
Pinus_tabuliformis	A
Pinus_taeda	A
Pinus_thunbergii	A
Pinus_virginiana	B
Pinus_wallichiana	A
Piper_nigrum	C
Pisonia_aculeata	B
Pisonia_albida	B
Pisonia_grandis	B
Pisonia_sandwicensis	B
Pisonia_sechellarum	C
Pisonia_taina	B
Pisum_sativum	C
Plagiochasma_rupestre	C
Plagiogyria_glauca	C
Plantago_afra	C
Plantago_asiatica	C
Plantago_lanceolata	C
Plantago_major	C
Platanthera_azorica	B
Platanthera_chlorantha	A
Platanthera_micrantha	B
Pleurozia_gigantea	I
Pleurozia_purpurea	I
Poa_pratensis	C
Podocarpus_oleifolius	C
Podococcus_barteri	C
Podomitrium_phyllanthus	C
Polygala_amara	C
Polygala_calcarea	C
Polygala_comosa	C
Polygala_myrtifolia	C
Polygala_rupestris	C
Polygala_serpyllifolia	C
Polygala_vulgaris	C
Polygonum_cuspidatum	C
Polypodium_glycyrrhiza	C
Polystichum_acrostichoides	C
Populus_alba	A
Populus_balsamifera	B
Populus_davidiana	A
Populus_deltoides	K
Populus_euphratica	C
Populus_nigra	A
Populus_simonii	A
Populus_tremula	H
Populus_trichocarpa	B
Potentilla_erecta	C
Preissia_quadrata	C
Prumnopitys_ferruginea	C
Prumnopitys_montana	C
Prumnopitys_taxifolia	C
Prunella_vulgaris	C
Prunus_africana	C
Prunus_persica	C
Pseudorchis_albida	A
Pseudotsuga_menziesii	A
Psilotum_nudum	C
Pteridium_aquilinum	C
Pterostylis_nutans	B
Pterygodium_catholicum	A
Ptisana_purpurascens	C
Puccinellia_distans	C
Puccinellia_maritima	C
Pulmonaria_obscura	C
Purdiaea_nutans	C
Pyrola_minor	B
Pyrola_rotundifolia	A
Pyrorchis_nigricans	B
Pyrus_pyrifolia	C
Quercus_agrifolia	B
Quercus_alba	A
Quercus_cerris	A
Quercus_douglasii	H
Quercus_fabri	A
Quercus_ilex	A
Quercus_incana	A
Quercus_petraea	A
Quercus_phellos	G
Quercus_pubescens	B
Quercus_robur	A
Quercus_rubra	A
Quercus_salicina	B
Quercus_suber	A
Quercus_variabilis	A
Quercus_wislizeni	A
Ranunculus_auricomus	C
Ranunculus_montanus	C
Ranunculus_repens	C
Retama_sphaerocarpa	C
Rhizophora_apiculata	C
Rhododendron_decorum	A
Rhododendron_ferrugineum	B
Rhododendron_fortunei	G
Rhododendron_groenlandicum	B
Rhododendron_racemosum	B
Rhododendron_tomentosum	B
Rhomboda_cristata	B
Riccardia_latifrons	B
Riccardia_multifida	B
Riccardia_palmata	B
Riccia_huebeneriana	I
Riella_helicophylla	I
Robinia_pseudoacacia	C
Rosa_multiflora	C
Rosmarinus_officinalis	C
Rubus_parvifolius	C
Rubus_saxatilis	C
Ruta_chalepensis	C
Saccobasis_polita	B
Saccogyna_viticulosa	B
Salicornia_europaea	C
Salix_alba	B
Salix_arctica	A
Salix_caprea	H
Salix_herbacea	B
Salix_polaris	A
Salix_reinii	H
Salix_repens	E
Salix_reticulata	B
Salix_tetrasperma	A
Salix_viminalis	H
Salvadora_persica	C
Sanionia_uncinata	I
Santiria_trimera	C
Saussurea_involucrata	G
Sauteria_alpina	I
Saxifraga_oppositifolia	C
Scapania_calcicola	B
Scapania_cuspiduligera	B
Scapania_irrigua	B
Scapania_umbrosa	B
Schistochilopsis_incisa	B
Schizocodon_soldanelloides	G
Selaginella_kraussiana	C
Selaginella_moellendorffii	C
Selaginella_selaginoides	C
Senegalia_senegal	C
Sequoiadendron_giganteum	C
Serapias_cordigera	B
Sesleria_caerulea	C
Setaria_pumila	C
Shorea_guiso	B
Shorea_obtusa	B
Solanum_lycopersicum	C
Solanum_tuberosum	C
Solidago_canadensis	C
Solidago_gigantea	C
Solidago_missouriensis	C
Solidago_rugosa	C
Solidago_virgaurea	C
Sonchus_arvensis	C
Sonchus_tenerrimus	C
Sonneratia_alba	C
Sorbus_aucuparia	C
Sorbus_torminalis	C
Sorghum_bicolor	C
Southbya_nigrella	B
Sphaerocarpos_texanus	I
Sphagnum_palustre	I
Spiranthes_sinensis	B
Subularia_aquatica	I
Swietenia_macrophylla	C
Symphyogyna_brongniartii	C
Symphyogyna_hymenophyllum	C
Symphyogyna_undulata	C
Syntrichia_ruralis	I
Tacca_plantaginea	C
Taeniatherum_caput_medusae	C
Tainia_latifolia	B
Takakia_lepidozioides	I
Tanacetum_vulgare	C
Taraxacum_officinale	C
Targionia_hypophylla	C
Taxus_baccata	E
Tectona_grandis	C
Tetracera_asiatica	C
Tetragastris_panamensis	C
Tetraphis_pellucida	I
Thalictrum_minus	C
Thismia_rodwayi	C
Thlaspi_arvense	C
Thymus_praecox	C
Thymus_pulegioides	C
Tilia_americana	G
Tilia_cordata	H
Tipularia_discolor	B
Tmesipteris_elongata	C
Tmesipteris_tannensis	C
Torilis_arvensis	C
Torilis_japonica	C
Toxicoscordion_venenosum	C
Trachycarpus_fortunei	C
Trachystemon_orientalis	C
Tragopogon_pratensis	C
Treubia_lacunosa	F
Tricoryne_elatior	C
Trientalis_europaea	K
Trifolium_pratense	C
Trifolium_repens	C
Trifolium_subterraneum	C
Trillium_grandiflorum	C
Triplophyllum_vogelii	C
Triraphis_mollis	C
Trisetum_flavescens	C
Trisyngyne_balansae	A
Trisyngyne_codonandra	B
Triticum_aestivum	C
Tritomaria_exsectiformis	B
Tritomaria_quinquedentata	B
Trizeuxis_falcata	B
Tsuga_canadensis	A
Tsuga_mertensiana	B
Typha_angustifolia	C
Typha_latifolia	C
Ulmus_americana	B
Vaccinium_myrtillus	H
Vaccinium_oxycoccos	B
Vaccinium_poasanum	B
Vaccinium_uliginosum	B
Vaccinium_vitis_idaea	A
Vachellia_erioloba	C
Veratrum_oxysepalum	C
Verbena_officinalis	C
Verdoornia_succulenta	B
Veronica_chamaedrys	C
Veronica_hederifolia	C
Vicia_faba	C
Vicia_hirsuta	C
Vicia_sativa	C
Vicia_tetrasperma	C
Vigna_unguiculata	C
Vincetoxicum_rossicum	C
Vitis_vinifera	C
Welwitschia_mirabilis	C
Wiesnerella_denudata	I
Woollsia_pungens	G
Wullschlaegelia_aphylla	B
Xenothallus_vulcanicola	C
Zamia_pumila	C
Zea_mays	C
Zeuxine_agyokuana	B
Zeuxine_strateumatica	B
Zingiber_officinale	C
Zoysia_japonica	C
