Rate	71.43
Rev Jump	14.29
Prior Change	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
745	0.336913	113	0.008850	142	0.936620	0.576538	745	0.336913	0.385000	0.410163	
717	0.351464	116	0.000000	167	0.922156	0.576538	717	0.351464	0.406000	0.410093	
734	0.350136	123	0.016260	143	0.909091	0.576538	734	0.350136	0.389000	0.409747	
711	0.354430	123	0.032520	166	0.879518	0.576538	711	0.354430	0.402000	0.409622	
728	0.318681	128	0.023438	144	0.965278	0.576538	728	0.318681	0.374000	0.409057	
676	0.343195	124	0.032258	200	0.905000	0.576538	676	0.343195	0.417000	0.409181	
720	0.340278	123	0.032520	157	0.853503	0.576538	720	0.340278	0.383000	0.408778	
706	0.330028	106	0.018868	188	0.920213	0.576538	706	0.330028	0.408000	0.408767	
626	0.361022	105	0.000000	269	0.955390	0.576538	626	0.361022	0.483000	0.409874	
620	0.356452	114	0.000000	266	0.936090	0.576538	620	0.356452	0.470000	0.410759	
611	0.322422	119	0.000000	270	0.955556	0.576538	611	0.322422	0.455000	0.411400	
605	0.355372	125	0.016000	270	0.914815	0.576538	605	0.355372	0.464000	0.412151	
608	0.361842	125	0.000000	267	0.966292	0.576538	608	0.361842	0.478000	0.413079	
649	0.369800	94	0.000000	257	0.996109	0.576538	649	0.369800	0.496000	0.414230	
644	0.363354	82	0.000000	274	0.970803	0.576538	644	0.363354	0.500000	0.415405	
667	0.326837	108	0.037037	225	0.933333	0.576538	667	0.326837	0.432000	0.415630	
735	0.364626	85	0.023529	180	0.927778	0.576538	735	0.364626	0.437000	0.415914	
753	0.370518	78	0.000000	169	0.923077	0.576538	753	0.370518	0.435000	0.416166	
683	0.325037	109	0.027523	208	0.942308	0.576538	683	0.325037	0.421000	0.416228	
639	0.305164	115	0.043478	246	0.939024	0.576538	639	0.305164	0.431000	0.416418	
663	0.316742	105	0.028571	232	0.943966	0.576538	663	0.316742	0.432000	0.416615	
724	0.366022	117	0.017094	159	0.943396	0.576538	724	0.366022	0.417000	0.416620	
717	0.354254	134	0.014925	149	0.939597	0.576538	717	0.354254	0.396000	0.416365	
740	0.362162	117	0.059829	143	0.944056	0.576538	740	0.362162	0.410000	0.416288	
749	0.352470	113	0.017699	138	0.963768	0.576538	749	0.352470	0.399000	0.416079	
721	0.399445	112	0.017857	167	0.952096	0.576538	721	0.399445	0.449000	0.416471	
712	0.342697	101	0.019802	187	0.957219	0.576538	712	0.342697	0.425000	0.416572	
729	0.320988	131	0.030534	140	0.971429	0.576538	729	0.320988	0.374000	0.416077	
693	0.401154	138	0.043478	169	0.958580	0.576538	693	0.401154	0.446000	0.416421	
699	0.250358	134	0.007463	167	0.976048	0.801762	699	0.250358	0.339000	0.415541	
600	0.158333	156	0.019231	244	0.979508	0.801762	600	0.158333	0.337000	0.414658	
750	0.416000	100	0.040000	150	0.960000	0.529993	750	0.416000	0.460000	0.415162	
593	0.242833	154	0.019481	253	0.960474	0.728651	593	0.242833	0.390000	0.414886	
613	0.270799	132	0.015152	255	0.941176	0.728651	613	0.270799	0.408000	0.414811	
708	0.289548	128	0.039062	164	0.908537	0.728651	708	0.289548	0.359000	0.414211	
716	0.273743	125	0.032000	159	0.949686	0.728651	716	0.273743	0.351000	0.413538	
699	0.301860	122	0.016393	179	0.932961	0.728651	699	0.301860	0.380000	0.413185	
630	0.238095	136	0.000000	234	0.876068	0.728651	630	0.238095	0.355000	0.412579	
661	0.251135	126	0.000000	213	0.910798	0.728651	661	0.251135	0.360000	0.412037	
700	0.251429	101	0.000000	199	0.909548	0.728651	700	0.251429	0.357000	0.411475	
656	0.257622	134	0.007463	210	0.985714	0.728651	656	0.257622	0.377000	0.411127	
709	0.300423	107	0.028037	184	0.978261	0.728651	709	0.300423	0.396000	0.410976	
625	0.260800	150	0.026667	225	0.942222	0.728651	625	0.260800	0.379000	0.410659	
674	0.267062	111	0.000000	215	0.967442	0.728651	674	0.267062	0.388000	0.410437	
662	0.270393	113	0.008850	225	0.946667	0.728651	662	0.270393	0.393000	0.410268	
662	0.267372	125	0.024000	213	0.953052	0.728651	662	0.267372	0.383000	0.410006	
653	0.294028	122	0.000000	225	0.977778	0.728651	653	0.294028	0.412000	0.410025	
666	0.291291	127	0.000000	207	0.975845	0.728651	666	0.291291	0.396000	0.409892	
722	0.288089	108	0.037037	170	0.988235	0.728651	722	0.288089	0.380000	0.409613	
695	0.271942	128	0.039062	177	0.988701	0.728651	695	0.271942	0.369000	0.409237	
691	0.283647	107	0.018692	202	1.000000	0.728651	691	0.283647	0.400000	0.409152	
682	0.277126	123	0.000000	195	0.984615	0.728651	682	0.277126	0.381000	0.408896	
688	0.296512	127	0.023622	185	0.994595	0.728651	688	0.296512	0.391000	0.408735	
711	0.281294	127	0.007874	162	0.981481	0.728651	711	0.281294	0.360000	0.408300	
736	0.298913	105	0.019048	159	0.981132	0.728651	736	0.298913	0.378000	0.408032	
689	0.264151	140	0.028571	171	0.982456	0.728651	689	0.264151	0.354000	0.407558	
730	0.286301	104	0.028846	166	1.000000	0.728651	730	0.286301	0.378000	0.407301	
654	0.272171	138	0.072464	208	0.971154	0.728651	654	0.272171	0.390000	0.407152	
659	0.282246	116	0.008621	225	0.995556	0.728651	659	0.282246	0.411000	0.407185	
679	0.282769	138	0.014493	183	1.000000	0.728651	679	0.282769	0.377000	0.406929	
719	0.301808	132	0.015152	149	0.979866	0.728651	719	0.301808	0.365000	0.406576	
707	0.285714	129	0.038760	164	0.975610	0.728651	707	0.285714	0.367000	0.406247	
678	0.266962	120	0.025000	202	0.975248	0.728651	678	0.266962	0.381000	0.406038	
660	0.278788	135	0.007407	205	0.965854	0.728651	660	0.278788	0.383000	0.405849	
706	0.297450	125	0.032000	169	0.946746	0.728651	706	0.297450	0.374000	0.405590	
709	0.275035	117	0.051282	174	0.977011	0.728651	709	0.275035	0.371000	0.405311	
707	0.333805	132	0.000000	161	0.950311	0.728651	707	0.333805	0.389000	0.405181	
671	0.284650	133	0.015038	196	0.959184	0.728651	671	0.284650	0.381000	0.404989	
697	0.315638	121	0.000000	182	0.983516	0.728651	697	0.315638	0.399000	0.404942	
682	0.293255	103	0.000000	215	0.962791	0.728651	682	0.293255	0.407000	0.404958	
672	0.333333	121	0.016529	207	0.985507	0.728651	672	0.333333	0.430000	0.405152	
676	0.329882	104	0.000000	220	0.909091	0.728651	676	0.329882	0.423000	0.405289	
665	0.308271	102	0.019608	233	0.965665	0.728651	665	0.308271	0.432000	0.405493	
705	0.326241	112	0.000000	183	0.978142	0.728651	705	0.326241	0.409000	0.405520	
676	0.337278	91	0.021978	233	0.974249	0.728651	676	0.337278	0.457000	0.405907	
695	0.287770	102	0.000000	203	0.955665	0.728651	695	0.287770	0.394000	0.405818	
663	0.280543	104	0.009615	233	0.952790	0.728651	663	0.280543	0.409000	0.405841	
686	0.243440	90	0.044444	224	0.950893	0.728651	686	0.243440	0.384000	0.405681	
734	0.283379	111	0.027027	155	0.974194	0.728651	734	0.283379	0.362000	0.405362	
685	0.309489	111	0.000000	204	0.926471	0.728651	685	0.309489	0.401000	0.405330	
657	0.246575	105	0.009524	238	0.974790	0.728651	657	0.246575	0.395000	0.405256	
692	0.238439	76	0.013158	232	0.969828	0.728651	692	0.238439	0.391000	0.405154	
693	0.316017	102	0.000000	205	0.960976	0.728651	693	0.316017	0.416000	0.405231	
662	0.297583	106	0.000000	232	0.974138	0.728651	662	0.297583	0.423000	0.405356	
654	0.307339	116	0.000000	230	0.965217	0.728651	654	0.307339	0.423000	0.405480	
646	0.323529	112	0.000000	242	0.942149	0.728651	646	0.323529	0.437000	0.405699	
654	0.308869	103	0.029126	243	0.962963	0.728651	654	0.308869	0.439000	0.405928	
721	0.278779	101	0.019802	178	0.960674	0.728651	721	0.278779	0.374000	0.405710	
742	0.280323	105	0.019048	153	0.980392	0.728651	742	0.280323	0.360000	0.405399	
758	0.258575	97	0.020619	145	0.896552	0.728651	758	0.258575	0.328000	0.404876	
765	0.243137	92	0.000000	143	0.965035	0.728651	765	0.243137	0.324000	0.404333	
720	0.286111	93	0.021505	187	0.941176	0.728651	720	0.286111	0.384000	0.404197	
753	0.264276	96	0.020833	151	0.801325	0.728651	753	0.264276	0.322000	0.403653	
694	0.279539	100	0.010000	206	0.975728	0.728651	694	0.279539	0.396000	0.403603	
660	0.301515	102	0.019608	238	0.920168	0.728651	660	0.301515	0.420000	0.403710	
657	0.371385	99	0.000000	244	0.954918	0.728651	657	0.371385	0.477000	0.404186	
680	0.342647	101	0.000000	219	0.977169	0.728651	680	0.342647	0.447000	0.404462	
696	0.316092	86	0.000000	218	0.986239	0.728651	696	0.316092	0.435000	0.404658	
688	0.292151	86	0.023256	226	0.920354	0.728651	688	0.292151	0.411000	0.404698	
674	0.278932	116	0.000000	210	0.961905	0.728651	674	0.278932	0.390000	0.404605	
671	0.292101	107	0.000000	222	0.977477	0.728651	671	0.292101	0.413000	0.404658	
680	0.260294	97	0.030928	223	0.986547	0.728651	680	0.260294	0.400000	0.404629	
685	0.213139	74	0.013514	241	0.958506	0.728651	685	0.213139	0.378000	0.404463	
651	0.282642	105	0.000000	244	0.922131	0.728651	651	0.282642	0.409000	0.404491	
670	0.337313	104	0.000000	226	0.977876	0.728651	670	0.337313	0.447000	0.404752	
674	0.323442	111	0.000000	215	0.958140	0.728651	674	0.323442	0.424000	0.404869	
695	0.293525	105	0.000000	200	0.985000	0.728651	695	0.293525	0.401000	0.404846	
677	0.323486	112	0.017857	211	0.971564	0.728651	677	0.323486	0.426000	0.404973	
657	0.295282	117	0.000000	226	0.933628	0.728651	657	0.295282	0.405000	0.404974	
682	0.288856	105	0.000000	213	0.929577	0.728651	682	0.288856	0.395000	0.404914	
683	0.308931	113	0.000000	204	0.946078	0.728651	683	0.308931	0.404000	0.404909	
648	0.308642	111	0.000000	241	0.946058	0.728651	648	0.308642	0.428000	0.405045	
682	0.282991	108	0.000000	210	0.947619	0.728651	682	0.282991	0.392000	0.404968	
659	0.311077	108	0.018519	233	0.961373	0.728651	659	0.311077	0.431000	0.405120	
679	0.338733	109	0.000000	212	0.957547	0.728651	679	0.338733	0.433000	0.405281	
666	0.342342	118	0.016949	216	0.944444	0.728651	666	0.342342	0.434000	0.405446	
677	0.336780	109	0.000000	214	0.943925	0.728651	677	0.336780	0.430000	0.405586	
687	0.315866	101	0.019802	212	0.948113	0.728651	687	0.315866	0.420000	0.405668	
667	0.286357	100	0.020000	233	0.965665	0.728651	667	0.286357	0.418000	0.405738	
679	0.287187	101	0.000000	220	0.963636	0.728651	679	0.287187	0.407000	0.405745	
688	0.292151	89	0.011236	223	0.977578	0.728651	688	0.292151	0.420000	0.405825	
667	0.187406	75	0.066667	258	0.984496	0.728651	667	0.187406	0.384000	0.405703	
692	0.312139	115	0.017391	193	0.968912	0.661682	692	0.312139	0.405000	0.405699	
663	0.214178	70	0.014286	267	0.973783	0.661682	663	0.214178	0.403000	0.405685	
659	0.221548	79	0.012658	262	0.969466	0.661682	659	0.221548	0.401000	0.405659	
699	0.293276	82	0.024390	219	0.981735	0.661682	699	0.293276	0.422000	0.405748	
658	0.218845	57	0.035088	285	0.982456	0.661682	658	0.218845	0.426000	0.405857	
576	0.241319	134	0.014925	290	0.951724	0.661682	576	0.241319	0.417000	0.405917	
704	0.355114	137	0.043796	159	0.911950	0.661682	704	0.355114	0.401000	0.405891	
718	0.350975	128	0.015625	154	0.980519	0.661682	718	0.350975	0.405000	0.405886	
722	0.362881	122	0.049180	156	0.974359	0.661682	722	0.362881	0.420000	0.405961	
672	0.284226	115	0.043478	213	0.967136	0.661682	672	0.284226	0.402000	0.405940	
686	0.322157	116	0.017241	198	0.964646	0.661682	686	0.322157	0.414000	0.405982	
704	0.328125	125	0.016000	171	0.970760	0.661682	704	0.328125	0.399000	0.405946	
688	0.316860	121	0.041322	191	0.900524	0.661682	688	0.316860	0.395000	0.405889	
586	0.305461	147	0.000000	267	0.966292	0.661682	586	0.305461	0.437000	0.406049	
625	0.291200	141	0.021277	234	0.901709	0.661682	625	0.291200	0.396000	0.405998	
670	0.323881	145	0.068966	185	0.983784	0.661682	670	0.323881	0.409000	0.406013	
725	0.336552	104	0.038462	171	0.976608	0.661682	725	0.336552	0.415000	0.406059	
746	0.340483	97	0.030928	157	0.974522	0.661682	746	0.340483	0.410000	0.406079	
713	0.300140	102	0.019608	185	0.989189	0.661682	713	0.300140	0.399000	0.406043	
747	0.334672	99	0.010101	154	0.974026	0.661682	747	0.334672	0.401000	0.406018	
767	0.340287	83	0.000000	150	0.973333	0.661682	767	0.340287	0.407000	0.406023	
772	0.336788	79	0.000000	149	0.973154	0.661682	772	0.336788	0.405000	0.406018	
786	0.324427	76	0.000000	138	0.985507	0.661682	786	0.324427	0.391000	0.405944	
740	0.340541	108	0.018519	152	0.953947	0.661682	740	0.340541	0.399000	0.405910	
764	0.314136	90	0.022222	146	0.965753	0.661682	764	0.314136	0.383000	0.405798	
677	0.305761	120	0.008333	203	0.975369	0.661682	677	0.305761	0.406000	0.405799	
611	0.333879	115	0.000000	274	0.945255	0.661682	611	0.333879	0.463000	0.406075	
632	0.333861	92	0.000000	276	0.960145	0.661682	632	0.333861	0.476000	0.406412	
695	0.317986	112	0.026786	193	0.854922	0.661682	695	0.317986	0.389000	0.406328	
717	0.326360	95	0.010526	188	0.941489	0.661682	717	0.326360	0.412000	0.406355	
644	0.290373	118	0.033898	238	0.949580	0.661682	644	0.290373	0.417000	0.406406	
647	0.355487	110	0.000000	243	0.987654	0.661682	647	0.355487	0.470000	0.406706	
656	0.346037	113	0.000000	231	0.961039	0.661682	656	0.346037	0.449000	0.406904	
660	0.316667	112	0.000000	228	0.978070	0.661682	660	0.316667	0.432000	0.407021	
652	0.332822	103	0.000000	245	0.938776	0.661682	652	0.332822	0.447000	0.407207	
658	0.337386	100	0.000000	242	0.975207	0.661682	658	0.337386	0.458000	0.407443	
636	0.319182	106	0.000000	258	0.953488	0.661682	636	0.319182	0.449000	0.407634	
630	0.296825	119	0.000000	251	0.948207	0.661682	630	0.296825	0.425000	0.407714	
639	0.344288	115	0.000000	246	0.853659	0.661682	639	0.344288	0.430000	0.407815	
609	0.318555	119	0.000000	272	0.915441	0.661682	609	0.318555	0.443000	0.407975	
627	0.291866	111	0.000000	262	0.958015	0.661682	627	0.291866	0.434000	0.408093	
635	0.234646	87	0.011494	278	0.971223	0.661682	635	0.234646	0.420000	0.408147	
624	0.233974	95	0.010526	281	0.992883	0.661682	624	0.233974	0.426000	0.408227	
665	0.323308	110	0.000000	225	0.991111	0.661682	665	0.323308	0.438000	0.408360	
654	0.342508	116	0.000000	230	0.965217	0.661682	654	0.342508	0.446000	0.408527	
643	0.318818	125	0.000000	232	0.969828	0.661682	643	0.318818	0.430000	0.408622	
655	0.338931	127	0.000000	218	0.981651	0.661682	655	0.338931	0.436000	0.408743	
679	0.300442	108	0.000000	213	0.981221	0.661682	679	0.300442	0.413000	0.408761	
653	0.300153	100	0.000000	247	0.995951	0.661682	653	0.300153	0.442000	0.408907	
635	0.318110	102	0.000000	263	0.980989	0.661682	635	0.318110	0.460000	0.409129	
665	0.333835	110	0.000000	225	0.986667	0.661682	665	0.333835	0.444000	0.409280	
635	0.308661	117	0.000000	248	0.963710	0.661682	635	0.308661	0.435000	0.409390	
623	0.306581	117	0.000000	260	0.961538	0.661682	623	0.306581	0.441000	0.409526	
637	0.279435	94	0.031915	269	0.929368	0.661682	637	0.279435	0.431000	0.409618	
615	0.300813	116	0.008621	269	0.940520	0.661682	615	0.300813	0.439000	0.409743	
651	0.342550	122	0.008197	227	0.951542	0.661682	651	0.342550	0.440000	0.409871	
741	0.365722	93	0.021505	166	0.981928	0.661682	741	0.365722	0.436000	0.409981	
761	0.371879	84	0.000000	155	0.967742	0.661682	761	0.371879	0.433000	0.410078	
659	0.332322	102	0.009804	239	0.966527	0.661682	659	0.332322	0.451000	0.410249	
710	0.383099	107	0.018692	183	0.950820	0.661682	710	0.383099	0.448000	0.410407	
693	0.304473	100	0.040000	207	0.937198	0.661682	693	0.304473	0.409000	0.410401	
646	0.331269	119	0.016807	235	0.902128	0.661682	646	0.331269	0.428000	0.410474	
652	0.334356	109	0.000000	239	0.916318	0.661682	652	0.334356	0.437000	0.410583	
612	0.305556	104	0.009615	284	0.922535	0.661682	612	0.305556	0.450000	0.410744	
638	0.296238	97	0.010309	265	0.954717	0.661682	638	0.296238	0.443000	0.410876	
636	0.298742	107	0.000000	257	0.968872	0.661682	636	0.298742	0.439000	0.410990	
601	0.311148	126	0.000000	273	0.989011	0.661682	601	0.311148	0.457000	0.411176	
666	0.324324	104	0.000000	230	0.969565	0.661682	666	0.324324	0.439000	0.411289	
653	0.318530	101	0.000000	246	0.991870	0.661682	653	0.318530	0.452000	0.411452	
630	0.317460	126	0.000000	244	0.983607	0.661682	630	0.317460	0.440000	0.411566	
691	0.324168	110	0.000000	199	0.984925	0.661682	691	0.324168	0.420000	0.411600	
635	0.314961	114	0.017544	251	0.988048	0.661682	635	0.314961	0.450000	0.411752	
586	0.213311	98	0.040816	316	0.981013	0.661682	586	0.213311	0.439000	0.411860	
676	0.266272	97	0.020619	227	0.969163	0.661682	676	0.266272	0.402000	0.411821	
735	0.310204	97	0.010309	168	0.958333	0.661682	735	0.310204	0.390000	0.411736	
710	0.315493	103	0.009709	187	0.898396	0.661682	710	0.315493	0.393000	0.411662	
633	0.260664	96	0.020833	271	0.904059	0.661682	633	0.260664	0.412000	0.411664	
665	0.327820	87	0.000000	248	0.967742	0.661682	665	0.327820	0.458000	0.411843	
645	0.316279	111	0.000000	244	0.963115	0.661682	645	0.316279	0.439000	0.411948	
642	0.292835	123	0.000000	235	0.897872	0.661682	642	0.292835	0.399000	0.411898	
661	0.357035	113	0.000000	226	0.973451	0.661682	661	0.357035	0.456000	0.412067	
661	0.325265	99	0.000000	240	0.962500	0.661682	661	0.325265	0.446000	0.412197	
625	0.304000	110	0.000000	265	0.928302	0.661682	625	0.304000	0.436000	0.412287	
644	0.305901	106	0.000000	250	0.936000	0.661682	644	0.305901	0.431000	0.412358	
673	0.312036	115	0.000000	212	0.896226	0.661682	673	0.312036	0.400000	0.412312	
649	0.303544	112	0.000000	239	0.945607	0.661682	649	0.303544	0.423000	0.412352	
642	0.338006	89	0.000000	269	0.962825	0.661682	642	0.338006	0.476000	0.412590	
652	0.302147	116	0.000000	232	0.943966	0.661682	652	0.302147	0.416000	0.412603	
615	0.307317	117	0.000000	268	0.932836	0.661682	615	0.307317	0.439000	0.412701	
663	0.318250	93	0.000000	244	0.971311	0.661682	663	0.318250	0.448000	0.412832	
630	0.300000	116	0.000000	254	0.964567	0.661682	630	0.300000	0.434000	0.412910	
648	0.307099	93	0.000000	259	0.965251	0.661682	648	0.307099	0.449000	0.413043	
661	0.284418	93	0.000000	246	0.873984	0.661682	661	0.284418	0.403000	0.413006	
676	0.341716	118	0.000000	206	0.898058	0.661682	676	0.341716	0.416000	0.413017	
642	0.322430	102	0.000000	256	0.890625	0.661682	642	0.322430	0.435000	0.413097	
651	0.321045	107	0.000000	242	0.933884	0.661682	651	0.321045	0.435000	0.413176	
661	0.313162	91	0.000000	248	0.943548	0.661682	661	0.313162	0.441000	0.413276	
656	0.332317	90	0.000000	254	0.968504	0.661682	656	0.332317	0.464000	0.413459	
627	0.314195	117	0.017094	256	0.945312	0.661682	627	0.314195	0.441000	0.413558	
653	0.320061	106	0.018868	241	0.937759	0.661682	653	0.320061	0.437000	0.413641	
662	0.351964	98	0.000000	240	0.975000	0.661682	662	0.351964	0.467000	0.413831	
604	0.317881	124	0.000000	272	0.952206	0.661682	604	0.317881	0.451000	0.413963	
658	0.310030	110	0.000000	232	0.965517	0.661682	658	0.310030	0.428000	0.414013	
647	0.302937	117	0.000000	236	0.949153	0.661682	647	0.302937	0.420000	0.414034	
631	0.331220	112	0.000000	257	0.941634	0.661682	631	0.331220	0.451000	0.414163	
619	0.255250	126	0.000000	255	0.905882	0.661682	619	0.255250	0.389000	0.414075	
665	0.308271	105	0.000000	230	0.917391	0.661682	665	0.308271	0.416000	0.414082	
654	0.299694	94	0.000000	252	0.948413	0.661682	654	0.299694	0.435000	0.414155	
685	0.280292	90	0.000000	225	0.973333	0.661682	685	0.280292	0.411000	0.414144	
687	0.315866	109	0.009174	204	0.950980	0.661682	687	0.315866	0.412000	0.414137	
690	0.291304	107	0.018692	203	0.940887	0.661682	690	0.291304	0.394000	0.414067	
766	0.340731	85	0.000000	149	0.932886	0.661682	766	0.340731	0.400000	0.414019	
776	0.323454	86	0.000000	138	0.949275	0.661682	776	0.323454	0.382000	0.413910	
751	0.312916	92	0.010870	157	0.980892	0.661682	751	0.312916	0.390000	0.413829	
764	0.316754	83	0.012048	153	0.947712	0.661682	764	0.316754	0.388000	0.413741	
741	0.311741	92	0.000000	167	0.946108	0.661682	741	0.311741	0.389000	0.413657	
751	0.328895	102	0.009804	147	0.965986	0.661682	751	0.328895	0.390000	0.413578	
732	0.357923	104	0.009615	164	0.963415	0.661682	732	0.357923	0.421000	0.413603	
756	0.322751	87	0.000000	157	0.910828	0.661682	756	0.322751	0.387000	0.413514	
748	0.322193	93	0.010753	159	0.911950	0.661682	748	0.322193	0.387000	0.413425	
749	0.355140	103	0.000000	148	0.925676	0.661682	749	0.355140	0.403000	0.413391	
703	0.330014	127	0.031496	170	0.952941	0.661682	703	0.330014	0.398000	0.413340	
671	0.281669	158	0.006329	171	0.900585	0.661682	671	0.281669	0.344000	0.413111	
719	0.311544	115	0.034783	166	0.861446	0.661682	719	0.311544	0.371000	0.412972	
729	0.312757	110	0.027273	161	0.919255	0.661682	729	0.312757	0.379000	0.412861	
713	0.330996	122	0.032787	165	0.921212	0.661682	713	0.330996	0.392000	0.412793	
687	0.368268	127	0.023622	186	0.940860	0.661682	687	0.368268	0.431000	0.412852	
706	0.349858	91	0.065934	203	0.857143	0.661682	706	0.349858	0.427000	0.412898	
741	0.336032	97	0.041237	162	0.814815	0.661682	741	0.336032	0.385000	0.412808	
745	0.350336	110	0.018182	145	0.903448	0.661682	745	0.350336	0.394000	0.412747	
752	0.369681	105	0.038095	143	0.909091	0.661682	752	0.369681	0.412000	0.412745	
725	0.308966	117	0.051282	158	0.803797	0.661682	725	0.308966	0.357000	0.412566	
749	0.345794	100	0.040000	151	0.913907	0.661682	749	0.345794	0.401000	0.412529	
748	0.306150	96	0.020833	156	0.820513	0.661682	748	0.306150	0.359000	0.412359	
672	0.339286	96	0.010417	232	0.887931	0.661682	672	0.339286	0.435000	0.412430	
651	0.341014	103	0.000000	246	0.934959	0.661682	651	0.341014	0.452000	0.412556	
651	0.325653	96	0.000000	253	0.964427	0.661682	651	0.325653	0.456000	0.412693	
656	0.324695	92	0.000000	252	0.976190	0.661682	656	0.324695	0.459000	0.412838	
677	0.323486	95	0.000000	228	0.978070	0.661682	677	0.323486	0.442000	0.412930	
670	0.310448	95	0.000000	235	0.970213	0.661682	670	0.310448	0.436000	0.413002	
646	0.323529	115	0.000000	239	0.987448	0.661682	646	0.323529	0.445000	0.413102	
630	0.330159	115	0.000000	255	0.972549	0.661682	630	0.330159	0.456000	0.413235	
