Abies_alba	G
Abies_balsamea	G
Abies_homolepis	G
Abies_magnifica	E
Abies_nordmanniana	E
Abies_religiosa	G
Acacia_mangium	I
Acanthus_ilicifolius	C
Acer_macrophyllum	C
Acer_platanoides	C
Acer_pseudoplatanus	C
Achillea_millefolium	C
Acianthus_exsertus	E
Acorus_calamus	C
Adiantum_capillus_veneris	C
Aegiceras_corniculatum	C
Aegopodium_podagraria	C
Afrocarpus_falcatus	C
Afzelia_africana	E
Agarista_salicifolia	E
Agrostis_capillaris	C
Agrostis_scabra	C
Agrostis_stolonifera	C
Ajuga_reptans	C
Allisonia_cockaynii	A
Allium_ampeloprasum	C
Allium_cepa	C
Allium_fistulosum	C
Alnus_acuminata	E
Alnus_alnobetula	E
Alnus_cordata	E
Alnus_glutinosa	H
Alnus_incana	H
Alnus_nitida	G
Alnus_rubra	E
Alsophila_firma	C
Alsophila_spinulosa	C
Alzatea_verticillata	C
Ammophila_arenaria	C
Ammophila_breviligulata	C
Anacamptis_laxiflora	E
Anacamptis_morio	G
Anagallis_arvensis	C
Andromeda_polifolia	G
Andropogon_gerardii	C
Anemone_patens	C
Aneura_maxima	E
Aneura_mirabilis	E
Aneura_pinguis	E
Angelica_sylvestris	C
Angiopteris_evecta	C
Anisoptera_costata	E
Anogramma_leptophylla	A
Antennaria_dioica	C
Anthoceros_agrestis	A
Anthoceros_fusiformis	B
Anthoceros_lamellatus	A
Anthoceros_laminiferus	A
Anthoceros_punctatus	A
Anthoxanthum_odoratum	C
Aphyllorchis_montana	G
Arachis_hypogaea	C
Araucaria_angustifolia	C
Arbutus_unedo	G
Arctostaphylos_uva_ursi	G
Aristida_adscensionis	C
Arnica_montana	C
Arrhenatherum_elatius	C
Artemisia_frigida	C
Artemisia_ludoviciana	C
Artemisia_vulgaris	C
Arthrocnemum_macrostachyum	C
Arum_italicum	C
Arum_maculatum	C
Arundina_graminifolia	E
Asparagus_officinalis	C
Aster_tripolium	C
Asterella_australis	C
Athalamia_hyalina	C
Athalamia_pinguis	C
Athyrium_yokoscense	C
Austrobaileya_scandens	C
Austrocedrus_chilensis	C
Austrofossombronia_australis	C
Avena_barbata	C
Avenella_flexuosa	C
Avicennia_marina	C
Avicennia_officinalis	C
Barbilophozia_barbata	E
Barbilophozia_hatcheri	E
Barbilophozia_lycopodioides	E
Betula_alleghaniensis	G
Betula_papyrifera	G
Betula_pendula	G
Betula_platyphylla	G
Betula_pubescens	G
Bistorta_vivipara	H
Blasia_pusilla	D
Boscia_foetida	C
Botrychium_virginianum	C
Bouteloua_gracilis	C
Brachypodium_pinnatum	C
Brassica_napus	C
Briza_media	C
Brodiaea_coronaria	C
Bromus_erectus	C
Bromus_tectorum	C
Bucegia_romanica	D
Burmannia_capitata	C
Cajanus_cajan	C
Calamagrostis_arundinacea	C
Callicarpa_americana	C
Calluna_vulgaris	H
Caltha_palustris	C
Calypogeia_fissa	F
Calypogeia_muelleriana	G
Camellia_japonica	C
Campanula_punctata	C
Caragana_korshinskii	C
Cardamine_pratensis	C
Carduus_tenuiflorus	C
Carex_hirta	I
Carya_illinoinensis	G
Castanea_dentata	G
Castanea_mollissima	G
Castanea_sativa	E
Castanopsis_fargesii	G
Casuarina_equisetifolia	H
Cecropia_obtusa	C
Cedrela_odorata	C
Cedrus_atlantica	E
Cedrus_deodara	G
Cenchrus_ciliaris	C
Centaurea_jacea	C
Cephalanthera_damasonium	G
Cephalanthera_erecta	E
Cephalanthera_falcata	E
Cephalanthera_longibracteata	E
Cephalanthera_longifolia	H
Cephalanthera_rubra	G
Cephalozia_bicuspidata	F
Cephaloziella_varians	F
Ceratozamia_mexicana	C
Cercocarpus_ledifolius	G
Chamaecyparis_obtusa	C
Chamerion_angustifolium	C
Chimaphila_umbellata	G
Cinchona_officinalis	C
Cinnamomum_bejolghota	E
Citrullus_colocynthis	C
Citrus_maxima	I
Clematis_vitalba	C
Clintonia_borealis	C
Cneorum_tricoccon	C
Cocos_nucifera	C
Coffea_arabica	C
Comarostaphylis_arbutoides	G
Commelina_benghalensis	C
Conocephalum_conicum	C
Convallaria_majalis	C
Conyza_canadensis	C
Corallorhiza_trifida	E
Cornus_canadensis	C
Cornus_suecica	C
Corsinia_coriandra	C
Corycium_carnosum	E
Corylus_avellana	G
Corylus_colurna	E
Crataegus_monogyna	C
Cremastra_appendiculata	E
Cymbidium_ensifolium	E
Cymbidium_floribundum	E
Cymbidium_goeringii	E
Cymbidium_lancifolium	E
Cymbidium_macrorhizon	E
Cymbidium_sinense	E
Cymbopogon_nardus	C
Cynara_cardunculus	C
Cynosurus_cristatus	C
Cynosurus_echinatus	C
Cypripedium_acaule	E
Cypripedium_arietinum	E
Cypripedium_calceolus	E
Cypripedium_californicum	I
Cypripedium_candidum	E
Cypripedium_debile	E
Cypripedium_fasciculatum	E
Cypripedium_flavum	E
Cypripedium_formosanum	E
Cypripedium_guttatum	E
Cypripedium_japonicum	E
Cypripedium_montanum	E
Cypripedium_parviflorum	I
Cypripedium_reginae	E
Cypripedium_tibeticum	E
Dacrycarpus_dacrydioides	C
Dactylis_glomerata	C
Daucus_carota	C
Delonix_regia	C
Dendrobium_catenatum	E
Dendrobium_chrysanthum	E
Dendrobium_crumenatum	E
Dendrobium_fimbriatum	E
Dendrobium_nobile	E
Dendroceros_crispus	D
Dendroceros_validus	D
Dendrolycopodium_dendroideum	D
Dichrostachys_cinerea	C
Dicksonia_squarrosa	C
Dicorynia_guianensis	C
Dimocarpus_longan	I
Dioon_edule	C
Dioscorea_rotundata	C
Diphasiastrum_alpinum	H
Diplophyllum_albicans	E
Diplophyllum_obtusifolium	E
Diplopterygium_glaucum	C
Dipterocarpus_tuberculatus	E
Disa_bracteata	E
Disperis_capensis	E
Dodonaea_viscosa	C
Dryas_integrifolia	G
Dryas_octopetala	G
Dumortiera_hirsuta	C
Dysphania_ambrosioides	C
Elephantopus_scaber	C
Empetrum_nigrum	G
Enkianthus_campanulatus	C
Enkianthus_cernuus	C
Enkianthus_nudipes	C
Enkianthus_perulatus	C
Enkianthus_sikokianus	C
Enkianthus_subsessilis	C
Eperua_falcata	C
Eperua_grandiflora	C
Ephedra_fragilis	C
Epidendrum_rhopalostele	E
Epilobium_ciliatum	C
Epipactis_albensis	G
Epipactis_atrorubens	G
Epipactis_dunensis	G
Epipactis_helleborine	G
Epipactis_palustris	G
Epipactis_purpurata	G
Equisetum_arvense	C
Equisetum_fluviatile	D
Equisetum_hyemale	C
Erica_carnea	F
Erica_ciliaris	E
Erica_cinerea	G
Erica_vagans	E
Eriochilus_cucullatus	E
Erythranthe_guttata	C
Eucalyptus_camaldulensis	E
Eucalyptus_globulus	E
Eucalyptus_gunnii	G
Eucalyptus_marginata	E
Eucalyptus_nitens	G
Excoecaria_agallocha	C
Exormotheca_pustulosa	D
Fagopyrum_esculentum	C
Fagopyrum_tataricum	C
Fagus_grandifolia	E
Fagus_sylvatica	G
Faramea_occidentalis	C
Festuca_idahoensis	C
Festuca_ovina	C
Festuca_pratensis	C
Festuca_rubra	C
Festuca_rupicola	C
